,BO-0_FA_BB,BO-0_FD_BB,BO-0_FR_BB,BO-0_FS_BB,BO-0_MA_BB,BO-0_MA_BBavg,BO-0_MD_BB,BO-0_MD_BBavg,BO-0_MR_BB,BO-0_MR_BBavg,BO-0_MS_BB,BO-0_MS_BBavg,BO-1_FA_BB,BO-1_FD_BB,BO-1_FR_BB,BO-1_FS_BB,BO-1_MA_BB,BO-1_MA_BBavg,BO-1_MD_BB,BO-1_MD_BBavg,BO-1_MR_BB,BO-1_MR_BBavg,BO-1_MS_BB,BO-1_MS_BBavg,BO-2_FA_BB,BO-2_FD_BB,BO-2_FR_BB,BO-2_FS_BB,BO-2_MA_BB,BO-2_MA_BBavg,BO-2_MD_BB,BO-2_MD_BBavg,BO-2_MR_BB,BO-2_MR_BBavg,BO-2_MS_BB,BO-2_MS_BBavg,BO-3_FA_BB,BO-3_FD_BB,BO-3_FR_BB,BO-3_FS_BB,BO-3_MA_BB,BO-3_MA_BBavg,BO-3_MD_BB,BO-3_MD_BBavg,BO-3_MR_BB,BO-3_MR_BBavg,BO-3_MS_BB,BO-3_MS_BBavg,BO-4_FA_BB,BO-4_FD_BB,BO-4_FR_BB,BO-4_FS_BB,BO-4_MA_BB,BO-4_MA_BBavg,BO-4_MD_BB,BO-4_MD_BBavg,BO-4_MR_BB,BO-4_MR_BBavg,BO-4_MS_BB,BO-4_MS_BBavg,BO-5_FA_BB,BO-5_FD_BB,BO-5_FR_BB,BO-5_FS_BB,BO-5_MA_BB,BO-5_MA_BBavg,BO-5_MD_BB,BO-5_MD_BBavg,BO-5_MR_BB,BO-5_MR_BBavg,BO-5_MS_BB,BO-5_MS_BBavg,BO-6_FA_BB,BO-6_FD_BB,BO-6_FR_BB,BO-6_FS_BB,BO-6_MA_BB,BO-6_MA_BBavg,BO-6_MD_BB,BO-6_MD_BBavg,BO-6_MR_BB,BO-6_MR_BBavg,BO-6_MS_BB,BO-6_MS_BBavg,I-0_FA_BB,I-0_FD_BB,I-0_FR_BB,I-0_FS_BB,I-0_MA_BB,I-0_MA_BBavg,I-0_MD_BB,I-0_MD_BBavg,I-0_MR_BB,I-0_MR_BBavg,I-0_MS_BB,I-0_MS_BBavg,I-1_FA_BB,I-1_FD_BB,I-1_FR_BB,I-1_FS_BB,I-1_MA_BB,I-1_MA_BBavg,I-1_MD_BB,I-1_MD_BBavg,I-1_MR_BB,I-1_MR_BBavg,I-1_MS_BB,I-1_MS_BBavg,I-2_FA_BB,I-2_FD_BB,I-2_FR_BB,I-2_FS_BB,I-2_MA_BB,I-2_MA_BBavg,I-2_MD_BB,I-2_MD_BBavg,I-2_MR_BB,I-2_MR_BBavg,I-2_MS_BB,I-2_MS_BBavg,I-3_FA_BB,I-3_FD_BB,I-3_FR_BB,I-3_FS_BB,I-3_MA_BB,I-3_MA_BBavg,I-3_MD_BB,I-3_MD_BBavg,I-3_MR_BB,I-3_MR_BBavg,I-3_MS_BB,I-3_MS_BBavg,I-4_FA_BB,I-4_FD_BB,I-4_FR_BB,I-4_FS_BB,I-4_MA_BB,I-4_MA_BBavg,I-4_MD_BB,I-4_MD_BBavg,I-4_MR_BB,I-4_MR_BBavg,I-4_MS_BB,I-4_MS_BBavg,I-5_FA_BB,I-5_FD_BB,I-5_FR_BB,I-5_FS_BB,I-5_MA_BB,I-5_MA_BBavg,I-5_MD_BB,I-5_MD_BBavg,I-5_MR_BB,I-5_MR_BBavg,I-5_MS_BB,I-5_MS_BBavg,I-6_FA_BB,I-6_FD_BB,I-6_FR_BB,I-6_FS_BB,I-6_MA_BB,I-6_MA_BBavg,I-6_MD_BB,I-6_MD_BBavg,I-6_MR_BB,I-6_MR_BBavg,I-6_MS_BB,I-6_MS_BBavg,d-0_FA_BB,d-0_FD_BB,d-0_FR_BB,d-0_FS_BB,d-0_MA_BB,d-0_MA_BBavg,d-0_MD_BB,d-0_MD_BBavg,d-0_MR_BB,d-0_MR_BBavg,d-0_MS_BB,d-0_MS_BBavg,d-1_FA_BB,d-1_FD_BB,d-1_FR_BB,d-1_FS_BB,d-1_MA_BB,d-1_MA_BBavg,d-1_MD_BB,d-1_MD_BBavg,d-1_MR_BB,d-1_MR_BBavg,d-1_MS_BB,d-1_MS_BBavg,d-2_FA_BB,d-2_FD_BB,d-2_FR_BB,d-2_FS_BB,d-2_MA_BB,d-2_MA_BBavg,d-2_MD_BB,d-2_MD_BBavg,d-2_MR_BB,d-2_MR_BBavg,d-2_MS_BB,d-2_MS_BBavg,d-3_FA_BB,d-3_FD_BB,d-3_FR_BB,d-3_FS_BB,d-3_MA_BB,d-3_MA_BBavg,d-3_MD_BB,d-3_MD_BBavg,d-3_MR_BB,d-3_MR_BBavg,d-3_MS_BB,d-3_MS_BBavg,d-4_FA_BB,d-4_FD_BB,d-4_FR_BB,d-4_FS_BB,d-4_MA_BB,d-4_MA_BBavg,d-4_MD_BB,d-4_MD_BBavg,d-4_MR_BB,d-4_MR_BBavg,d-4_MS_BB,d-4_MS_BBavg,d-5_FA_BB,d-5_FD_BB,d-5_FR_BB,d-5_FS_BB,d-5_MA_BB,d-5_MA_BBavg,d-5_MD_BB,d-5_MD_BBavg,d-5_MR_BB,d-5_MR_BBavg,d-5_MS_BB,d-5_MS_BBavg,d-6_FA_BB,d-6_FD_BB,d-6_FR_BB,d-6_FS_BB,d-6_MA_BB,d-6_MA_BBavg,d-6_MD_BB,d-6_MD_BBavg,d-6_MR_BB,d-6_MR_BBavg,d-6_MS_BB,d-6_MS_BBavg,id
622,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,32.0,16.0,21.33333,32.0,32.0,8.0,16.0,-2.0,21.33333,5.33333,32.0,14.0,44.0,25.0,32.0,47.0,44.0,11.0,25.0,-2.0,32.0,8.0,47.0,20.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,36.0,27.0,36.0,45.0,36.0,9.0,27.0,0.0,36.0,9.0,45.0,18.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,70.1809013,0.0,1.0,16.7548084,70.1809013,4.3863063,0.0,0.0,1.0,1.0,16.7548084,4.1887021,67.3609148,42.2236392,37.5616074,58.3052113,67.3609148,16.8402287,42.2236392,4.5253203,37.5616074,9.3904018,58.3052113,20.6068924,99.2171211,63.5532173,58.4059078,87.2400584,99.2171211,24.8042803,63.5532173,7.0057389,58.4059078,14.601477,87.2400584,30.69258,146.9944937,108.1145189,108.4678039,143.2076074,146.9944937,36.7486234,108.1145189,13.8687215,108.4678039,27.116951,143.2076074,48.96181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1
623,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,32.0,16.0,21.33333,32.0,32.0,8.0,16.0,-2.0,21.33333,5.33333,32.0,14.0,56.0,42.0,56.0,70.0,56.0,14.0,42.0,0.0,56.0,14.0,70.0,28.0,40.0,26.0,34.0,46.0,40.0,10.0,26.0,-1.0,34.0,8.5,46.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,56.0,42.0,56.0,70.0,56.0,14.0,42.0,0.0,56.0,14.0,70.0,28.0,36.0,27.0,36.0,45.0,36.0,9.0,27.0,0.0,36.0,9.0,45.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,69.5641312,0.0,1.0,16.6810229,69.5641312,4.3477582,0.0,0.0,1.0,1.0,16.6810229,4.1702557,82.2990919,40.1756772,31.6403747,59.9104602,82.2990919,20.574773,40.1756772,2.6433756,31.6403747,7.9100937,59.9104602,22.3781587,139.0890054,100.0908441,99.4220841,133.4434764,139.0890054,34.7722514,100.0908441,12.515474,99.4220841,24.855521,133.4434764,45.8681062,85.102817,64.861054,66.517972,85.268152,85.102817,21.2757042,64.861054,8.5626018,66.517972,16.629493,85.268152,28.9696997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1
624,25.0,0.0,1.0,10.0,25.0,1.0,0.0,0.0,1.0,1.0,10.0,2.0,60.0,23.0,24.16667,47.0,60.0,12.0,23.0,-5.0,24.16667,4.83333,47.0,19.0,55.0,39.0,47.5,61.0,55.0,11.0,39.0,-1.0,47.5,9.5,61.0,21.0,45.0,36.0,45.0,54.0,45.0,9.0,36.0,0.0,45.0,9.0,54.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,1.0,10.0,25.0,1.0,0.0,0.0,1.0,1.0,10.0,2.0,35.0,28.0,35.0,42.0,35.0,7.0,28.0,0.0,35.0,7.0,42.0,14.0,50.0,40.0,50.0,60.0,50.0,10.0,40.0,0.0,50.0,10.0,60.0,20.0,45.0,36.0,45.0,54.0,45.0,9.0,36.0,0.0,45.0,9.0,54.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,121.7156401,0.0,1.0,22.0649623,121.7156401,4.8686256,0.0,0.0,1.0,1.0,22.0649623,4.4129925,101.7452521,68.0050316,58.8712391,86.4497043,101.7452521,20.3490504,68.0050316,6.2231372,58.8712391,11.7742478,86.4497043,24.66781,138.441109,97.7763096,89.349557,122.8733132,138.441109,27.6882218,97.7763096,9.5164605,89.349557,17.8699114,122.8733132,34.613464,115.9161903,88.7855196,86.1303406,109.7991409,115.9161903,23.1832381,88.7855196,9.3516554,86.1303406,17.2260681,109.7991409,30.3652767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
625,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,32.0,16.0,21.33333,32.0,32.0,8.0,16.0,-2.0,21.33333,5.33333,32.0,14.0,52.0,31.0,40.0,57.0,52.0,13.0,31.0,-2.0,40.0,10.0,57.0,24.0,80.0,44.0,56.0,84.0,80.0,20.0,44.0,-4.0,56.0,14.0,84.0,36.0,64.0,36.0,46.0,68.0,64.0,16.0,36.0,-3.0,46.0,11.5,68.0,29.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,44.0,33.0,44.0,55.0,44.0,11.0,33.0,0.0,44.0,11.0,55.0,22.0,64.0,48.0,64.0,80.0,64.0,16.0,48.0,0.0,64.0,16.0,80.0,32.0,52.0,39.0,52.0,65.0,52.0,13.0,39.0,0.0,52.0,13.0,65.0,26.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,68.3336545,0.0,1.0,16.5328345,68.3336545,4.2708534,0.0,0.0,1.0,1.0,16.5328345,4.1332086,78.5077425,40.1013128,32.2896666,59.0956945,78.5077425,19.6269356,40.1013128,2.9024351,32.2896666,8.0724166,59.0956945,21.8968168,119.7641264,76.442557,70.0627979,105.418623,119.7641264,29.9410316,76.442557,8.2446145,70.0627979,17.5156995,105.418623,37.2206805,165.6129681,112.2282451,107.1908547,152.2971075,165.6129681,41.403242,112.2282451,13.0312379,107.1908547,26.7977137,152.2971075,53.1001003,133.3726391,91.3291508,87.8697322,123.5976983,133.3726391,33.3431598,91.3291508,10.7315824,87.8697322,21.9674331,123.5976983,43.0001299,27.3061325,21.495991,22.5225193,28.1025127,27.3061325,6.8265331,21.495991,2.8965521,22.5225193,5.6306298,28.1025127,9.5030738,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1
626,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,48.0,20.0,26.66667,44.0,48.0,12.0,20.0,-4.0,26.66667,6.66667,44.0,20.0,68.0,51.0,68.0,85.0,68.0,17.0,51.0,0.0,68.0,17.0,85.0,34.0,80.0,40.0,50.0,80.0,80.0,20.0,40.0,-5.0,50.0,12.5,80.0,35.0,60.0,33.0,42.0,63.0,60.0,15.0,33.0,-3.0,42.0,10.5,63.0,27.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,32.0,24.0,32.0,40.0,32.0,8.0,24.0,0.0,32.0,8.0,40.0,16.0,68.0,51.0,68.0,85.0,68.0,17.0,51.0,0.0,68.0,17.0,85.0,34.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,48.0,36.0,48.0,60.0,48.0,12.0,36.0,0.0,48.0,12.0,60.0,24.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,75.400002,0.0,1.0,17.3666349,75.400002,4.7125001,0.0,0.0,1.0,1.0,17.3666349,4.3416587,120.5324016,55.5856235,41.5728484,83.3474558,120.5324016,30.1331004,55.5856235,3.4857188,41.5728484,10.3932121,83.3474558,31.2475511,181.6220233,126.7001946,121.7261733,168.5325989,181.6220233,45.4055058,126.7001946,15.987897,121.7261733,30.4315433,168.5325989,57.8203014,159.4663286,111.8850839,107.8577717,148.6144398,159.4663286,39.8665822,111.8850839,14.1977625,107.8577717,26.9644429,148.6144398,50.9271184,130.5520642,89.1649953,84.4055133,119.2346236,130.5520642,32.6380161,89.1649953,11.0151382,84.4055133,21.1013783,119.2346236,41.0847665,28.6843903,22.7465617,23.6574672,29.3533431,28.6843903,7.1710976,22.7465617,3.2090974,23.6574672,5.9143668,29.3533431,9.8158788,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1
627,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,32.0,16.0,21.33333,32.0,32.0,8.0,16.0,-2.0,21.33333,5.33333,32.0,14.0,44.0,25.0,32.0,47.0,44.0,11.0,25.0,-2.0,32.0,8.0,47.0,20.0,68.0,47.0,62.0,81.0,68.0,17.0,47.0,-1.0,62.0,15.5,81.0,33.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,36.0,27.0,36.0,45.0,36.0,9.0,27.0,0.0,36.0,9.0,45.0,18.0,64.0,48.0,64.0,80.0,64.0,16.0,48.0,0.0,64.0,16.0,80.0,32.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,64.3721845,0.0,1.0,16.0464556,64.3721845,4.0232615,0.0,0.0,1.0,1.0,16.0464556,4.0116139,61.6391239,40.4567826,38.194443,55.8219512,61.6391239,15.409781,40.4567826,4.3522574,38.194443,9.5486108,55.8219512,19.717426,97.2779048,60.0845155,54.2028339,84.3335851,97.2779048,24.3194762,60.0845155,5.9277278,54.2028339,13.5507085,84.3335851,30.1767974,148.820927,109.822885,111.6370216,146.920405,148.820927,37.2052318,109.822885,13.5441513,111.6370216,27.9092554,146.920405,50.6416712,8.8315675,6.9224779,7.2888742,9.1239777,8.8315675,2.2078919,6.9224779,0.905057,7.2888742,1.8222186,9.1239777,3.1065569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1
628,36.0,0.0,1.0,12.0,36.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,72.0,36.0,38.0,60.0,72.0,12.0,36.0,-4.0,38.0,6.33333,60.0,20.0,78.0,65.0,78.0,91.0,78.0,13.0,65.0,0.0,78.0,13.0,91.0,26.0,60.0,44.0,51.0,64.0,60.0,10.0,44.0,-1.0,51.0,8.5,64.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0,1.0,12.0,36.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,48.0,40.0,48.0,56.0,48.0,8.0,40.0,0.0,48.0,8.0,56.0,16.0,78.0,65.0,78.0,91.0,78.0,13.0,65.0,0.0,78.0,13.0,91.0,26.0,54.0,45.0,54.0,63.0,54.0,9.0,45.0,0.0,54.0,9.0,63.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,204.2454694,0.0,1.0,28.5828948,204.2454694,5.6734853,0.0,0.0,1.0,1.0,28.5828948,4.7638158,170.5100595,102.4006633,79.2755998,126.2624954,170.5100595,28.4183432,102.4006633,7.1243472,79.2755998,13.2126,126.2624954,30.9861793,223.8307114,170.1269521,156.2989594,201.4506809,223.8307114,37.3051186,170.1269521,15.3029384,156.2989594,26.0498266,201.4506809,46.6266671,145.8588484,118.4170033,113.9543776,138.8290503,145.8588484,24.3098081,118.4170033,11.2311476,113.9543776,18.9923963,138.8290503,31.6431946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1
629,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,48.0,20.0,26.66667,44.0,48.0,12.0,20.0,-4.0,26.66667,6.66667,44.0,20.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,64.0,32.0,40.0,64.0,64.0,16.0,32.0,-4.0,40.0,10.0,64.0,28.0,60.0,33.0,42.0,63.0,60.0,15.0,33.0,-3.0,42.0,10.5,63.0,27.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,32.0,24.0,32.0,40.0,32.0,8.0,24.0,0.0,32.0,8.0,40.0,16.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,48.0,36.0,48.0,60.0,48.0,12.0,36.0,0.0,48.0,12.0,60.0,24.0,48.0,36.0,48.0,60.0,48.0,12.0,36.0,0.0,48.0,12.0,60.0,24.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,75.5876838,0.0,1.0,17.3882355,75.5876838,4.7242302,0.0,0.0,1.0,1.0,17.3882355,4.3470589,119.6687911,55.7886024,42.2323732,83.317282,119.6687911,29.9171978,55.7886024,3.6238958,42.2323732,10.5580933,83.317282,31.1525753,160.1916681,111.9864735,107.6735428,148.8370597,160.1916681,40.047917,111.9864735,14.1776486,107.6735428,26.9183857,148.8370597,51.0282347,130.6260114,89.3047708,84.5585048,119.3540558,130.6260114,32.6565029,89.3047708,11.0577108,84.5585048,21.1396262,119.3540558,41.1069958,130.6802149,89.2985363,84.5325164,119.3602903,130.6802149,32.6700537,89.2985363,11.0514763,84.5325164,21.1331291,119.3602903,41.1132303,28.7149137,22.7795554,23.6911441,29.3851512,28.7149137,7.1787284,22.7795554,3.2177905,23.6911441,5.922786,29.3851512,9.8233862,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1
630,25.0,0.0,1.0,10.0,25.0,1.0,0.0,0.0,1.0,1.0,10.0,2.0,70.0,26.0,28.33333,54.0,70.0,14.0,26.0,-6.0,28.33333,5.66667,54.0,22.0,55.0,39.0,47.5,61.0,55.0,11.0,39.0,-1.0,47.5,9.5,61.0,21.0,25.0,20.0,25.0,30.0,25.0,5.0,20.0,0.0,25.0,5.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,1.0,10.0,25.0,1.0,0.0,0.0,1.0,1.0,10.0,2.0,40.0,32.0,40.0,48.0,40.0,8.0,32.0,0.0,40.0,8.0,48.0,16.0,50.0,40.0,50.0,60.0,50.0,10.0,40.0,0.0,50.0,10.0,60.0,20.0,25.0,20.0,25.0,30.0,25.0,5.0,20.0,0.0,25.0,5.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,121.8697449,0.0,1.0,22.0789261,121.8697449,4.8747898,0.0,0.0,1.0,1.0,22.0789261,4.4157852,114.9756653,77.9007356,68.4250116,98.7306735,114.9756653,22.9951331,77.9007356,7.2481719,68.4250116,13.6850023,98.7306735,28.0781099,134.1945828,98.2387331,92.3848521,122.5505283,134.1945828,26.8389166,98.2387331,9.9230285,92.3848521,18.4769704,122.5505283,34.2348238,67.5876046,49.074952,45.7097933,61.3196787,67.5876046,13.5175209,49.074952,4.9170997,45.7097933,9.1419587,61.3196787,17.1618265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1
631,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,32.0,16.0,21.33333,32.0,32.0,8.0,16.0,-2.0,21.33333,5.33333,32.0,14.0,44.0,33.0,44.0,55.0,44.0,11.0,33.0,0.0,44.0,11.0,55.0,22.0,120.0,74.0,96.0,134.0,120.0,30.0,74.0,-4.0,96.0,24.0,134.0,56.0,60.0,33.0,42.0,63.0,60.0,15.0,33.0,-3.0,42.0,10.5,63.0,27.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,44.0,33.0,44.0,55.0,44.0,11.0,33.0,0.0,44.0,11.0,55.0,22.0,104.0,78.0,104.0,130.0,104.0,26.0,78.0,0.0,104.0,26.0,130.0,52.0,48.0,36.0,48.0,60.0,48.0,12.0,36.0,0.0,48.0,12.0,60.0,24.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,74.9547579,0.0,1.0,17.3152832,74.9547579,4.6846724,0.0,0.0,1.0,1.0,17.3152832,4.3288208,82.0821165,42.4649631,33.9279246,61.4267359,82.0821165,20.5205291,42.4649631,3.505576,33.9279246,8.4819812,61.4267359,22.4673488,136.012572,79.5239393,66.696526,110.9441756,136.012572,34.003143,79.5239393,8.0983962,66.696526,16.6741315,110.9441756,39.5186325,268.4885404,194.0869401,191.105052,256.1104225,268.4885404,67.1221351,194.0869401,25.2629291,191.105052,47.776263,256.1104225,87.2864115,130.1584723,88.8577581,84.1600359,118.92564,130.1584723,32.5396181,88.8577581,10.9389838,84.1600359,21.040009,118.92564,41.0068657,28.5992609,22.6695701,23.5877712,29.2762794,28.5992609,7.1498152,22.6695701,3.1898765,23.5877712,5.8969428,29.2762794,9.7965859,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1
