id,Z-0_FA_AA,Z-1_FA_AA,Z-2_FA_AA,Z-3_FA_AA,Z-4_FA_AA,Z-5_FA_AA,Z-6_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA,T-0_FA_AA,T-1_FA_AA,T-2_FA_AA,T-3_FA_AA,T-4_FA_AA,T-5_FA_AA,T-6_FA_AA,S-0_FA_AA,S-1_FA_AA,S-2_FA_AA,S-3_FA_AA,S-4_FA_AA,S-5_FA_AA,S-6_FA_AA,chi-0_FA_AA,chi-1_FA_AA,chi-2_FA_AA,chi-3_FA_AA,chi-4_FA_AA,chi-5_FA_AA,chi-6_FA_AA
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,6802.0,8292.0,9290.0,6856.0,3308.0,1608.0,600.0,35.0,68.0,126.0,164.0,272.0,212.0,240.0,194.0,484.0,726.0,920.0,936.0,800.0,456.0,11.595,31.315,49.189,62.751,63.511,47.879,32.438,194.007,394.406,677.876,951.386,1530.263,1213.362,1217.04
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,6792.0,6868.0,9318.0,9364.0,6380.0,3440.0,1836.0,39.0,78.0,138.0,194.0,250.0,310.0,260.0,216.0,554.0,812.0,1052.0,1164.0,1036.0,722.0,13.551,34.891,54.246,71.725,80.939,75.914,52.976,223.386,467.171,787.68,1105.704,1466.95,1796.004,1451.886
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,6836.0,6842.0,7410.0,8846.0,5946.0,2642.0,1448.0,30.0,62.0,102.0,120.0,146.0,150.0,132.0,164.0,402.0,572.0,662.0,654.0,584.0,478.0,12.127,29.467,43.048,52.31,55.864,46.371,33.406,188.979,407.295,670.705,775.419,919.447,964.197,789.834
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,6622.0,6424.0,9528.0,5700.0,2776.0,1188.0,162.0,31.0,60.0,112.0,156.0,260.0,180.0,162.0,172.0,440.0,684.0,856.0,782.0,504.0,162.0,10.57,27.08,43.785,59.493,59.135,39.73,15.568,179.093,360.479,634.876,915.068,1469.996,1119.096,784.08
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,6472.0,5382.0,7210.0,5816.0,2322.0,1240.0,418.0,27.0,54.0,94.0,122.0,170.0,108.0,114.0,148.0,374.0,558.0,602.0,528.0,432.0,234.0,9.405,23.341,35.953,44.357,39.823,28.812,18.098,170.924,353.913,619.286,773.184,1079.755,676.246,620.752
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,6586.0,6224.0,7876.0,8158.0,3948.0,2356.0,1312.0,31.0,66.0,114.0,140.0,154.0,162.0,150.0,186.0,492.0,696.0,780.0,766.0,682.0,506.0,11.676,31.058,46.623,54.764,53.889,47.211,34.198,190.188,423.634,736.856,864.44,962.096,1004.501,865.129
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,6644.0,7822.0,8466.0,8758.0,4932.0,2302.0,916.0,35.0,74.0,132.0,170.0,274.0,200.0,180.0,220.0,594.0,874.0,1142.0,1106.0,840.0,540.0,11.906,33.285,49.401,67.711,73.9,52.14,35.948,220.358,493.455,875.754,1129.318,1735.843,1310.992,999.328
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,7736.0,11588.0,9622.0,7736.0,3780.0,1476.0,458.0,28.0,56.0,102.0,130.0,178.0,116.0,134.0,158.0,400.0,594.0,638.0,572.0,480.0,254.0,11.06,28.385,43.956,52.12,48.463,31.473,19.71,168.012,346.507,611.891,782.523,1057.032,717.05,735.152
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,6762.0,5382.0,8484.0,8600.0,3418.0,2852.0,1266.0,29.0,58.0,104.0,136.0,190.0,146.0,138.0,162.0,412.0,620.0,698.0,652.0,522.0,258.0,11.083,26.111,40.539,52.347,51.7,44.231,28.116,182.668,380.247,676.372,845.716,1171.341,942.104,785.728
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,6894.0,8240.0,8262.0,7518.0,3830.0,1838.0,838.0,30.0,60.0,106.0,128.0,176.0,126.0,144.0,166.0,410.0,588.0,638.0,600.0,588.0,444.0,11.486,29.156,44.179,52.386,51.148,38.09,28.961,176.807,369.348,627.551,768.65,1041.481,781.223,809.905
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,6836.0,6774.0,8742.0,9860.0,6906.0,3672.0,2348.0,37.0,76.0,132.0,158.0,188.0,212.0,206.0,208.0,514.0,730.0,858.0,902.0,878.0,828.0,13.807,35.123,52.534,63.478,69.867,66.46,54.736,218.255,472.155,797.63,945.456,1118.97,1267.477,1263.698
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,6814.0,8002.0,6730.0,8600.0,5080.0,1836.0,986.0,28.0,60.0,102.0,116.0,140.0,136.0,90.0,168.0,430.0,602.0,676.0,662.0,484.0,362.0,11.43,29.737,42.775,48.752,53.104,37.614,22.763,180.228,400.246,693.784,754.644,911.399,882.966,523.94
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,7526.0,10216.0,9090.0,7104.0,3334.0,1484.0,414.0,28.0,56.0,102.0,134.0,184.0,134.0,110.0,158.0,404.0,608.0,672.0,594.0,446.0,218.0,10.387,27.265,42.343,49.482,45.281,31.421,16.864,172.452,351.539,616.462,822.802,1119.735,831.842,615.516
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,6644.0,6404.0,7926.0,8396.0,4352.0,2670.0,1476.0,28.0,60.0,96.0,130.0,144.0,136.0,112.0,162.0,436.0,628.0,722.0,646.0,518.0,326.0,11.767,30.289,44.519,54.23,51.816,43.71,29.261,182.809,396.53,643.216,837.561,943.186,872.277,700.192
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,6810.0,8698.0,8142.0,7880.0,3326.0,1412.0,534.0,24.0,54.0,96.0,126.0,122.0,88.0,48.0,162.0,476.0,670.0,686.0,490.0,272.0,130.0,11.045,30.197,47.259,53.542,43.362,24.748,11.5,160.868,357.672,658.484,841.006,806.416,567.33,294.112
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,6662.0,8852.0,7926.0,7710.0,3572.0,1474.0,574.0,25.0,58.0,102.0,130.0,134.0,94.0,54.0,180.0,542.0,744.0,762.0,612.0,318.0,158.0,10.847,31.783,47.351,52.939,46.426,26.49,12.815,177.289,407.177,753.47,913.699,952.821,631.746,331.688
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,7324.0,9552.0,11772.0,13070.0,13240.0,11256.0,7170.0,52.0,108.0,184.0,264.0,356.0,390.0,468.0,292.0,758.0,1176.0,1510.0,1718.0,1998.0,2040.0,19.275,50.747,80.52,107.011,125.334,138.847,138.752,302.154,648.692,1061.323,1541.697,2088.304,2372.016,2767.716
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,7752.0,9578.0,8088.0,10286.0,6510.0,2718.0,1304.0,30.0,62.0,108.0,124.0,146.0,146.0,136.0,170.0,422.0,606.0,654.0,646.0,602.0,492.0,12.022,29.216,43.792,52.367,55.625,44.603,31.932,188.684,408.71,710.788,784.154,921.602,942.178,811.016
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,6822.0,9366.0,9226.0,9176.0,5676.0,2618.0,1016.0,37.0,78.0,144.0,188.0,294.0,232.0,196.0,236.0,640.0,950.0,1240.0,1222.0,960.0,636.0,12.739,36.782,56.092,72.512,80.033,59.828,39.544,225.592,499.15,885.112,1214.486,1814.643,1468.16,1093.4
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,7570.0,10862.0,11582.0,14434.0,15300.0,12478.0,7916.0,51.0,108.0,174.0,248.0,292.0,364.0,440.0,282.0,728.0,1106.0,1388.0,1608.0,1888.0,1922.0,20.788,53.493,82.731,107.236,126.5,144.887,141.644,292.87,648.431,1018.174,1413.895,1690.481,2147.92,2569.023
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,9334.0,17116.0,15760.0,16298.0,16972.0,14928.0,9252.0,52.0,108.0,184.0,260.0,348.0,372.0,474.0,292.0,754.0,1160.0,1472.0,1680.0,1992.0,2064.0,20.62,53.238,84.729,112.579,133.587,146.071,145.298,296.447,642.583,1053.9,1496.808,1991.858,2228.886,2753.523
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,6988.0,9556.0,9676.0,6752.0,2722.0,972.0,198.0,31.0,60.0,112.0,152.0,252.0,156.0,198.0,172.0,436.0,668.0,812.0,762.0,552.0,198.0,11.379,29.967,47.871,62.094,59.621,35.08,19.028,171.137,342.25,593.362,875.423,1391.645,913.968,958.32
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,6658.0,6402.0,8068.0,8296.0,4360.0,2682.0,1420.0,27.0,58.0,94.0,128.0,136.0,124.0,94.0,158.0,428.0,614.0,688.0,592.0,456.0,282.0,11.602,29.775,43.926,53.07,49.647,40.774,26.119,180.561,385.194,633.756,837.217,903.798,824.841,606.62
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,7756.0,11892.0,11328.0,9920.0,6130.0,2916.0,972.0,40.0,78.0,148.0,210.0,314.0,342.0,306.0,226.0,584.0,882.0,1180.0,1304.0,1116.0,630.0,13.152,35.624,57.407,76.475,85.262,72.691,45.421,224.081,453.42,798.842,1188.79,1809.637,1954.449,1613.304
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,7878.0,10680.0,14858.0,20506.0,24240.0,22012.0,16428.0,74.0,158.0,258.0,374.0,458.0,614.0,816.0,416.0,1084.0,1680.0,2192.0,2730.0,3494.0,3960.0,28.476,73.954,116.994,158.958,201.576,254.659,284.04,429.903,955.275,1525.607,2151.805,2690.409,3693.88,4892.166
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,6948.0,8252.0,7596.0,7492.0,5226.0,2516.0,1192.0,27.0,56.0,88.0,116.0,118.0,104.0,96.0,144.0,360.0,510.0,552.0,482.0,424.0,344.0,12.101,29.681,43.101,49.847,45.986,36.638,26.224,162.872,346.602,541.564,695.798,718.674,643.715,563.652
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,7794.0,11730.0,9736.0,8290.0,5598.0,2756.0,1158.0,31.0,62.0,108.0,132.0,184.0,136.0,152.0,170.0,416.0,590.0,680.0,638.0,620.0,500.0,12.291,31.098,46.504,55.898,55.556,43.138,33.22,183.265,380.0,639.505,803.301,1082.074,837.858,852.997
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,7012.0,7000.0,8188.0,9662.0,6050.0,3438.0,2266.0,28.0,58.0,88.0,116.0,128.0,130.0,120.0,146.0,362.0,518.0,594.0,570.0,518.0,388.0,13.075,30.866,44.106,52.88,52.905,48.139,37.496,173.186,368.514,553.473,709.142,790.675,814.762,719.122
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,6808.0,6892.0,8072.0,8440.0,5466.0,3040.0,1808.0,29.0,60.0,92.0,124.0,134.0,132.0,126.0,152.0,380.0,546.0,620.0,588.0,540.0,422.0,12.533,30.807,44.54,53.123,51.828,46.282,35.682,180.464,379.122,571.832,747.435,834.636,839.59,779.342
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,7942.0,11818.0,11544.0,10710.0,5958.0,3326.0,1398.0,36.0,70.0,128.0,166.0,278.0,226.0,278.0,198.0,492.0,738.0,948.0,1008.0,896.0,506.0,13.474,34.48,53.424,69.503,75.541,64.185,46.471,199.691,405.975,689.006,952.652,1544.641,1332.089,1439.154
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,7772.0,13262.0,10962.0,9564.0,6060.0,2484.0,810.0,39.0,78.0,150.0,210.0,324.0,288.0,270.0,234.0,618.0,930.0,1242.0,1278.0,1026.0,594.0,12.945,36.823,57.869,75.76,84.154,62.602,40.009,223.248,455.796,838.948,1226.397,1945.491,1653.525,1389.96
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,7460.0,9438.0,11408.0,15620.0,15648.0,12370.0,8316.0,54.0,114.0,190.0,258.0,320.0,400.0,482.0,304.0,780.0,1184.0,1498.0,1772.0,2032.0,2096.0,20.775,53.276,82.808,109.143,134.108,151.552,148.089,318.829,704.01,1149.956,1524.818,1913.854,2423.37,2918.544
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,6646.0,6440.0,7964.0,8960.0,4280.0,2714.0,1718.0,30.0,64.0,106.0,132.0,144.0,152.0,138.0,176.0,466.0,658.0,734.0,720.0,634.0,470.0,11.959,31.165,45.965,53.837,54.01,48.213,35.984,192.489,421.469,701.644,835.792,946.154,990.856,845.688
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,7638.0,12734.0,10444.0,8152.0,4038.0,1492.0,410.0,29.0,62.0,114.0,152.0,228.0,114.0,106.0,190.0,528.0,778.0,926.0,742.0,430.0,214.0,11.23,32.594,49.546,59.66,56.61,29.952,16.48,188.688,406.745,731.149,998.436,1468.273,746.35,596.156
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,6650.0,5578.0,7330.0,9096.0,5982.0,2810.0,2024.0,34.0,70.0,116.0,132.0,162.0,186.0,184.0,186.0,450.0,626.0,742.0,800.0,780.0,712.0,12.344,30.815,44.87,53.613,58.654,53.505,45.902,211.849,459.451,755.896,854.398,1029.64,1203.141,1090.416
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,7284.0,9560.0,10124.0,15038.0,15176.0,11390.0,7464.0,53.0,114.0,192.0,256.0,318.0,400.0,420.0,312.0,812.0,1212.0,1556.0,1838.0,1998.0,2004.0,19.902,53.133,80.772,105.112,129.323,140.53,132.631,323.173,713.954,1205.545,1575.287,1990.684,2581.978,2600.364
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,7566.0,10462.0,8994.0,7950.0,4300.0,2038.0,898.0,31.0,62.0,114.0,136.0,184.0,134.0,164.0,176.0,436.0,624.0,674.0,644.0,642.0,476.0,11.07,29.07,44.1,50.739,48.283,38.575,30.791,190.05,385.903,695.587,843.619,1149.24,854.631,926.125
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,6570.0,5410.0,8030.0,8432.0,4662.0,2586.0,1460.0,37.0,74.0,132.0,158.0,236.0,214.0,232.0,206.0,506.0,734.0,900.0,952.0,976.0,808.0,11.787,29.91,45.968,59.761,64.47,56.276,49.573,220.305,474.037,827.225,982.995,1427.68,1354.923,1308.044
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,8080.0,12292.0,14572.0,20948.0,25246.0,22836.0,16308.0,73.0,156.0,256.0,368.0,444.0,588.0,768.0,412.0,1072.0,1652.0,2132.0,2616.0,3324.0,3804.0,28.519,73.767,116.741,158.007,199.917,249.575,271.765,424.292,945.07,1521.082,2133.293,2622.611,3567.744,4606.74
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,6722.0,6582.0,7992.0,7104.0,4086.0,2142.0,1036.0,26.0,54.0,84.0,110.0,114.0,110.0,94.0,138.0,348.0,504.0,528.0,488.0,424.0,300.0,11.4,28.28,41.509,46.821,43.726,36.072,23.711,159.88,339.736,519.397,656.225,698.522,698.642,563.125
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,6710.0,5480.0,8208.0,9532.0,5890.0,3326.0,2218.0,31.0,64.0,104.0,126.0,156.0,168.0,154.0,168.0,414.0,596.0,706.0,728.0,654.0,502.0,12.395,30.08,44.104,54.024,58.984,53.696,42.088,204.323,428.479,691.427,825.88,1015.729,1125.811,986.426
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6580.0,5230.0,7534.0,6648.0,4902.0,2326.0,1370.0,27.0,56.0,86.0,114.0,122.0,120.0,102.0,142.0,354.0,506.0,570.0,526.0,456.0,336.0,11.331,27.323,39.599,46.918,45.723,39.486,28.014,170.976,365.61,562.306,723.26,766.359,765.765,621.676
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,7816.0,10868.0,9308.0,8366.0,4690.0,2028.0,794.0,29.0,58.0,100.0,134.0,184.0,120.0,128.0,158.0,398.0,588.0,670.0,584.0,486.0,332.0,11.819,28.773,44.114,57.245,53.387,34.822,24.093,168.003,354.086,596.651,780.306,1044.132,729.439,691.331
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,6694.0,7844.0,6936.0,6300.0,2624.0,908.0,342.0,26.0,54.0,96.0,124.0,180.0,76.0,84.0,156.0,410.0,606.0,668.0,512.0,336.0,192.0,9.956,25.958,38.654,48.76,44.173,21.038,14.21,162.822,354.105,644.108,769.149,1114.07,462.079,462.924
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,6594.0,6642.0,8170.0,7720.0,3920.0,1916.0,886.0,31.0,66.0,120.0,152.0,182.0,166.0,142.0,192.0,522.0,796.0,866.0,792.0,622.0,400.0,11.071,30.027,47.169,55.705,53.802,41.83,27.573,198.011,435.87,807.331,979.478,1187.744,1044.416,801.058
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,6792.0,8454.0,7812.0,9328.0,5466.0,2168.0,1158.0,36.0,74.0,140.0,186.0,244.0,262.0,192.0,220.0,580.0,842.0,1052.0,1096.0,864.0,552.0,12.084,33.513,51.146,64.945,71.548,55.709,34.844,220.21,460.447,865.929,1106.919,1563.711,1577.941,1055.643
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,6618.0,8034.0,7882.0,5652.0,1980.0,648.0,162.0,30.0,60.0,114.0,156.0,270.0,108.0,162.0,180.0,474.0,732.0,900.0,720.0,432.0,162.0,9.858,27.454,42.22,56.995,51.777,24.44,15.568,179.189,366.403,691.98,963.261,1636.497,605.88,784.08
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,7516.0,9668.0,11274.0,16530.0,16542.0,12842.0,9076.0,57.0,120.0,202.0,260.0,320.0,408.0,492.0,322.0,812.0,1200.0,1508.0,1794.0,2136.0,2412.0,21.507,55.008,84.886,111.017,138.123,157.749,160.685,335.749,742.334,1229.145,1551.219,1926.232,2518.549,3014.296
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,9054.0,15170.0,15976.0,23302.0,28986.0,26610.0,18972.0,76.0,162.0,268.0,374.0,450.0,606.0,804.0,430.0,1108.0,1682.0,2168.0,2694.0,3486.0,4128.0,29.644,76.228,120.285,162.382,208.61,263.959,290.186,439.25,979.978,1589.263,2161.157,2643.669,3652.542,4813.44
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,6510.0,6308.0,8210.0,5980.0,3072.0,1490.0,656.0,32.0,66.0,124.0,154.0,214.0,170.0,140.0,196.0,522.0,774.0,876.0,796.0,630.0,408.0,10.365,28.335,44.496,53.732,51.715,37.807,25.37,195.372,426.825,806.112,975.267,1298.808,1041.791,763.205
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,8870.0,15806.0,12830.0,9366.0,5364.0,2430.0,816.0,28.0,56.0,98.0,132.0,178.0,110.0,102.0,154.0,390.0,576.0,646.0,532.0,416.0,288.0,12.566,31.716,49.079,58.108,53.171,33.368,21.236,161.266,325.808,539.891,762.489,1001.956,684.825,564.187
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,7506.0,10330.0,9700.0,7370.0,3570.0,1626.0,594.0,34.0,66.0,124.0,158.0,258.0,174.0,234.0,190.0,472.0,698.0,848.0,840.0,750.0,450.0,11.019,28.924,45.235,58.663,57.529,43.353,31.862,197.576,398.194,723.577,958.66,1532.637,1046.118,1188.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,7904.0,11712.0,11436.0,9904.0,4946.0,2576.0,806.0,33.0,64.0,116.0,160.0,272.0,208.0,236.0,180.0,456.0,708.0,912.0,924.0,680.0,236.0,12.749,32.526,50.913,66.96,70.424,54.368,31.397,183.508,370.187,618.053,917.452,1510.414,1221.782,1174.008
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,6934.0,8218.0,8774.0,8708.0,5268.0,2498.0,1016.0,35.0,70.0,130.0,164.0,238.0,192.0,196.0,200.0,504.0,754.0,896.0,870.0,840.0,636.0,12.404,32.059,50.11,63.785,67.872,53.566,39.544,202.669,427.576,762.884,987.756,1379.299,1170.72,1093.4
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,7720.0,10536.0,8346.0,8644.0,5232.0,2302.0,944.0,26.0,56.0,92.0,120.0,124.0,106.0,86.0,154.0,414.0,580.0,634.0,530.0,412.0,268.0,11.734,29.67,44.346,52.026,46.623,33.639,21.267,163.993,363.13,609.292,762.936,784.053,653.967,503.948
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,8146.0,11026.0,15142.0,22904.0,25464.0,23500.0,18684.0,74.0,158.0,258.0,374.0,458.0,614.0,816.0,416.0,1084.0,1680.0,2192.0,2730.0,3494.0,3960.0,29.453,74.949,117.918,160.844,205.474,261.619,296.681,434.459,961.868,1536.865,2171.843,2725.664,3763.982,4956.288
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,7046.0,7216.0,9444.0,11846.0,7282.0,4578.0,3052.0,40.0,80.0,140.0,196.0,256.0,322.0,288.0,220.0,562.0,824.0,1078.0,1222.0,1130.0,804.0,14.694,36.399,55.777,74.763,86.391,85.561,66.901,230.19,485.1,809.231,1126.307,1526.754,1875.499,1600.6
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6632.0,5232.0,8070.0,8386.0,5550.0,2814.0,1686.0,31.0,64.0,104.0,126.0,156.0,168.0,154.0,168.0,414.0,596.0,706.0,728.0,654.0,502.0,12.124,29.686,43.791,53.309,57.882,51.701,38.816,194.737,420.115,674.15,807.562,979.187,1066.8,942.077
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,6866.0,8004.0,9480.0,6946.0,4058.0,2000.0,834.0,29.0,58.0,100.0,138.0,190.0,136.0,108.0,158.0,402.0,602.0,702.0,604.0,460.0,300.0,11.892,30.563,46.994,57.623,54.214,38.691,22.787,168.292,339.705,548.134,791.519,1076.555,857.409,604.683
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,6564.0,7160.0,9020.0,7138.0,3172.0,1726.0,528.0,31.0,66.0,120.0,172.0,256.0,180.0,114.0,200.0,586.0,896.0,1102.0,886.0,484.0,180.0,11.211,31.442,49.631,66.119,64.467,40.834,18.224,191.265,422.336,768.238,1071.742,1541.302,1064.519,650.352
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,8190.0,13112.0,12952.0,14062.0,14580.0,12744.0,8004.0,52.0,108.0,184.0,260.0,348.0,372.0,474.0,292.0,754.0,1160.0,1472.0,1680.0,1992.0,2064.0,19.504,51.462,80.962,106.166,124.162,138.209,140.195,303.525,647.071,1068.017,1534.222,2067.95,2287.026,2796.057
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,7426.0,9560.0,10668.0,13908.0,14720.0,11804.0,7482.0,50.0,106.0,172.0,242.0,280.0,342.0,410.0,278.0,716.0,1080.0,1336.0,1520.0,1776.0,1832.0,19.989,50.691,78.157,102.135,119.791,135.742,133.761,295.805,652.041,1046.113,1431.707,1685.815,2118.692,2475.226
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,6656.0,7600.0,11030.0,8970.0,4786.0,2946.0,1114.0,40.0,84.0,162.0,222.0,342.0,306.0,324.0,260.0,744.0,1208.0,1504.0,1490.0,1154.0,576.0,12.92,36.552,60.813,84.412,90.208,74.706,47.228,240.889,539.381,1034.789,1375.115,2098.835,1833.259,1745.908
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,6962.0,8484.0,10628.0,10532.0,6206.0,3610.0,1654.0,42.0,82.0,152.0,214.0,326.0,370.0,380.0,234.0,600.0,906.0,1236.0,1446.0,1328.0,776.0,13.986,37.006,59.149,81.652,95.274,88.617,61.723,237.277,481.105,825.773,1197.795,1856.698,2139.659,2084.992
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,6858.0,9570.0,9254.0,10132.0,6290.0,2834.0,1294.0,38.0,80.0,144.0,200.0,280.0,314.0,222.0,238.0,654.0,952.0,1274.0,1382.0,1032.0,594.0,13.272,37.837,57.672,75.313,87.101,70.966,41.368,232.095,511.469,887.39,1223.225,1789.179,1902.768,1230.055
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,7024.0,8562.0,8962.0,10834.0,6816.0,3336.0,1984.0,40.0,80.0,150.0,190.0,238.0,296.0,272.0,230.0,580.0,822.0,998.0,1130.0,1128.0,926.0,13.689,35.388,55.269,70.804,80.766,73.86,55.775,232.786,488.827,885.354,1094.18,1428.151,1750.845,1541.623
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,6582.0,7760.0,8040.0,6772.0,3008.0,1284.0,374.0,28.0,60.0,106.0,144.0,216.0,106.0,88.0,180.0,502.0,738.0,874.0,688.0,386.0,196.0,10.291,28.819,42.509,55.869,52.386,27.874,15.029,185.745,410.543,736.018,963.889,1399.596,696.25,493.196
