id,Z-0_FR_AA,Z-1_FR_AA,Z-2_FR_AA,Z-3_FR_AA,Z-4_FR_AA,Z-5_FR_AA,Z-6_FR_AA,I-0_FR_AA,I-1_FR_AA,I-2_FR_AA,I-3_FR_AA,I-4_FR_AA,I-5_FR_AA,I-6_FR_AA,T-0_FR_AA,T-1_FR_AA,T-2_FR_AA,T-3_FR_AA,T-4_FR_AA,T-5_FR_AA,T-6_FR_AA,S-0_FR_AA,S-1_FR_AA,S-2_FR_AA,S-3_FR_AA,S-4_FR_AA,S-5_FR_AA,S-6_FR_AA,chi-0_FR_AA,chi-1_FR_AA,chi-2_FR_AA,chi-3_FR_AA,chi-4_FR_AA,chi-5_FR_AA,chi-6_FR_AA
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,31.0,172.1,360.6,1660.1,574.5,607.8,162.0,31.0,60.0,112.0,156.0,260.0,180.0,162.0,31.0,102.5,159.0,293.5,345.5,301.5,162.0,31.0,75.953,138.472,234.761,310.347,245.955,162.0,31.0,60.826,113.606,157.401,262.479,186.735,162.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,27.0,150.2,245.7,1154.4,518.4,318.3,242.4,27.0,54.0,94.0,122.0,170.0,108.0,114.0,27.0,82.9,130.9,213.2,205.6,166.7,155.2,27.0,67.12,110.245,176.627,198.267,142.383,135.195,27.0,55.316,96.167,124.181,176.445,110.896,115.615
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,31.0,175.6,366.6,758.8,817.5,404.9,372.5,31.0,66.0,114.0,140.0,154.0,162.0,150.0,31.0,95.0,153.9,197.2,217.6,227.1,220.3,31.0,79.265,137.271,178.66,197.113,203.109,189.032,31.0,66.949,116.305,141.918,156.026,165.078,152.263
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,35.0,205.7,292.4,1116.5,1197.6,600.4,487.8,35.0,74.0,132.0,170.0,274.0,200.0,180.0,35.0,116.6,171.6,286.7,377.9,293.9,309.7,35.0,91.083,149.569,227.535,341.619,255.547,235.703,35.0,75.478,134.819,171.922,281.695,208.493,182.242
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,28.0,154.3,508.8,1263.5,757.4,411.9,272.2,28.0,56.0,102.0,130.0,178.0,116.0,134.0,28.0,90.7,143.6,227.8,217.0,192.3,176.0,28.0,69.467,132.306,189.86,230.203,158.65,153.913,28.0,57.019,103.741,131.853,181.576,118.591,136.592
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,29.0,156.0,274.9,1180.7,516.6,417.0,446.5,29.0,58.0,104.0,136.0,190.0,146.0,138.0,29.0,91.4,144.4,229.2,244.1,226.1,180.0,29.0,70.999,121.111,191.745,222.864,188.99,178.379,29.0,59.101,106.554,137.809,193.573,150.291,140.995
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,30.0,156.6,343.5,1117.1,840.8,447.1,371.4,30.0,60.0,106.0,128.0,176.0,126.0,144.0,30.0,95.7,144.4,218.4,217.1,186.3,235.7,30.0,73.989,133.183,183.453,226.808,173.125,183.956,30.0,60.948,107.449,129.514,179.114,128.832,146.087
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,37.0,189.1,337.7,563.9,1456.1,656.8,558.9,37.0,76.0,132.0,158.0,188.0,212.0,206.0,37.0,114.4,173.9,223.7,275.8,289.2,287.2,37.0,91.758,157.885,198.074,252.412,272.857,263.3,37.0,76.784,134.277,160.019,189.455,214.263,210.879
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,28.0,152.7,232.8,447.2,1020.8,484.6,210.7,28.0,60.0,102.0,116.0,140.0,136.0,90.0,28.0,87.2,131.7,167.1,210.5,178.5,131.3,28.0,71.417,117.849,144.802,186.545,180.686,111.619,28.0,61.231,104.044,117.631,142.575,141.078,91.07
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,28.0,160.3,578.3,1225.9,630.5,413.3,239.9,28.0,56.0,102.0,134.0,184.0,134.0,110.0,28.0,89.4,143.7,228.3,241.7,200.0,148.2,28.0,69.846,134.513,194.141,224.084,170.605,128.278,28.0,57.246,103.948,136.315,188.831,138.064,112.562
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,28.0,152.0,320.0,650.2,522.3,369.1,271.6,28.0,60.0,96.0,130.0,144.0,136.0,112.0,28.0,76.8,128.8,179.9,197.8,181.4,147.6,28.0,70.126,116.013,162.241,176.275,165.396,137.217,28.0,61.0,97.488,131.874,146.369,138.407,114.698
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,24.0,141.3,377.4,603.2,452.9,221.8,114.2,24.0,54.0,96.0,126.0,122.0,88.0,48.0,24.0,74.8,141.0,188.3,175.3,114.8,61.0,24.0,62.685,116.603,159.441,154.145,107.438,58.343,24.0,54.922,97.822,128.364,124.438,90.141,49.065
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,25.0,157.2,303.5,571.3,506.2,249.9,134.7,25.0,58.0,102.0,130.0,134.0,94.0,54.0,25.0,78.9,139.5,189.1,186.8,129.2,71.3,25.0,67.786,119.292,158.599,162.971,116.023,66.5,25.0,59.394,104.072,132.935,137.935,97.411,55.312
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,52.0,244.9,582.9,1325.4,1312.9,1401.2,1423.4,52.0,108.0,184.0,264.0,356.0,390.0,468.0,52.0,150.5,251.5,393.5,473.7,534.0,697.5,52.0,129.412,230.795,346.049,441.605,492.082,602.043,52.0,109.182,185.68,266.436,360.373,395.974,474.334
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,30.0,153.3,272.6,628.6,1149.8,657.6,352.0,30.0,62.0,108.0,124.0,146.0,146.0,136.0,30.0,92.8,141.8,181.5,210.5,196.2,207.9,30.0,74.302,126.421,160.531,200.638,196.716,172.54,30.0,63.087,110.589,125.823,148.045,149.591,138.762
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,37.0,214.9,397.5,1163.3,1387.4,765.0,539.1,37.0,78.0,144.0,188.0,294.0,232.0,196.0,37.0,127.1,192.8,319.2,418.2,336.3,358.5,37.0,96.671,174.641,250.619,370.318,304.552,257.834,37.0,79.393,146.601,190.546,301.603,240.717,198.584
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,51.0,235.7,511.3,871.4,1336.2,1464.6,1343.7,51.0,108.0,174.0,248.0,292.0,364.0,440.0,51.0,137.0,232.9,329.3,388.4,485.3,602.2,51.0,127.43,215.001,310.652,374.541,469.878,561.563,51.0,108.762,175.352,249.55,293.576,366.267,443.624
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,52.0,242.6,682.4,1403.9,1632.9,1683.4,1712.5,52.0,108.0,184.0,260.0,348.0,372.0,474.0,52.0,151.7,252.0,392.0,453.2,520.2,700.0,52.0,129.191,231.798,342.543,450.043,488.536,621.1,52.0,108.915,185.309,261.816,350.341,375.653,478.506
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,31.0,165.9,428.9,1741.8,874.6,498.6,198.0,31.0,60.0,112.0,152.0,252.0,156.0,198.0,31.0,103.8,159.5,293.8,309.0,300.0,198.0,31.0,76.355,147.722,234.698,331.153,215.855,198.0,31.0,60.823,112.623,153.421,255.098,159.209,198.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,27.0,144.9,312.4,573.3,496.0,340.4,232.8,27.0,58.0,94.0,128.0,136.0,124.0,94.0,27.0,74.8,128.6,179.3,189.0,165.1,124.8,27.0,67.408,113.348,157.498,165.234,149.014,115.177,27.0,58.954,95.563,129.979,138.425,126.866,96.676
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,40.0,220.7,727.2,1675.8,1615.2,1081.0,586.1,40.0,78.0,148.0,210.0,314.0,342.0,306.0,40.0,134.0,222.0,347.5,480.5,526.5,427.5,40.0,99.651,196.554,298.38,417.338,433.755,353.481,40.0,79.186,149.289,211.847,319.252,348.785,309.008
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,74.0,321.1,610.7,1005.6,1918.0,2257.7,2302.8,74.0,158.0,258.0,374.0,458.0,614.0,816.0,74.0,200.5,344.8,493.8,605.0,821.0,1103.0,74.0,184.114,311.666,453.271,566.596,763.264,1011.364,74.0,158.95,260.059,376.542,460.513,617.924,823.854
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,27.0,130.8,253.4,646.8,644.7,441.3,256.6,27.0,56.0,88.0,116.0,118.0,104.0,96.0,27.0,72.7,119.5,161.1,157.2,137.5,128.7,27.0,65.941,109.339,150.248,157.922,136.607,121.715,27.0,56.723,89.23,117.105,119.808,105.783,97.335
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,31.0,163.4,512.8,1131.7,919.4,550.6,370.7,31.0,62.0,108.0,132.0,184.0,136.0,152.0,31.0,98.0,145.1,220.9,230.9,197.2,245.2,31.0,76.281,138.625,187.653,239.375,185.319,192.431,31.0,62.869,109.519,133.52,187.239,138.914,153.396
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,28.0,136.0,257.3,638.8,595.3,375.7,329.6,28.0,58.0,88.0,116.0,128.0,130.0,120.0,28.0,72.5,113.7,154.3,167.9,169.7,159.0,28.0,67.681,108.204,148.238,162.74,160.755,152.798,28.0,58.767,89.42,117.215,129.675,131.866,121.431
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,29.0,141.2,266.9,657.9,607.0,448.5,314.4,29.0,60.0,92.0,124.0,134.0,132.0,126.0,29.0,75.5,121.7,166.5,174.8,174.2,167.3,29.0,70.336,113.717,158.42,169.391,164.857,156.133,29.0,60.817,93.223,125.3,135.955,134.13,128.745
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,36.0,196.5,635.3,1714.7,1073.8,773.3,694.7,36.0,70.0,128.0,166.0,278.0,226.0,278.0,36.0,119.2,174.0,299.2,354.8,395.0,362.8,36.0,88.724,169.382,248.78,348.533,309.868,338.816,36.0,70.823,128.902,167.496,280.644,229.816,279.31
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,39.0,221.2,648.7,1625.8,1700.7,986.4,495.0,39.0,78.0,150.0,210.0,324.0,288.0,270.0,39.0,137.1,225.3,365.4,478.8,459.0,391.5,39.0,99.93,196.231,293.533,427.924,371.848,312.093,39.0,79.345,151.96,212.615,334.408,294.658,271.179
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,54.0,255.0,507.5,681.1,1736.8,1530.8,1342.8,54.0,114.0,190.0,258.0,320.0,400.0,482.0,54.0,152.7,250.5,348.8,440.4,554.8,640.8,54.0,135.132,227.912,315.962,410.352,517.701,592.807,54.0,114.943,192.297,260.393,322.659,403.27,489.273
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,30.0,164.4,341.2,599.6,775.3,367.6,347.9,30.0,64.0,106.0,132.0,144.0,152.0,138.0,30.0,87.2,141.4,182.0,200.4,209.7,197.8,30.0,75.685,127.413,164.313,180.824,186.571,173.646,30.0,65.075,107.72,133.877,146.046,155.589,140.723
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,29.0,177.0,520.7,1204.1,782.9,405.5,235.9,29.0,62.0,114.0,152.0,228.0,114.0,106.0,29.0,99.3,157.3,270.6,301.9,180.9,144.2,29.0,76.352,144.392,208.595,279.512,151.878,124.278,29.0,63.382,116.407,154.809,236.359,118.456,108.562
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,34.0,177.6,342.6,498.9,1280.6,470.1,425.3,34.0,70.0,116.0,132.0,162.0,186.0,184.0,34.0,100.9,144.8,178.5,232.9,253.3,252.0,34.0,84.293,136.748,165.297,220.327,227.984,224.21,34.0,71.255,118.517,133.819,164.827,191.495,186.914
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,53.0,252.3,425.7,653.1,1697.7,1472.0,1162.2,53.0,114.0,192.0,256.0,318.0,400.0,420.0,53.0,155.9,253.5,346.9,454.6,538.8,569.6,53.0,134.845,227.074,309.806,403.3,499.618,513.295,53.0,115.457,195.156,258.966,322.795,411.452,427.868
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,31.0,171.6,531.7,1212.0,844.1,523.0,404.5,31.0,62.0,114.0,136.0,184.0,134.0,164.0,31.0,103.4,157.1,233.0,228.5,210.8,261.7,31.0,77.851,146.114,195.538,225.63,179.955,203.591,31.0,63.239,116.497,138.788,190.515,138.343,167.047
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,37.0,202.4,378.5,1066.0,1284.1,568.6,629.0,37.0,74.0,132.0,158.0,236.0,214.0,232.0,37.0,119.4,172.2,255.4,317.9,305.7,403.2,37.0,92.19,153.711,217.792,301.049,265.363,302.978,37.0,75.333,134.856,159.749,240.296,220.91,235.18
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,73.0,311.9,598.5,1006.1,1928.7,2369.9,2330.1,73.0,156.0,256.0,368.0,444.0,588.0,768.0,73.0,199.8,344.5,490.3,596.0,787.0,1040.0,73.0,181.709,308.924,447.64,554.699,747.685,965.89,73.0,157.085,258.212,370.486,446.732,592.892,775.314
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,26.0,132.9,251.5,626.8,548.8,352.4,235.0,26.0,54.0,84.0,110.0,114.0,110.0,94.0,26.0,68.2,112.2,150.4,150.1,145.9,126.5,26.0,63.516,104.14,142.323,145.174,139.445,117.243,26.0,54.712,85.344,111.27,115.329,112.161,95.889
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,31.0,154.4,249.6,463.7,1023.9,377.6,390.3,31.0,64.0,104.0,126.0,156.0,168.0,154.0,31.0,88.2,131.2,173.2,222.7,228.5,211.0,31.0,75.26,120.344,154.814,202.539,200.877,190.663,31.0,65.038,106.202,127.742,158.292,172.103,158.191
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,27.0,138.8,233.1,613.7,549.2,345.5,240.0,27.0,56.0,86.0,114.0,122.0,120.0,102.0,27.0,70.5,112.9,152.9,163.9,156.1,135.3,27.0,65.626,103.279,143.359,152.361,147.817,125.694,27.0,56.804,87.525,115.199,123.609,122.149,103.554
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,29.0,147.4,284.9,1217.9,971.1,461.2,289.0,29.0,58.0,100.0,134.0,184.0,120.0,128.0,29.0,88.2,139.6,227.8,226.3,182.6,172.3,29.0,70.98,120.939,194.174,249.075,160.896,153.357,29.0,58.798,101.684,134.987,185.992,122.341,129.026
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,26.0,149.0,237.7,1086.9,667.6,237.1,192.8,26.0,54.0,96.0,124.0,180.0,76.0,84.0,26.0,84.9,133.6,224.4,217.9,120.5,121.5,26.0,66.235,111.399,176.118,226.493,102.109,102.235,26.0,55.243,97.779,125.783,185.309,77.543,85.277
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,31.0,177.4,292.0,935.1,925.3,440.8,327.5,31.0,66.0,120.0,152.0,182.0,166.0,142.0,31.0,99.3,166.7,243.7,270.6,235.8,200.3,31.0,80.351,140.194,200.908,231.174,206.764,173.173,31.0,67.452,122.738,154.655,187.932,171.233,144.212
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,36.0,198.1,391.2,1130.7,1423.3,688.6,391.5,36.0,74.0,140.0,186.0,244.0,262.0,192.0,36.0,124.2,209.1,291.7,384.9,373.5,276.0,36.0,92.564,173.046,246.327,323.975,321.825,226.023,36.0,75.532,142.705,188.899,252.172,270.528,194.342
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,30.0,175.6,345.8,1660.5,747.1,333.0,162.0,30.0,60.0,114.0,156.0,270.0,108.0,162.0,30.0,105.6,162.3,314.1,328.5,229.5,162.0,30.0,76.985,140.014,234.767,323.909,150.093,162.0,30.0,61.338,116.13,158.699,281.513,109.179,162.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,57.0,259.1,461.5,686.3,1936.2,1608.3,1388.5,57.0,120.0,202.0,260.0,320.0,408.0,492.0,57.0,166.7,263.9,351.2,449.8,546.0,663.9,57.0,141.798,239.17,317.179,414.281,528.801,610.655,57.0,121.061,204.717,262.284,322.501,412.759,499.029
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,76.0,323.2,626.1,979.8,2158.1,2789.8,2623.6,76.0,162.0,268.0,374.0,450.0,606.0,804.0,76.0,212.5,358.0,495.5,606.5,811.0,1085.0,76.0,189.241,322.486,454.644,566.146,785.935,1013.823,76.0,163.032,270.393,376.429,452.381,610.214,810.775
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,32.0,191.0,447.1,1170.6,842.5,449.4,327.0,32.0,66.0,124.0,154.0,214.0,170.0,140.0,32.0,108.6,172.3,264.0,300.1,247.0,228.0,32.0,82.358,148.295,214.23,265.584,210.133,172.871,32.0,67.43,127.116,156.473,219.083,175.472,141.65
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,28.0,142.9,510.8,1149.8,973.3,496.7,282.6,28.0,56.0,98.0,132.0,178.0,110.0,102.0,28.0,86.2,138.8,226.0,224.3,160.0,143.8,28.0,68.531,130.426,190.403,241.755,148.594,126.924,28.0,56.627,98.79,133.307,179.871,113.208,103.131
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,34.0,192.1,548.3,1696.8,1015.6,621.4,384.0,34.0,66.0,124.0,158.0,258.0,174.0,234.0,34.0,116.5,173.0,299.0,319.5,318.0,315.0,34.0,84.95,155.995,240.101,312.968,238.804,262.062,34.0,67.177,126.318,160.434,266.3,178.481,234.786
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,33.0,183.1,612.0,1760.3,887.4,636.7,503.2,33.0,64.0,116.0,160.0,272.0,208.0,236.0,33.0,106.5,160.5,294.0,346.5,375.5,236.0,33.0,81.112,155.981,242.76,338.403,283.622,267.964,33.0,64.832,116.607,161.409,274.671,211.652,236.483
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,35.0,185.1,384.1,1144.7,1312.0,701.7,539.1,35.0,70.0,130.0,164.0,238.0,192.0,196.0,35.0,116.4,179.1,281.2,324.4,272.9,358.5,35.0,87.068,160.181,227.261,311.384,261.251,257.834,35.0,70.983,131.883,165.963,241.148,196.924,198.584
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,26.0,139.5,319.4,679.4,652.5,399.4,230.1,26.0,56.0,92.0,120.0,124.0,106.0,86.0,26.0,74.6,128.0,170.5,172.7,142.3,114.9,26.0,65.651,112.625,154.325,163.512,135.312,107.251,26.0,56.862,93.434,121.558,125.996,107.628,87.313
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,74.0,316.2,606.7,933.7,1889.0,2245.4,2277.1,74.0,158.0,258.0,374.0,458.0,614.0,816.0,74.0,200.5,344.8,493.8,605.0,821.0,1103.0,74.0,183.509,311.088,450.59,562.477,758.388,1002.987,74.0,159.043,260.266,376.678,460.917,619.05,824.783
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,40.0,204.7,408.9,1143.5,1397.6,828.3,740.4,40.0,80.0,140.0,196.0,256.0,322.0,288.0,40.0,122.5,204.2,284.7,391.9,454.7,389.2,40.0,98.402,174.886,256.586,337.817,397.13,360.265,40.0,80.969,141.432,197.27,259.267,326.523,290.815
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,31.0,161.3,253.3,530.9,1034.8,391.2,402.4,31.0,64.0,104.0,126.0,156.0,168.0,154.0,31.0,88.2,131.2,173.2,222.7,228.5,211.0,31.0,75.927,121.043,156.959,204.86,205.211,194.832,31.0,64.91,106.163,127.51,157.652,171.248,157.187
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,29.0,149.4,353.8,1127.0,618.4,478.9,252.0,29.0,58.0,100.0,138.0,190.0,136.0,108.0,29.0,87.0,139.7,229.0,248.9,188.5,151.7,29.0,70.716,129.619,194.815,237.505,178.829,132.671,29.0,58.587,100.732,139.504,191.258,140.273,109.306
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,31.0,189.7,438.9,1238.7,654.7,434.6,251.1,31.0,66.0,120.0,172.0,256.0,180.0,114.0,31.0,99.7,172.5,298.2,373.9,252.2,136.4,31.0,80.472,143.745,232.472,312.688,223.444,132.835,31.0,67.1,121.888,173.934,260.442,183.193,116.94
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,52.0,248.6,680.0,1377.7,1350.7,1504.9,1545.4,52.0,108.0,184.0,260.0,348.0,372.0,474.0,52.0,151.7,252.0,392.0,453.2,520.2,700.0,52.0,130.043,232.571,341.165,431.432,476.912,610.048,52.0,109.188,186.044,262.964,354.148,378.367,480.682
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,50.0,223.3,417.5,816.0,1281.3,1365.5,1241.8,50.0,106.0,172.0,242.0,280.0,342.0,410.0,50.0,136.2,232.1,325.6,377.1,456.8,562.8,50.0,123.884,208.047,297.476,354.575,433.823,518.9,50.0,106.965,173.825,243.866,282.308,345.951,415.015
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,40.0,234.2,388.4,1857.8,998.4,857.7,619.6,40.0,84.0,162.0,222.0,342.0,306.0,324.0,40.0,138.3,223.8,402.9,500.7,529.5,417.8,40.0,104.025,185.206,310.535,418.499,401.884,368.904,40.0,85.408,164.952,224.255,349.02,311.971,328.89
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,42.0,219.3,505.9,1705.8,1496.9,1003.3,799.5,42.0,82.0,152.0,214.0,326.0,370.0,380.0,42.0,138.0,223.5,348.0,481.5,587.0,524.0,42.0,103.426,195.313,300.831,428.163,476.46,447.599,42.0,83.048,152.987,215.512,329.555,375.235,385.912
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,38.0,216.0,395.9,1135.2,1497.7,835.7,481.3,38.0,80.0,144.0,200.0,280.0,314.0,222.0,38.0,125.1,207.6,303.9,442.9,447.9,304.4,38.0,98.657,177.125,258.89,368.124,391.548,266.267,38.0,81.498,146.133,202.217,287.462,322.776,224.865
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,40.0,204.9,426.8,1164.3,1665.3,888.9,628.2,40.0,80.0,150.0,190.0,238.0,296.0,272.0,40.0,134.9,220.1,287.0,373.3,419.3,413.3,40.0,99.517,185.179,253.624,332.398,381.306,332.738,40.0,81.136,152.425,191.869,241.539,301.573,276.116
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,28.0,169.1,252.2,1101.5,660.4,327.0,209.0,28.0,60.0,106.0,144.0,216.0,106.0,88.0,28.0,91.6,144.9,254.1,283.1,156.8,125.5,28.0,73.234,121.464,195.624,259.36,138.173,107.432,28.0,61.45,108.168,146.205,223.787,110.236,89.683
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,32.0,185.3,360.5,1748.4,590.5,536.6,198.0,32.0,62.0,114.0,158.0,266.0,194.0,198.0,32.0,104.5,159.8,293.8,346.5,338.0,198.0,32.0,79.395,133.84,240.963,311.354,253.855,198.0,32.0,63.355,116.34,159.762,272.786,197.209,198.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,43.0,229.3,441.9,1640.4,1656.6,899.5,768.8,43.0,84.0,160.0,212.0,312.0,336.0,360.0,43.0,148.0,236.0,353.0,461.2,525.0,560.2,43.0,107.388,195.332,297.75,406.47,421.568,434.359,43.0,85.303,162.705,214.361,320.183,344.856,362.849
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_bromide_1_smi1_1_s_1,51.0,239.4,510.2,1318.3,1606.6,1506.8,1541.3,51.0,108.0,186.0,264.0,360.0,354.0,438.0,51.0,153.6,255.2,403.9,471.0,496.2,658.3,51.0,128.839,230.059,342.823,460.945,460.245,577.245,51.0,109.067,187.615,266.133,364.429,358.138,443.041
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,38.0,199.7,316.3,1062.1,1253.3,586.8,758.4,38.0,76.0,134.0,160.0,242.0,226.0,260.0,38.0,121.4,173.0,256.3,319.9,324.5,446.1,38.0,93.487,153.373,218.067,303.664,281.938,344.992,38.0,77.153,136.759,161.61,245.028,232.24,265.7
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,31.0,172.1,299.2,688.1,884.3,520.3,319.3,31.0,68.0,116.0,138.0,158.0,148.0,122.0,31.0,98.8,150.9,193.5,220.6,203.8,185.6,31.0,81.177,138.591,174.339,203.523,191.178,155.291,31.0,69.305,118.809,140.396,162.411,153.475,124.49
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,42.0,219.0,511.8,1148.0,1760.8,1086.1,658.9,42.0,84.0,150.0,200.0,256.0,328.0,296.0,42.0,133.2,216.9,289.1,399.2,459.1,420.4,42.0,105.042,190.714,268.239,363.54,431.338,359.647,42.0,84.753,151.25,201.039,257.675,330.536,298.68
