id,Z-0_FS_AA,Z-1_FS_AA,Z-2_FS_AA,Z-3_FS_AA,Z-4_FS_AA,Z-5_FS_AA,Z-6_FS_AA,I-0_FS_AA,I-1_FS_AA,I-2_FS_AA,I-3_FS_AA,I-4_FS_AA,I-5_FS_AA,I-6_FS_AA,T-0_FS_AA,T-1_FS_AA,T-2_FS_AA,T-3_FS_AA,T-4_FS_AA,T-5_FS_AA,T-6_FS_AA,S-0_FS_AA,S-1_FS_AA,S-2_FS_AA,S-3_FS_AA,S-4_FS_AA,S-5_FS_AA,S-6_FS_AA,chi-0_FS_AA,chi-1_FS_AA,chi-2_FS_AA,chi-3_FS_AA,chi-4_FS_AA,chi-5_FS_AA,chi-6_FS_AA
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,424.0,1376.0,2324.0,3738.0,3790.0,2310.0,1526.0,78.0,156.0,276.0,388.0,500.0,620.0,520.0,156.0,432.0,676.0,912.0,1138.0,1156.0,870.0,41.16,104.14,171.7,239.82,295.24,312.56,239.16,185.54,382.14,659.7,924.62,1210.96,1494.28,1230.44
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,404.0,1230.0,1742.0,2522.0,3026.0,1480.0,964.0,60.0,124.0,204.0,240.0,292.0,300.0,264.0,124.0,328.0,476.0,574.0,644.0,588.0,520.0,34.62,85.1,130.38,160.06,187.94,172.14,136.48,149.32,318.26,524.14,608.86,732.34,763.44,646.6
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,360.0,1194.0,2186.0,4006.0,1722.0,1368.0,324.0,62.0,120.0,224.0,312.0,520.0,360.0,324.0,120.0,344.0,536.0,832.0,880.0,684.0,324.0,31.96,80.3,136.54,209.54,248.02,183.96,100.44,147.82,294.4,533.68,754.78,1234.26,904.68,712.8
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,340.0,1106.0,1686.0,3076.0,1474.0,886.0,532.0,54.0,108.0,188.0,244.0,340.0,216.0,228.0,108.0,296.0,452.0,604.0,568.0,460.0,348.0,28.54,71.72,113.24,157.72,163.2,117.64,93.72,133.98,277.42,482.1,612.48,859.58,542.94,532.96
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,384.0,1386.0,2072.0,2810.0,2358.0,1344.0,1002.0,62.0,132.0,228.0,280.0,308.0,324.0,300.0,132.0,372.0,564.0,670.0,706.0,680.0,576.0,34.6,90.8,145.06,177.9,187.64,179.58,148.28,152.32,334.7,580.5,695.68,769.42,808.5,721.5
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,400.0,1606.0,2032.0,3652.0,3232.0,1662.0,1096.0,70.0,148.0,264.0,340.0,548.0,400.0,360.0,148.0,440.0,652.0,956.0,1104.0,840.0,720.0,36.86,99.92,156.48,224.12,289.56,212.2,171.76,173.66,382.42,679.6,872.4,1382.28,1033.5,850.24
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,412.0,1346.0,2408.0,3524.0,2086.0,1088.0,592.0,56.0,112.0,204.0,260.0,356.0,232.0,268.0,112.0,316.0,484.0,640.0,600.0,516.0,388.0,30.92,78.38,133.52,174.5,189.28,129.24,105.12,135.82,279.02,499.1,637.46,868.2,578.4,628.96
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,384.0,1174.0,1924.0,3360.0,1720.0,1390.0,1044.0,58.0,116.0,208.0,272.0,380.0,292.0,276.0,116.0,324.0,500.0,676.0,684.0,588.0,396.0,32.18,78.22,125.76,177.76,195.58,166.16,129.8,143.96,297.42,531.06,676.9,943.2,744.58,660.2
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,388.0,1238.0,1996.0,3272.0,2276.0,1252.0,872.0,60.0,120.0,212.0,256.0,352.0,252.0,288.0,120.0,332.0,488.0,628.0,616.0,556.0,564.0,32.86,82.58,135.26,172.36,192.24,147.46,135.84,144.54,298.18,515.32,626.74,856.62,629.7,684.56
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,432.0,1372.0,2114.0,2786.0,3944.0,2094.0,1614.0,74.0,152.0,264.0,316.0,376.0,424.0,412.0,152.0,416.0,612.0,744.0,854.0,866.0,822.0,40.78,102.96,163.64,200.76,237.2,244.72,220.16,178.6,378.86,650.24,773.6,915.0,1036.0,1024.98
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,392.0,1364.0,1644.0,2308.0,2844.0,1308.0,636.0,56.0,120.0,204.0,232.0,280.0,272.0,180.0,120.0,336.0,488.0,568.0,640.0,508.0,372.0,32.44,84.14,130.02,151.04,178.8,150.16,92.44,140.62,310.64,532.1,590.44,713.64,697.84,434.64
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,396.0,1332.0,2498.0,3364.0,1812.0,1090.0,524.0,56.0,112.0,204.0,268.0,368.0,268.0,220.0,112.0,316.0,492.0,660.0,648.0,508.0,328.0,30.1,77.46,132.62,173.56,183.34,134.9,88.5,137.18,281.18,500.88,663.16,908.86,669.6,521.78
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,392.0,1358.0,2000.0,2662.0,1914.0,1340.0,864.0,56.0,120.0,192.0,260.0,288.0,272.0,224.0,120.0,324.0,500.0,628.0,628.0,542.0,390.0,33.5,85.38,131.74,170.18,175.24,156.24,116.42,141.78,309.04,496.98,659.6,736.9,689.16,561.18
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,384.0,1466.0,2128.0,2506.0,1560.0,752.0,340.0,48.0,108.0,192.0,252.0,244.0,176.0,96.0,108.0,324.0,524.0,608.0,508.0,312.0,160.0,29.96,80.32,136.36,167.08,148.72,94.52,47.64,123.02,278.4,503.5,650.8,627.52,447.28,238.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,384.0,1658.0,2012.0,2466.0,1752.0,820.0,386.0,50.0,116.0,204.0,260.0,268.0,188.0,108.0,116.0,360.0,564.0,648.0,592.0,356.0,188.0,30.52,86.22,140.02,167.8,160.42,102.0,53.74,131.44,307.92,554.06,688.46,715.74,489.76,268.28
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,560.0,1770.0,3158.0,4834.0,4986.0,4986.0,4338.0,104.0,216.0,368.0,528.0,712.0,780.0,936.0,216.0,584.0,932.0,1312.0,1546.0,1776.0,2040.0,57.36,147.14,244.52,343.8,422.48,474.66,526.74,249.12,530.08,884.2,1274.86,1723.38,1925.46,2279.1
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,432.0,1260.0,1876.0,2826.0,3246.0,1792.0,960.0,60.0,124.0,216.0,248.0,292.0,292.0,272.0,124.0,340.0,504.0,584.0,632.0,588.0,548.0,34.04,84.42,134.6,162.92,187.86,169.74,136.82,149.02,318.76,555.3,623.08,732.52,743.86,665.82
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,420.0,1698.0,2324.0,3800.0,3676.0,2010.0,1212.0,74.0,156.0,288.0,376.0,588.0,464.0,392.0,156.0,472.0,712.0,1040.0,1208.0,952.0,832.0,38.82,106.96,177.28,242.4,311.64,246.92,188.32,180.76,394.62,713.36,952.66,1463.18,1175.34,928.2
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,592.0,1814.0,3012.0,4256.0,5332.0,5302.0,4366.0,102.0,216.0,348.0,496.0,584.0,728.0,880.0,216.0,564.0,892.0,1176.0,1384.0,1684.0,1878.0,59.3,150.6,241.04,326.52,390.36,471.56,512.08,243.6,529.64,842.74,1184.32,1404.3,1768.04,2127.5
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,648.0,1964.0,3608.0,5428.0,6070.0,6000.0,5136.0,104.0,216.0,368.0,520.0,696.0,744.0,948.0,216.0,584.0,924.0,1288.0,1494.0,1752.0,2058.0,58.78,149.38,249.38,348.46,435.08,480.84,543.54,247.34,527.44,880.98,1247.4,1663.64,1822.5,2287.08
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,384.0,1268.0,2288.0,4276.0,2164.0,1128.0,396.0,62.0,120.0,224.0,304.0,504.0,312.0,396.0,120.0,344.0,528.0,808.0,816.0,708.0,396.0,32.56,83.02,144.86,210.94,253.7,161.52,122.76,144.86,287.32,515.16,729.12,1184.36,758.64,871.2
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,392.0,1344.0,1988.0,2514.0,1864.0,1284.0,780.0,54.0,116.0,188.0,256.0,272.0,248.0,188.0,116.0,316.0,492.0,608.0,584.0,482.0,332.0,32.78,83.24,129.56,166.34,166.44,143.7,100.84,138.18,299.36,488.28,654.0,700.76,640.06,478.92
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,452.0,1554.0,3062.0,4708.0,4104.0,2598.0,1278.0,80.0,156.0,296.0,420.0,628.0,684.0,612.0,156.0,452.0,716.0,1048.0,1312.0,1296.0,936.0,40.08,104.3,184.28,265.68,339.62,327.42,241.38,187.9,377.0,687.7,997.32,1508.16,1638.6,1406.52
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,760.0,2302.0,3950.0,5748.0,8218.0,8946.0,8364.0,148.0,316.0,516.0,748.0,916.0,1228.0,1632.0,316.0,832.0,1336.0,1808.0,2252.0,2980.0,3648.0,84.58,215.38,348.42,484.78,613.74,807.62,981.6,355.34,777.32,1256.32,1794.46,2218.12,3010.44,3998.16
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,400.0,1216.0,1764.0,2496.0,2144.0,1360.0,768.0,54.0,112.0,176.0,232.0,236.0,208.0,192.0,112.0,288.0,432.0,516.0,480.0,424.0,368.0,32.72,80.38,123.82,153.78,151.54,127.72,103.08,131.76,279.06,437.06,567.2,582.56,518.34,465.98
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,436.0,1404.0,2452.0,3452.0,2670.0,1586.0,958.0,62.0,124.0,216.0,264.0,368.0,272.0,304.0,124.0,340.0,492.0,654.0,656.0,590.0,608.0,34.56,86.5,141.06,180.52,204.88,161.44,147.72,149.62,307.32,525.28,650.44,893.26,677.3,720.46
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,424.0,1256.0,1896.0,2644.0,2216.0,1478.0,1124.0,56.0,116.0,176.0,232.0,256.0,260.0,240.0,116.0,292.0,432.0,534.0,550.0,528.0,440.0,35.0,84.04,125.44,158.24,167.28,160.28,136.8,138.36,292.72,442.0,572.76,636.32,651.62,587.9
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,408.0,1250.0,1900.0,2658.0,2190.0,1548.0,1034.0,58.0,120.0,184.0,248.0,268.0,264.0,252.0,120.0,304.0,456.0,564.0,568.0,544.0,468.0,34.88,85.42,128.98,164.22,169.5,159.94,136.82,143.5,301.98,458.8,608.14,668.58,666.08,628.22
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,460.0,1514.0,2942.0,4662.0,3016.0,2122.0,1526.0,72.0,140.0,256.0,332.0,556.0,452.0,556.0,140.0,396.0,588.0,888.0,1008.0,1008.0,784.0,38.44,96.88,164.36,229.92,289.84,255.2,234.08,168.76,337.64,593.48,795.26,1309.8,1100.9,1265.64
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,452.0,1708.0,2904.0,4614.0,4224.0,2322.0,1080.0,78.0,156.0,300.0,420.0,648.0,576.0,540.0,156.0,468.0,732.0,1092.0,1296.0,1152.0,864.0,39.28,106.32,185.78,263.64,342.72,280.98,212.76,184.58,378.08,708.2,1012.38,1592.58,1384.2,1225.8
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,596.0,1824.0,2998.0,4126.0,6140.0,5470.0,4508.0,108.0,228.0,380.0,516.0,640.0,800.0,964.0,228.0,608.0,952.0,1248.0,1530.0,1844.0,2002.0,61.14,155.34,249.74,334.46,421.64,507.96,540.96,260.98,566.7,936.2,1254.68,1563.5,1967.64,2375.06
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,396.0,1388.0,2046.0,2640.0,2362.0,1370.0,1062.0,60.0,128.0,212.0,264.0,288.0,304.0,276.0,128.0,352.0,532.0,630.0,662.0,636.0,528.0,34.74,89.5,139.5,169.86,180.96,174.48,145.22,150.58,329.02,545.32,664.06,737.18,778.46,684.12
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,424.0,1712.0,2648.0,3598.0,2248.0,1078.0,516.0,58.0,124.0,228.0,304.0,456.0,228.0,212.0,124.0,380.0,580.0,832.0,816.0,472.0,320.0,32.22,89.38,150.56,200.12,229.8,123.96,86.02,145.74,317.58,575.8,776.94,1161.08,586.74,504.18
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,404.0,1282.0,1914.0,2528.0,3438.0,1572.0,1292.0,68.0,140.0,232.0,264.0,324.0,372.0,368.0,140.0,372.0,528.0,630.0,748.0,770.0,722.0,37.22,93.4,142.34,169.74,204.58,202.8,186.08,168.18,359.3,593.16,670.34,816.32,950.28,896.96
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,580.0,1946.0,2738.0,4018.0,6044.0,5190.0,4014.0,106.0,228.0,384.0,512.0,636.0,800.0,840.0,228.0,624.0,964.0,1260.0,1570.0,1798.0,1848.0,59.56,155.8,247.98,326.9,413.76,484.0,478.62,259.38,571.22,962.6,1267.48,1588.7,2038.64,2093.88
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,412.0,1382.0,2430.0,3480.0,2344.0,1418.0,942.0,62.0,124.0,228.0,272.0,368.0,268.0,328.0,124.0,352.0,520.0,664.0,648.0,612.0,616.0,32.72,84.56,141.5,176.18,188.62,152.04,148.08,151.36,309.86,562.56,676.5,921.3,679.98,781.26
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,388.0,1278.0,2060.0,3412.0,3264.0,1690.0,1492.0,74.0,148.0,264.0,316.0,472.0,428.0,464.0,148.0,412.0,600.0,808.0,936.0,912.0,980.0,37.44,95.08,151.06,203.68,252.32,224.3,227.28,179.0,375.22,661.74,786.24,1160.48,1083.4,1104.52
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,768.0,2300.0,3848.0,5788.0,8320.0,9144.0,8256.0,146.0,312.0,512.0,736.0,888.0,1176.0,1536.0,312.0,824.0,1320.0,1768.0,2172.0,2832.0,3468.0,83.8,213.1,345.98,479.02,601.58,785.76,934.44,350.66,768.52,1249.68,1771.44,2156.0,2896.44,3764.52
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,380.0,1186.0,1822.0,2382.0,1842.0,1168.0,690.0,52.0,108.0,168.0,220.0,228.0,220.0,188.0,108.0,276.0,420.0,492.0,478.0,438.0,342.0,31.38,77.54,119.02,145.78,144.38,129.86,96.82,127.92,271.1,418.42,536.94,563.72,555.14,461.28
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,412.0,1250.0,1866.0,2516.0,3022.0,1536.0,1264.0,62.0,128.0,208.0,252.0,312.0,336.0,308.0,128.0,336.0,492.0,606.0,700.0,674.0,566.0,36.06,88.0,133.36,166.08,198.48,191.64,164.66,157.46,331.5,537.18,644.12,794.58,871.08,781.42
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,376.0,1162.0,1734.0,2342.0,1960.0,1214.0,788.0,54.0,112.0,172.0,228.0,244.0,240.0,204.0,112.0,284.0,424.0,518.0,518.0,472.0,376.0,32.18,78.36,116.96,148.36,151.8,140.24,108.76,134.9,286.58,440.7,573.14,611.56,607.38,503.96
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,420.0,1238.0,1998.0,3602.0,2614.0,1278.0,712.0,58.0,116.0,200.0,268.0,368.0,240.0,256.0,116.0,316.0,480.0,660.0,626.0,510.0,420.0,32.64,80.26,129.3,184.52,204.76,135.9,112.9,138.76,287.04,489.36,645.76,876.16,593.74,595.24
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,356.0,1278.0,1662.0,3052.0,1756.0,654.0,426.0,52.0,108.0,192.0,248.0,360.0,152.0,168.0,108.0,312.0,472.0,648.0,580.0,340.0,276.0,28.72,74.62,118.46,164.44,181.52,84.76,71.88,128.74,277.38,496.32,617.02,898.06,376.1,395.22
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,380.0,1388.0,1988.0,3072.0,2512.0,1278.0,808.0,62.0,132.0,240.0,304.0,364.0,332.0,284.0,132.0,384.0,612.0,762.0,784.0,656.0,494.0,33.5,89.64,148.08,190.0,202.96,171.0,128.52,154.66,340.16,622.32,769.68,932.0,836.38,675.76
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,408.0,1498.0,2108.0,3650.0,3664.0,1770.0,990.0,72.0,148.0,280.0,372.0,488.0,524.0,384.0,148.0,440.0,684.0,904.0,1084.0,964.0,672.0,37.16,99.76,167.72,224.6,275.68,247.84,165.66,175.58,369.94,694.34,905.52,1237.7,1291.46,900.72
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,352.0,1344.0,1976.0,4008.0,1800.0,756.0,324.0,60.0,120.0,228.0,312.0,540.0,216.0,324.0,120.0,360.0,552.0,876.0,828.0,540.0,324.0,30.22,81.24,135.86,206.04,240.48,112.32,100.44,144.6,297.36,559.56,773.82,1336.86,513.0,712.8
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,612.0,1858.0,2930.0,4280.0,6638.0,5720.0,4808.0,114.0,240.0,404.0,520.0,640.0,816.0,984.0,240.0,644.0,980.0,1252.0,1546.0,1876.0,2184.0,63.88,161.78,258.98,338.0,429.62,523.98,572.74,275.24,597.18,998.12,1269.46,1567.86,2027.8,2439.68
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,820.0,2388.0,4026.0,6092.0,9286.0,10476.0,9276.0,152.0,324.0,536.0,748.0,900.0,1212.0,1608.0,324.0,860.0,1356.0,1792.0,2220.0,2940.0,3684.0,86.86,220.54,357.74,488.62,619.1,825.06,988.44,364.16,797.32,1307.02,1797.84,2179.3,2974.68,3936.72
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,360.0,1356.0,2194.0,3204.0,2182.0,1180.0,746.0,64.0,132.0,248.0,308.0,428.0,340.0,280.0,132.0,392.0,604.0,798.0,828.0,662.0,530.0,32.56,87.12,145.84,192.32,214.24,164.66,124.1,156.4,336.44,632.7,773.44,1055.82,846.1,654.8
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,472.0,1432.0,2610.0,3608.0,2712.0,1390.0,698.0,56.0,112.0,196.0,264.0,356.0,220.0,204.0,112.0,308.0,472.0,644.0,594.0,438.0,354.0,32.88,81.96,138.64,183.66,200.28,127.08,95.76,133.44,270.48,460.02,634.2,843.7,551.48,480.12
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,404.0,1384.0,2550.0,4296.0,2558.0,1500.0,828.0,68.0,132.0,248.0,316.0,516.0,348.0,468.0,132.0,380.0,564.0,832.0,864.0,816.0,684.0,33.88,87.28,147.08,209.8,244.64,186.96,175.32,162.08,324.88,598.78,776.52,1260.82,857.64,1054.8
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,444.0,1462.0,2872.0,4610.0,2518.0,1704.0,1042.0,66.0,128.0,232.0,320.0,544.0,416.0,472.0,128.0,360.0,552.0,864.0,960.0,888.0,472.0,35.74,89.8,153.68,222.84,277.0,225.92,174.44,154.86,308.44,534.94,766.06,1281.3,1011.94,1052.84
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,408.0,1318.0,2148.0,3572.0,3372.0,1850.0,1212.0,70.0,140.0,260.0,328.0,476.0,384.0,392.0,140.0,400.0,608.0,832.0,896.0,792.0,832.0,36.8,93.82,158.46,213.0,259.28,214.32,188.32,167.24,346.38,629.88,804.46,1145.1,952.14,928.2
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,420.0,1360.0,2028.0,2728.0,2166.0,1236.0,650.0,52.0,112.0,184.0,240.0,248.0,212.0,172.0,112.0,308.0,472.0,564.0,524.0,424.0,310.0,31.7,80.7,128.64,160.32,156.38,122.32,87.46,129.64,285.72,473.88,604.6,624.1,527.08,417.02
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,792.0,2336.0,3988.0,5792.0,8332.0,9204.0,8760.0,148.0,316.0,516.0,748.0,916.0,1228.0,1632.0,316.0,832.0,1336.0,1808.0,2252.0,2980.0,3648.0,86.02,216.78,349.74,485.98,617.7,817.02,998.64,357.08,780.04,1261.0,1802.08,2232.16,3039.28,4024.92
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,456.0,1424.0,2374.0,3930.0,3958.0,2570.0,2030.0,80.0,160.0,280.0,392.0,512.0,644.0,576.0,160.0,440.0,684.0,928.0,1174.0,1236.0,976.0,43.32,107.68,175.2,244.8,306.6,334.84,282.6,190.88,394.54,673.08,937.66,1250.92,1556.4,1359.16
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,396.0,1234.0,1844.0,2492.0,2964.0,1442.0,1152.0,62.0,128.0,208.0,252.0,312.0,336.0,308.0,128.0,336.0,492.0,606.0,700.0,674.0,566.0,35.46,87.4,132.88,165.76,197.0,189.16,159.72,154.18,328.22,530.96,637.28,780.2,848.54,763.56
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,392.0,1256.0,2172.0,3266.0,1974.0,1336.0,662.0,58.0,116.0,200.0,276.0,380.0,272.0,216.0,116.0,316.0,488.0,680.0,670.0,504.0,372.0,33.12,82.94,137.18,187.3,204.24,151.74,101.54,138.72,280.92,468.28,661.44,901.98,686.72,511.46
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,376.0,1520.0,2378.0,3570.0,1970.0,1212.0,572.0,62.0,132.0,240.0,344.0,512.0,360.0,228.0,132.0,400.0,652.0,954.0,996.0,620.0,294.0,33.72,91.34,152.58,223.58,260.34,176.24,93.18,152.6,334.46,606.92,857.84,1257.24,876.24,546.02
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,596.0,1912.0,3452.0,5064.0,5238.0,5376.0,4668.0,104.0,216.0,368.0,520.0,696.0,744.0,948.0,216.0,584.0,924.0,1288.0,1494.0,1752.0,2058.0,57.52,148.12,245.6,339.64,414.92,465.72,532.2,249.38,529.48,887.1,1261.68,1696.28,1846.98,2305.44
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,576.0,1734.0,2750.0,4078.0,5140.0,5016.0,4112.0,100.0,212.0,344.0,484.0,560.0,684.0,820.0,212.0,556.0,876.0,1140.0,1316.0,1578.0,1770.0,57.9,145.66,232.38,313.52,371.5,441.66,480.52,242.06,526.34,849.32,1176.12,1372.68,1703.44,2017.5
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,416.0,1676.0,2654.0,5000.0,2966.0,2278.0,1368.0,80.0,168.0,324.0,444.0,684.0,612.0,648.0,168.0,520.0,848.0,1276.0,1440.0,1328.0,900.0,40.94,111.54,191.42,290.66,355.5,319.2,251.84,194.58,426.26,818.6,1103.18,1697.24,1501.9,1506.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,440.0,1458.0,2676.0,4864.0,4000.0,2696.0,1824.0,84.0,164.0,304.0,428.0,652.0,740.0,760.0,164.0,468.0,732.0,1080.0,1392.0,1500.0,1156.0,42.82,109.3,187.46,275.58,363.1,377.06,314.06,198.3,397.84,707.9,1011.6,1555.78,1781.12,1782.54
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,432.0,1722.0,2358.0,3890.0,4032.0,2206.0,1186.0,76.0,160.0,288.0,400.0,560.0,628.0,444.0,160.0,476.0,736.0,1028.0,1320.0,1176.0,744.0,40.28,109.88,180.76,249.56,324.44,307.4,195.6,185.86,404.82,713.22,985.54,1418.66,1552.18,1046.38
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,440.0,1410.0,2298.0,3918.0,4294.0,2398.0,1626.0,80.0,160.0,300.0,380.0,476.0,592.0,544.0,160.0,460.0,700.0,880.0,1080.0,1152.0,1048.0,41.48,105.74,178.76,235.58,291.76,306.0,252.48,191.44,395.9,728.88,910.44,1165.92,1442.28,1296.78
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,368.0,1488.0,1870.0,3246.0,1892.0,906.0,462.0,56.0,120.0,212.0,288.0,432.0,212.0,176.0,120.0,360.0,548.0,788.0,768.0,420.0,284.0,30.74,83.62,131.06,188.74,214.22,114.26,75.76,142.26,314.34,557.32,742.12,1103.86,547.2,417.78
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,336.0,1140.0,2006.0,4068.0,1602.0,1204.0,396.0,64.0,124.0,228.0,316.0,532.0,388.0,396.0,124.0,352.0,544.0,848.0,920.0,784.0,396.0,31.02,78.48,128.86,206.3,240.14,185.08,122.76,153.22,312.76,566.44,777.1,1296.48,925.84,871.2
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,416.0,1396.0,2370.0,4602.0,4124.0,2358.0,1758.0,86.0,168.0,320.0,424.0,624.0,672.0,720.0,168.0,488.0,744.0,1048.0,1296.0,1392.0,1296.0,41.74,107.56,181.64,263.56,333.32,331.32,308.52,203.8,412.56,770.02,1020.32,1530.12,1644.96,1664.22
