id,Z-0_MR_AA,Z-1_MR_AA,Z-2_MR_AA,Z-3_MR_AA,Z-4_MR_AA,Z-5_MR_AA,Z-6_MR_AA,I-0_MR_AA,I-1_MR_AA,I-2_MR_AA,I-3_MR_AA,I-4_MR_AA,I-5_MR_AA,I-6_MR_AA,T-0_MR_AA,T-1_MR_AA,T-2_MR_AA,T-3_MR_AA,T-4_MR_AA,T-5_MR_AA,T-6_MR_AA,S-0_MR_AA,S-1_MR_AA,S-2_MR_AA,S-3_MR_AA,S-4_MR_AA,S-5_MR_AA,S-6_MR_AA,chi-0_MR_AA,chi-1_MR_AA,chi-2_MR_AA,chi-3_MR_AA,chi-4_MR_AA,chi-5_MR_AA,chi-6_MR_AA
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1.0,41.8,97.6,1386.0,0.0,0.0,0.0,1.0,4.0,8.0,18.0,0.0,0.0,0.0,1.0,6.0,14.0,72.0,0.0,0.0,0.0,1.0,7.167,15.711,81.871,0.0,0.0,0.0,1.0,3.454,6.54,18.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1.0,43.4,75.2,947.8,154.0,0.0,0.0,1.0,4.0,6.0,14.0,2.0,0.0,0.0,1.0,8.3,7.7,50.7,8.0,0.0,0.0,1.0,8.377,11.643,58.498,9.097,0.0,0.0,1.0,2.863,5.037,13.586,2.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,60.5,152.2,523.0,539.0,0.0,0.0,1.0,5.0,7.0,11.0,7.0,0.0,0.0,1.0,9.6,16.2,38.3,35.0,0.0,0.0,1.0,9.766,16.192,37.153,31.839,0.0,0.0,1.0,4.036,6.037,10.091,7.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,66.9,71.5,821.3,616.0,0.0,0.0,1.0,6.0,6.0,14.0,8.0,0.0,0.0,1.0,14.5,11.5,67.0,48.0,0.0,0.0,1.0,12.108,11.752,53.21,36.387,0.0,0.0,1.0,4.452,4.759,13.451,8.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,30.7,75.2,1023.5,154.0,0.0,0.0,1.0,4.0,6.0,15.0,2.0,0.0,0.0,1.0,8.3,7.3,55.0,8.0,0.0,0.0,1.0,6.485,11.643,63.197,9.097,0.0,0.0,1.0,3.292,5.037,14.502,2.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1.0,45.8,86.6,951.3,154.0,0.0,0.0,1.0,4.0,7.0,15.0,2.0,0.0,0.0,1.0,6.3,11.3,55.0,8.0,0.0,0.0,1.0,7.889,13.725,59.991,9.097,0.0,0.0,1.0,3.034,5.816,14.355,2.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.0,33.5,75.2,883.7,385.0,0.0,0.0,1.0,4.0,6.0,14.0,5.0,0.0,0.0,1.0,8.3,7.7,47.7,20.0,0.0,0.0,1.0,6.618,11.643,55.881,22.742,0.0,0.0,1.0,3.287,5.037,13.449,5.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1.0,43.6,69.7,243.8,1167.8,77.0,0.0,1.0,4.0,6.0,9.0,16.0,1.0,0.0,1.0,6.7,11.3,15.7,61.3,4.0,0.0,1.0,7.112,11.807,22.617,70.157,4.548,0.0,1.0,3.593,4.62,8.039,15.863,1.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,50.8,47.7,229.2,770.0,0.0,0.0,1.0,5.0,4.0,8.0,10.0,0.0,0.0,1.0,13.3,6.7,19.2,50.0,0.0,0.0,1.0,9.368,7.835,20.74,45.484,0.0,0.0,1.0,3.785,3.173,7.037,10.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,1.0,35.8,150.8,946.5,154.0,0.0,0.0,1.0,4.0,7.0,14.0,2.0,0.0,0.0,1.0,6.3,13.3,51.0,8.0,0.0,0.0,1.0,7.239,16.342,58.649,9.097,0.0,0.0,1.0,3.235,5.953,13.502,2.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1.0,58.7,152.2,444.1,243.8,77.0,0.0,1.0,5.0,7.0,10.0,4.0,1.0,0.0,1.0,9.6,16.7,37.5,16.7,5.0,0.0,1.0,9.821,16.192,32.659,15.577,4.548,0.0,1.0,3.897,6.037,8.951,3.863,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,65.0,215.0,355.7,154.0,0.0,0.0,1.0,6.0,7.0,8.0,2.0,0.0,0.0,1.0,16.0,26.0,34.0,12.0,0.0,0.0,1.0,11.149,18.959,26.028,9.097,0.0,0.0,1.0,4.732,6.091,7.173,2.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,77.9,138.0,355.7,231.0,0.0,0.0,1.0,7.0,6.0,8.0,3.0,0.0,0.0,1.0,19.2,23.3,38.5,21.0,0.0,0.0,1.0,14.093,14.411,26.028,13.645,0.0,0.0,1.0,5.176,5.091,7.173,3.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,1.0,32.7,163.6,770.0,539.0,500.5,231.0,1.0,4.0,8.0,15.0,12.0,9.0,3.0,1.0,6.0,15.0,44.0,32.0,28.0,12.0,1.0,6.703,18.274,52.525,38.879,33.085,13.645,1.0,3.511,6.816,14.176,11.176,8.588,3.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,1.0,38.9,58.7,381.8,770.0,0.0,0.0,1.0,4.0,5.0,10.0,10.0,0.0,0.0,1.0,8.7,7.0,23.7,40.0,0.0,0.0,1.0,7.024,9.821,29.987,45.484,0.0,0.0,1.0,3.192,3.897,8.953,10.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,61.0,71.5,821.3,770.0,0.0,0.0,1.0,6.0,6.0,14.0,10.0,0.0,0.0,1.0,14.5,11.5,66.0,60.0,0.0,0.0,1.0,11.439,11.752,53.21,45.484,0.0,0.0,1.0,4.733,4.759,13.451,10.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1.0,27.9,152.2,333.7,705.8,577.5,231.0,1.0,4.0,7.0,11.0,15.0,10.0,3.0,1.0,6.3,12.7,22.7,41.3,32.0,12.0,1.0,5.91,16.192,29.097,49.908,37.633,13.645,1.0,3.725,6.037,9.902,14.039,9.588,3.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,1.0,22.5,88.0,847.0,539.0,500.5,231.0,1.0,4.0,7.0,16.0,12.0,9.0,3.0,1.0,8.0,9.0,48.0,32.0,28.0,12.0,1.0,5.609,13.575,57.073,38.879,33.085,13.645,1.0,3.62,5.9,15.176,11.176,8.588,3.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,27.6,88.0,1463.0,0.0,0.0,0.0,1.0,4.0,7.0,19.0,0.0,0.0,0.0,1.0,8.0,8.0,76.0,0.0,0.0,0.0,1.0,5.949,13.575,86.419,0.0,0.0,0.0,1.0,3.568,5.9,19.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,58.7,150.8,367.1,243.8,77.0,0.0,1.0,5.0,7.0,9.0,4.0,1.0,0.0,1.0,9.6,19.2,32.5,16.7,5.0,0.0,1.0,9.821,16.342,28.11,15.577,4.548,0.0,1.0,3.897,5.953,7.951,3.863,1.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,1.0,29.9,163.6,1193.5,693.0,0.0,0.0,1.0,4.0,8.0,18.0,9.0,0.0,0.0,1.0,6.0,14.0,63.0,36.0,0.0,0.0,1.0,6.571,18.274,74.02,40.935,0.0,0.0,1.0,3.516,6.816,17.588,9.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,35.9,99.5,231.0,1078.0,1001.0,462.0,1.0,4.0,8.0,13.0,24.0,18.0,6.0,1.0,6.0,14.0,20.0,64.0,56.0,24.0,1.0,6.499,15.657,27.726,77.759,66.17,27.29,1.0,3.735,6.679,11.353,22.353,17.176,6.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,33.5,62.3,436.3,333.7,154.0,0.0,1.0,4.0,5.0,9.0,6.0,2.0,0.0,1.0,8.7,7.3,25.3,18.7,8.0,0.0,1.0,6.618,9.712,30.468,22.057,9.097,0.0,1.0,3.287,4.175,8.451,5.725,2.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.0,30.7,75.2,885.5,396.0,0.0,0.0,1.0,4.0,6.0,14.0,6.0,0.0,0.0,1.0,8.3,7.7,47.7,22.0,0.0,0.0,1.0,6.485,11.643,55.827,24.728,0.0,0.0,1.0,3.292,5.037,13.588,5.724,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,40.0,75.2,441.1,331.8,77.0,0.0,1.0,4.0,6.0,10.0,6.0,1.0,0.0,1.0,6.7,9.3,29.3,19.3,4.0,0.0,1.0,7.221,11.643,31.811,22.111,4.548,0.0,1.0,3.315,5.037,9.304,5.586,1.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1.0,40.0,75.2,446.0,333.7,154.0,0.0,1.0,4.0,6.0,10.0,6.0,2.0,0.0,1.0,6.7,9.3,29.3,18.7,8.0,0.0,1.0,7.221,11.643,32.604,22.057,9.097,0.0,1.0,3.315,5.037,9.091,5.725,2.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,31.3,100.8,1403.6,231.0,0.0,0.0,1.0,4.0,8.0,20.0,3.0,0.0,0.0,1.0,6.0,10.0,77.0,12.0,0.0,0.0,1.0,6.42,15.506,85.145,13.645,0.0,0.0,1.0,3.6,6.763,19.715,3.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,38.5,77.0,1193.5,693.0,0.0,0.0,1.0,5.0,6.0,18.0,9.0,0.0,0.0,1.0,12.5,7.5,78.8,45.0,0.0,0.0,1.0,9.044,11.589,74.02,40.935,0.0,0.0,1.0,4.069,5.176,17.588,9.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,35.6,147.1,128.3,1155.0,500.5,231.0,1.0,4.0,7.0,10.0,20.0,9.0,3.0,1.0,6.3,14.7,12.7,64.0,28.0,12.0,1.0,6.524,16.451,19.315,75.266,33.085,13.645,1.0,3.583,5.675,8.627,19.176,8.588,3.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,58.7,152.2,380.0,539.0,0.0,0.0,1.0,5.0,7.0,10.0,7.0,0.0,0.0,1.0,9.6,16.7,32.9,35.0,0.0,0.0,1.0,9.821,16.192,30.042,31.839,0.0,0.0,1.0,3.897,6.037,8.814,7.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,56.4,73.8,946.5,154.0,0.0,0.0,1.0,6.0,6.0,14.0,2.0,0.0,0.0,1.0,14.5,14.0,76.5,12.0,0.0,0.0,1.0,11.361,11.794,58.649,9.097,0.0,0.0,1.0,4.598,4.953,13.502,2.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.0,46.3,135.7,243.8,1012.0,0.0,0.0,1.0,4.0,6.0,9.0,14.0,0.0,0.0,1.0,6.7,11.3,16.3,54.0,0.0,0.0,1.0,7.985,14.369,22.617,61.115,0.0,0.0,1.0,3.089,4.897,8.039,13.724,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,49.0,60.5,128.3,1155.0,500.5,231.0,1.0,5.0,5.0,10.0,20.0,9.0,3.0,1.0,12.9,8.3,15.8,80.0,35.0,15.0,1.0,9.791,9.766,19.315,75.266,33.085,13.645,1.0,3.922,4.036,8.627,19.176,8.588,3.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1.0,34.7,75.2,959.3,385.0,0.0,0.0,1.0,4.0,6.0,15.0,5.0,0.0,0.0,1.0,8.3,7.3,52.0,20.0,0.0,0.0,1.0,7.576,11.643,60.58,22.742,0.0,0.0,1.0,3.148,5.037,14.365,5.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.0,46.3,148.5,757.2,847.0,0.0,0.0,1.0,4.0,7.0,14.0,11.0,0.0,0.0,1.0,6.3,11.7,41.7,44.0,0.0,0.0,1.0,7.985,16.301,50.593,50.032,0.0,0.0,1.0,3.089,5.759,13.314,11.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,27.6,88.0,231.0,1078.0,1001.0,462.0,1.0,4.0,7.0,13.0,24.0,18.0,6.0,1.0,8.0,10.0,20.0,64.0,56.0,24.0,1.0,5.949,13.575,27.726,77.759,66.17,27.29,1.0,3.568,5.9,11.353,22.353,17.176,6.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,41.8,73.8,434.5,320.8,77.0,0.0,1.0,4.0,6.0,9.0,5.0,1.0,0.0,1.0,6.7,11.3,25.3,17.3,4.0,0.0,1.0,7.167,11.794,30.522,20.125,4.548,0.0,1.0,3.454,4.953,8.312,4.863,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,47.7,70.1,240.6,781.0,0.0,0.0,1.0,4.0,6.0,9.0,11.0,0.0,0.0,1.0,6.7,11.3,19.3,42.0,0.0,0.0,1.0,7.835,11.903,22.822,47.47,0.0,0.0,1.0,3.173,4.675,7.816,10.724,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1.0,47.7,73.3,436.3,331.8,77.0,0.0,1.0,4.0,6.0,9.0,6.0,1.0,0.0,1.0,6.7,11.3,25.3,19.3,4.0,0.0,1.0,7.835,11.698,30.468,22.111,4.548,0.0,1.0,3.173,4.898,8.451,5.586,1.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,1.0,31.2,75.2,949.7,166.8,77.0,0.0,1.0,4.0,6.0,14.0,3.0,1.0,0.0,1.0,8.3,7.7,50.7,9.3,4.0,0.0,1.0,6.41,11.643,58.444,11.028,4.548,0.0,1.0,3.334,5.037,13.725,2.863,1.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,49.0,64.2,870.8,154.0,0.0,0.0,1.0,5.0,5.0,13.0,2.0,0.0,0.0,1.0,12.9,7.1,58.3,10.0,0.0,0.0,1.0,9.422,9.658,53.95,9.097,0.0,0.0,1.0,3.646,4.314,12.586,2.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1.0,56.2,73.3,665.5,539.0,0.0,0.0,1.0,5.0,6.0,12.0,7.0,0.0,0.0,1.0,12.1,10.0,45.8,35.0,0.0,0.0,1.0,10.309,11.698,44.168,31.839,0.0,0.0,1.0,3.726,4.898,11.312,7.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,47.1,64.2,754.0,847.0,0.0,0.0,1.0,5.0,5.0,14.0,11.0,0.0,0.0,1.0,12.9,6.7,52.5,55.0,0.0,0.0,1.0,9.845,9.658,50.798,50.032,0.0,0.0,1.0,3.783,4.314,13.091,11.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,47.1,77.0,1386.0,0.0,0.0,0.0,1.0,5.0,6.0,18.0,0.0,0.0,0.0,1.0,12.5,7.5,90.0,0.0,0.0,0.0,1.0,9.845,11.589,81.871,0.0,0.0,0.0,1.0,3.783,5.176,18.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.0,35.3,71.5,141.2,1386.0,500.5,231.0,1.0,4.0,6.0,11.0,23.0,9.0,3.0,1.0,8.3,8.7,13.7,76.0,28.0,12.0,1.0,6.563,11.752,21.247,88.912,33.085,13.645,1.0,3.426,4.759,9.49,22.176,8.588,3.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,1.0,25.3,88.0,166.8,1309.0,1001.0,462.0,1.0,4.0,7.0,13.0,27.0,18.0,6.0,1.0,8.0,10.0,17.0,76.0,56.0,24.0,1.0,5.742,13.575,25.11,91.404,66.17,27.29,1.0,3.615,5.9,11.216,25.353,17.176,6.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.0,57.3,226.0,872.7,385.0,0.0,0.0,1.0,5.0,8.0,13.0,5.0,0.0,0.0,1.0,9.2,20.0,57.5,25.0,0.0,0.0,1.0,9.971,20.945,53.895,22.742,0.0,0.0,1.0,3.812,6.814,12.725,5.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,1.0,22.5,73.8,872.7,166.8,77.0,0.0,1.0,4.0,6.0,13.0,3.0,1.0,0.0,1.0,8.3,9.7,46.7,9.3,4.0,0.0,1.0,5.609,11.794,53.895,11.028,4.548,0.0,1.0,3.62,4.953,12.725,2.863,1.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1.0,34.7,88.0,1398.8,231.0,0.0,0.0,1.0,4.0,7.0,19.0,3.0,0.0,0.0,1.0,8.0,8.0,73.0,12.0,0.0,0.0,1.0,7.576,13.575,83.802,13.645,0.0,0.0,1.0,3.148,5.9,18.863,3.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,31.3,100.8,1467.8,0.0,0.0,0.0,1.0,4.0,8.0,20.0,0.0,0.0,0.0,1.0,6.0,10.0,80.0,0.0,0.0,0.0,1.0,6.42,15.506,87.762,0.0,0.0,0.0,1.0,3.6,6.763,19.853,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,35.3,71.5,821.3,770.0,0.0,0.0,1.0,4.0,6.0,14.0,10.0,0.0,0.0,1.0,8.3,7.7,44.0,40.0,0.0,0.0,1.0,6.563,11.752,53.21,45.484,0.0,0.0,1.0,3.426,4.759,13.451,10.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,1.0,49.9,139.3,434.5,243.8,77.0,0.0,1.0,5.0,6.0,9.0,4.0,1.0,0.0,1.0,12.1,14.2,32.5,16.7,5.0,0.0,1.0,9.01,14.26,30.522,15.577,4.548,0.0,1.0,3.916,5.175,8.312,3.863,1.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1.0,34.1,99.5,158.8,1078.0,1001.0,462.0,1.0,4.0,8.0,13.0,24.0,18.0,6.0,1.0,6.0,14.0,20.0,64.0,56.0,24.0,1.0,6.553,15.657,24.521,77.759,66.17,27.29,1.0,3.596,6.679,11.206,22.353,17.176,6.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,40.0,88.0,762.0,859.8,77.0,0.0,1.0,4.0,7.0,15.0,12.0,1.0,0.0,1.0,6.3,9.7,45.7,45.3,4.0,0.0,1.0,7.221,13.575,51.936,51.964,4.548,0.0,1.0,3.315,5.9,14.166,11.863,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1.0,49.5,69.7,308.0,781.0,0.0,0.0,1.0,4.0,6.0,9.0,11.0,0.0,0.0,1.0,6.7,11.3,19.3,42.0,0.0,0.0,1.0,7.78,11.807,25.234,47.47,0.0,0.0,1.0,3.312,4.62,8.176,10.724,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,1.0,35.9,84.8,872.7,166.8,77.0,0.0,1.0,4.0,7.0,13.0,3.0,1.0,0.0,1.0,6.3,13.7,46.7,9.3,4.0,0.0,1.0,6.499,13.78,53.895,11.028,4.548,0.0,1.0,3.735,5.677,12.725,2.863,1.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1.0,71.5,242.0,946.5,77.0,0.0,0.0,1.0,6.0,9.0,14.0,1.0,0.0,0.0,1.0,12.5,26.5,80.0,6.0,0.0,0.0,1.0,11.752,22.672,58.649,4.548,0.0,0.0,1.0,4.759,7.9,13.502,1.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1.0,28.9,88.0,847.0,539.0,500.5,231.0,1.0,4.0,7.0,16.0,12.0,9.0,3.0,1.0,8.0,9.0,48.0,32.0,28.0,12.0,1.0,6.908,13.575,57.073,38.879,33.085,13.645,1.0,3.429,5.9,15.176,11.176,8.588,3.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,33.5,75.2,333.7,705.8,577.5,231.0,1.0,4.0,6.0,11.0,15.0,10.0,3.0,1.0,8.3,8.7,22.7,41.3,32.0,12.0,1.0,6.618,11.643,29.097,49.908,37.633,13.645,1.0,3.287,5.037,9.902,14.039,9.588,3.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,69.7,113.7,1485.5,231.0,0.0,0.0,1.0,6.0,9.0,21.0,3.0,0.0,0.0,1.0,12.5,16.5,121.5,18.0,0.0,0.0,1.0,11.807,17.438,90.487,13.645,0.0,0.0,1.0,4.62,7.626,20.502,3.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1.0,34.1,100.8,1280.1,693.0,0.0,0.0,1.0,4.0,8.0,20.0,9.0,0.0,0.0,1.0,6.0,10.0,71.0,36.0,0.0,0.0,1.0,6.553,15.506,80.705,40.935,0.0,0.0,1.0,3.596,6.763,19.228,9.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,59.2,75.2,755.3,847.0,0.0,0.0,1.0,6.0,6.0,14.0,11.0,0.0,0.0,1.0,14.5,11.5,62.5,66.0,0.0,0.0,1.0,11.494,11.643,50.647,50.032,0.0,0.0,1.0,4.594,5.037,13.175,11.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.0,33.5,75.2,766.8,1078.0,0.0,0.0,1.0,4.0,6.0,15.0,14.0,0.0,0.0,1.0,8.3,7.3,43.0,56.0,0.0,0.0,1.0,6.618,11.643,52.729,63.677,0.0,0.0,1.0,3.287,5.037,13.953,14.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,65.1,73.8,870.8,154.0,0.0,0.0,1.0,6.0,6.0,13.0,2.0,0.0,0.0,1.0,14.5,14.5,70.0,12.0,0.0,0.0,1.0,12.162,11.794,53.95,9.097,0.0,0.0,1.0,4.313,4.953,12.586,2.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,44.5,165.0,1463.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,0.0,0.0,0.0,1.0,6.0,12.0,76.0,0.0,0.0,0.0,1.0,8.04,18.123,86.419,0.0,0.0,0.0,1.0,2.95,6.9,19.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1.0,37.5,88.0,1206.3,924.0,0.0,0.0,1.0,4.0,7.0,19.0,12.0,0.0,0.0,1.0,8.0,8.0,64.0,48.0,0.0,0.0,1.0,7.709,13.575,75.952,54.581,0.0,0.0,1.0,3.144,5.9,18.451,12.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_bromide_1_smi1_1_s_1,1.0,34.9,77.0,770.0,539.0,500.5,231.0,1.0,5.0,6.0,15.0,12.0,9.0,3.0,1.0,12.5,8.8,55.0,40.0,35.0,15.0,1.0,7.878,11.589,52.525,38.879,33.085,13.645,1.0,4.255,5.176,14.176,11.176,8.588,3.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,47.7,84.3,766.8,847.0,0.0,0.0,1.0,4.0,7.0,15.0,11.0,0.0,0.0,1.0,6.3,9.7,45.7,44.0,0.0,0.0,1.0,7.835,13.684,52.729,50.032,0.0,0.0,1.0,3.173,5.622,13.953,11.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1.0,59.2,62.3,446.0,551.8,77.0,0.0,1.0,6.0,5.0,10.0,8.0,1.0,0.0,1.0,15.0,10.5,40.0,44.0,6.0,0.0,1.0,11.494,9.712,32.604,33.77,4.548,0.0,1.0,4.594,4.175,9.091,7.863,1.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1.0,27.9,152.2,693.0,1090.8,77.0,0.0,1.0,4.0,7.0,14.0,15.0,1.0,0.0,1.0,6.3,11.7,38.7,57.3,4.0,0.0,1.0,5.91,16.192,47.976,65.609,4.548,0.0,1.0,3.725,6.037,13.176,14.863,1.0,0.0
