id,Z-0_MS_AA,Z-1_MS_AA,Z-2_MS_AA,Z-3_MS_AA,Z-4_MS_AA,Z-5_MS_AA,Z-6_MS_AA,I-0_MS_AA,I-1_MS_AA,I-2_MS_AA,I-3_MS_AA,I-4_MS_AA,I-5_MS_AA,I-6_MS_AA,T-0_MS_AA,T-1_MS_AA,T-2_MS_AA,T-3_MS_AA,T-4_MS_AA,T-5_MS_AA,T-6_MS_AA,S-0_MS_AA,S-1_MS_AA,S-2_MS_AA,S-3_MS_AA,S-4_MS_AA,S-5_MS_AA,S-6_MS_AA,chi-0_MS_AA,chi-1_MS_AA,chi-2_MS_AA,chi-3_MS_AA,chi-4_MS_AA,chi-5_MS_AA,chi-6_MS_AA
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,342.0,667.0,1404.0,0.0,0.0,0.0,2.0,8.0,16.0,36.0,0.0,0.0,0.0,8.0,28.0,58.0,90.0,0.0,0.0,0.0,2.82,8.88,17.03,30.96,0.0,0.0,0.0,4.4,19.13,39.38,79.2,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,154.0,337.0,499.0,1103.0,156.0,0.0,0.0,2.0,8.0,12.0,28.0,4.0,0.0,0.0,8.0,26.0,44.0,74.0,10.0,0.0,0.0,2.82,8.36,12.82,24.9,3.44,0.0,0.0,4.4,21.41,28.99,62.79,8.8,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,417.0,577.0,885.0,546.0,0.0,0.0,2.0,10.0,14.0,22.0,14.0,0.0,0.0,10.0,39.0,53.0,77.0,42.0,0.0,0.0,2.82,10.66,14.54,20.95,12.04,0.0,0.0,4.4,24.73,33.39,51.04,30.8,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,504.0,501.0,1112.0,624.0,0.0,0.0,2.0,12.0,12.0,28.0,16.0,0.0,0.0,12.0,52.0,56.0,108.0,56.0,0.0,0.0,2.82,12.66,12.78,25.76,13.76,0.0,0.0,4.4,31.26,29.97,63.0,35.2,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,371.0,499.0,1182.0,156.0,0.0,0.0,2.0,8.0,12.0,30.0,4.0,0.0,0.0,8.0,26.0,45.0,79.0,10.0,0.0,0.0,2.82,9.29,12.82,26.57,3.44,0.0,0.0,4.4,19.73,28.99,67.59,8.8,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,335.0,583.0,1197.0,156.0,0.0,0.0,2.0,8.0,14.0,30.0,4.0,0.0,0.0,8.0,27.0,50.0,79.0,10.0,0.0,0.0,2.82,8.5,14.91,27.31,3.44,0.0,0.0,4.4,20.47,34.14,67.97,8.8,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,353.0,499.0,1108.0,390.0,0.0,0.0,2.0,8.0,12.0,28.0,10.0,0.0,0.0,8.0,26.0,44.0,77.0,25.0,0.0,0.0,2.82,9.17,12.82,25.32,8.6,0.0,0.0,4.4,19.74,28.99,63.14,22.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,154.0,341.0,502.0,737.0,1253.0,78.0,0.0,2.0,8.0,12.0,18.0,32.0,2.0,0.0,8.0,26.0,39.0,64.0,82.0,5.0,0.0,2.82,8.9,12.76,18.42,27.94,1.72,0.0,4.4,18.64,30.46,42.05,70.75,4.4,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,429.0,334.0,655.0,780.0,0.0,0.0,2.0,10.0,8.0,16.0,20.0,0.0,0.0,10.0,36.0,32.0,62.0,60.0,0.0,0.0,2.82,10.9,8.52,16.26,17.2,0.0,0.0,4.4,25.74,19.98,37.79,44.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,154.0,362.0,578.0,1104.0,156.0,0.0,0.0,2.0,8.0,14.0,28.0,4.0,0.0,0.0,8.0,27.0,49.0,74.0,10.0,0.0,0.0,2.82,8.93,14.49,24.85,3.44,0.0,0.0,4.4,20.01,33.79,63.19,8.8,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,418.0,577.0,808.0,317.0,78.0,0.0,2.0,10.0,14.0,20.0,8.0,2.0,0.0,10.0,39.0,52.0,67.0,26.0,6.0,0.0,2.82,10.64,14.54,19.21,7.3,1.72,0.0,4.4,25.22,33.39,47.13,17.95,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,511.0,573.0,646.0,156.0,0.0,0.0,2.0,12.0,14.0,16.0,4.0,0.0,0.0,12.0,53.0,57.0,62.0,14.0,0.0,0.0,2.82,13.09,14.07,15.4,3.44,0.0,0.0,4.4,30.09,33.44,37.58,8.8,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,588.0,495.0,646.0,234.0,0.0,0.0,2.0,14.0,12.0,16.0,6.0,0.0,0.0,14.0,68.0,56.0,71.0,24.0,0.0,0.0,2.82,14.78,12.35,15.4,5.16,0.0,0.0,4.4,36.5,29.04,37.58,13.2,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,154.0,352.0,661.0,1200.0,966.0,717.0,234.0,2.0,8.0,16.0,30.0,24.0,18.0,6.0,8.0,28.0,55.0,87.0,72.0,51.0,15.0,2.82,9.17,16.63,28.32,23.16,16.74,5.16,4.4,19.17,38.54,68.1,54.9,40.65,13.2
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,154.0,362.0,418.0,812.0,780.0,0.0,0.0,2.0,8.0,10.0,20.0,20.0,0.0,0.0,8.0,25.0,35.0,64.0,50.0,0.0,0.0,2.82,9.01,10.64,19.65,17.2,0.0,0.0,4.4,19.9,25.22,46.99,44.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,512.0,501.0,1112.0,780.0,0.0,0.0,2.0,12.0,12.0,28.0,20.0,0.0,0.0,12.0,52.0,56.0,110.0,70.0,0.0,0.0,2.82,13.02,12.78,25.76,17.2,0.0,0.0,4.4,30.41,29.97,63.0,44.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,154.0,360.0,577.0,898.0,1205.0,795.0,234.0,2.0,8.0,14.0,22.0,30.0,20.0,6.0,8.0,27.0,46.0,71.0,89.0,56.0,15.0,2.82,9.56,14.54,22.28,28.74,18.46,5.16,4.4,18.31,33.39,51.2,68.45,45.05,13.2
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,154.0,397.0,582.0,1278.0,966.0,717.0,234.0,2.0,8.0,14.0,32.0,24.0,18.0,6.0,8.0,27.0,51.0,92.0,72.0,51.0,15.0,2.82,9.83,14.96,30.04,23.16,16.74,5.16,4.4,18.68,33.74,72.5,54.9,40.65,13.2
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,361.0,582.0,1482.0,0.0,0.0,0.0,2.0,8.0,14.0,38.0,0.0,0.0,0.0,8.0,27.0,54.0,95.0,0.0,0.0,0.0,2.82,9.53,14.96,32.68,0.0,0.0,0.0,4.4,18.89,33.74,83.6,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,418.0,578.0,730.0,317.0,78.0,0.0,2.0,10.0,14.0,18.0,8.0,2.0,0.0,10.0,39.0,51.0,61.0,26.0,6.0,0.0,2.82,10.64,14.49,17.49,7.3,1.72,0.0,4.4,25.22,33.79,42.73,17.95,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,154.0,370.0,661.0,1419.0,702.0,0.0,0.0,2.0,8.0,16.0,36.0,18.0,0.0,0.0,8.0,28.0,58.0,99.0,45.0,0.0,0.0,2.82,9.29,16.63,32.22,15.48,0.0,0.0,4.4,19.16,38.54,80.25,39.6,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,350.0,666.0,1074.0,1932.0,1434.0,468.0,2.0,8.0,16.0,26.0,48.0,36.0,12.0,8.0,28.0,53.0,89.0,144.0,102.0,30.0,2.82,9.24,17.05,27.4,46.32,33.48,10.32,4.4,18.28,38.89,61.4,109.8,81.3,26.4
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,353.0,416.0,722.0,478.0,156.0,0.0,2.0,8.0,10.0,18.0,12.0,4.0,0.0,8.0,25.0,34.0,53.0,34.0,10.0,0.0,2.82,9.17,10.68,17.16,11.16,3.44,0.0,4.4,19.74,24.24,41.0,27.1,8.8,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,371.0,499.0,1107.0,474.0,0.0,0.0,2.0,8.0,12.0,28.0,12.0,0.0,0.0,8.0,26.0,44.0,77.0,31.0,0.0,0.0,2.82,9.29,12.82,25.34,10.72,0.0,0.0,4.4,19.73,28.99,62.65,27.24,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,154.0,343.0,499.0,815.0,479.0,78.0,0.0,2.0,8.0,12.0,20.0,12.0,2.0,0.0,8.0,26.0,40.0,58.0,33.0,5.0,0.0,2.82,8.86,12.82,19.62,11.14,1.72,0.0,4.4,19.62,28.99,45.78,27.59,4.4,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,343.0,499.0,807.0,478.0,156.0,0.0,2.0,8.0,12.0,20.0,12.0,4.0,0.0,8.0,26.0,40.0,58.0,34.0,10.0,0.0,2.82,8.86,12.82,19.23,11.16,3.44,0.0,4.4,19.62,28.99,46.64,27.1,8.8,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,154.0,369.0,665.0,1580.0,234.0,0.0,0.0,2.0,8.0,16.0,40.0,6.0,0.0,0.0,8.0,28.0,60.0,103.0,15.0,0.0,0.0,2.82,9.34,17.1,35.56,5.16,0.0,0.0,4.4,18.76,38.49,88.73,13.2,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,154.0,456.0,498.0,1419.0,702.0,0.0,0.0,2.0,10.0,12.0,36.0,18.0,0.0,0.0,10.0,38.0,54.0,117.0,54.0,0.0,0.0,2.82,11.27,12.84,32.22,15.48,0.0,0.0,4.4,25.34,28.5,80.25,39.6,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,351.0,580.0,830.0,1590.0,717.0,234.0,2.0,8.0,14.0,20.0,40.0,18.0,6.0,8.0,27.0,45.0,72.0,112.0,51.0,15.0,2.82,9.22,14.45,21.4,36.92,16.74,5.16,4.4,18.67,34.77,47.5,90.1,40.65,13.2
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,418.0,577.0,813.0,546.0,0.0,0.0,2.0,10.0,14.0,20.0,14.0,0.0,0.0,10.0,39.0,52.0,71.0,42.0,0.0,0.0,2.82,10.64,14.54,19.63,12.04,0.0,0.0,4.4,25.22,33.39,47.48,30.8,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,531.0,500.0,1104.0,156.0,0.0,0.0,2.0,12.0,12.0,28.0,4.0,0.0,0.0,12.0,52.0,56.0,102.0,14.0,0.0,0.0,2.82,13.12,12.77,24.85,3.44,0.0,0.0,4.4,30.89,29.39,63.19,8.8,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,154.0,335.0,496.0,737.0,1098.0,0.0,0.0,2.0,8.0,12.0,18.0,28.0,0.0,0.0,8.0,26.0,39.0,62.0,71.0,0.0,0.0,2.82,8.47,12.36,18.42,24.48,0.0,0.0,4.4,20.38,29.62,42.05,62.44,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,154.0,429.0,417.0,830.0,1590.0,717.0,234.0,2.0,10.0,10.0,20.0,40.0,18.0,6.0,10.0,37.0,40.0,82.0,132.0,60.0,18.0,2.82,10.81,10.66,21.4,36.92,16.74,5.16,4.4,25.71,24.73,47.5,90.1,40.65,13.2
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,363.0,499.0,1187.0,390.0,0.0,0.0,2.0,8.0,12.0,30.0,10.0,0.0,0.0,8.0,26.0,45.0,82.0,25.0,0.0,0.0,2.82,8.84,12.82,26.99,8.6,0.0,0.0,4.4,20.55,28.99,67.94,22.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,154.0,335.0,579.0,1117.0,858.0,0.0,0.0,2.0,8.0,14.0,28.0,22.0,0.0,0.0,8.0,27.0,49.0,83.0,55.0,0.0,0.0,2.82,8.47,14.5,26.18,18.92,0.0,0.0,4.4,20.38,34.37,63.35,48.4,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,361.0,582.0,1074.0,1932.0,1434.0,468.0,2.0,8.0,14.0,26.0,48.0,36.0,12.0,8.0,27.0,48.0,89.0,144.0,102.0,30.0,2.82,9.53,14.96,27.4,46.32,33.48,10.32,4.4,18.89,33.74,61.4,109.8,81.3,26.4
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,342.0,500.0,723.0,395.0,78.0,0.0,2.0,8.0,12.0,18.0,10.0,2.0,0.0,8.0,26.0,39.0,53.0,27.0,5.0,0.0,2.82,8.88,12.77,17.14,9.02,1.72,0.0,4.4,19.13,29.39,41.49,22.35,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,334.0,502.0,739.0,864.0,0.0,0.0,2.0,8.0,12.0,18.0,22.0,0.0,0.0,8.0,26.0,39.0,59.0,56.0,0.0,0.0,2.82,8.52,12.73,18.35,19.32,0.0,0.0,4.4,19.98,30.37,42.94,49.24,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,154.0,334.0,500.0,722.0,479.0,78.0,0.0,2.0,8.0,12.0,18.0,12.0,2.0,0.0,8.0,26.0,39.0,53.0,33.0,5.0,0.0,2.82,8.52,12.8,17.16,11.14,1.72,0.0,4.4,19.98,29.48,41.0,27.59,4.4,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,154.0,371.0,499.0,1102.0,239.0,78.0,0.0,2.0,8.0,12.0,28.0,6.0,2.0,0.0,8.0,26.0,44.0,74.0,17.0,5.0,0.0,2.82,9.35,12.82,24.92,5.58,1.72,0.0,4.4,19.54,28.99,62.3,13.55,4.4,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,430.0,415.0,1025.0,156.0,0.0,0.0,2.0,10.0,10.0,26.0,4.0,0.0,0.0,10.0,37.0,43.0,82.0,12.0,0.0,0.0,2.82,10.88,10.7,23.18,3.44,0.0,0.0,4.4,26.23,23.75,58.39,8.8,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,154.0,420.0,500.0,957.0,546.0,0.0,0.0,2.0,10.0,12.0,24.0,14.0,0.0,0.0,10.0,38.0,49.0,82.0,42.0,0.0,0.0,2.82,10.5,12.8,22.3,12.04,0.0,0.0,4.4,26.16,29.48,54.69,30.8,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,154.0,430.0,415.0,1119.0,858.0,0.0,0.0,2.0,10.0,10.0,28.0,22.0,0.0,0.0,10.0,37.0,44.0,97.0,66.0,0.0,0.0,2.82,10.79,10.7,26.11,18.92,0.0,0.0,4.4,26.2,23.75,64.24,48.4,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,154.0,430.0,498.0,1404.0,0.0,0.0,0.0,2.0,10.0,12.0,36.0,0.0,0.0,0.0,10.0,38.0,54.0,108.0,0.0,0.0,0.0,2.82,10.79,12.84,30.96,0.0,0.0,0.0,4.4,26.2,28.5,79.2,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,352.0,501.0,913.0,1824.0,717.0,234.0,2.0,8.0,12.0,22.0,46.0,18.0,6.0,8.0,26.0,41.0,80.0,127.0,51.0,15.0,2.82,9.19,12.78,23.54,42.08,16.74,5.16,4.4,19.25,29.97,52.25,103.3,40.65,13.2
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,154.0,379.0,582.0,1079.0,2166.0,1434.0,468.0,2.0,8.0,14.0,26.0,54.0,36.0,12.0,8.0,27.0,48.0,92.0,159.0,102.0,30.0,2.82,9.71,14.96,27.82,51.48,33.48,10.32,4.4,18.69,33.74,61.75,123.0,81.3,26.4
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,154.0,419.0,657.0,1024.0,390.0,0.0,0.0,2.0,10.0,16.0,26.0,10.0,0.0,0.0,10.0,40.0,62.0,84.0,30.0,0.0,0.0,2.82,10.59,16.19,23.2,8.6,0.0,0.0,4.4,25.62,38.68,57.9,22.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,154.0,397.0,500.0,1024.0,239.0,78.0,0.0,2.0,8.0,12.0,26.0,6.0,2.0,0.0,8.0,26.0,43.0,69.0,17.0,5.0,0.0,2.82,9.83,12.77,23.2,5.58,1.72,0.0,4.4,18.68,29.39,57.9,13.55,4.4,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,363.0,582.0,1487.0,234.0,0.0,0.0,2.0,8.0,14.0,38.0,6.0,0.0,0.0,8.0,27.0,54.0,98.0,15.0,0.0,0.0,2.82,8.84,14.96,33.1,5.16,0.0,0.0,4.4,20.55,33.74,83.95,13.2,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,154.0,369.0,665.0,1575.0,0.0,0.0,0.0,2.0,8.0,16.0,40.0,0.0,0.0,0.0,8.0,28.0,60.0,100.0,0.0,0.0,0.0,2.82,9.34,17.1,35.14,0.0,0.0,0.0,4.4,18.76,38.49,88.38,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,352.0,501.0,1112.0,780.0,0.0,0.0,2.0,8.0,12.0,28.0,20.0,0.0,0.0,8.0,26.0,44.0,82.0,50.0,0.0,0.0,2.82,9.19,12.78,25.76,17.2,0.0,0.0,4.4,19.25,29.97,63.0,44.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,154.0,446.0,494.0,723.0,317.0,78.0,0.0,2.0,10.0,12.0,18.0,8.0,2.0,0.0,10.0,38.0,45.0,61.0,26.0,6.0,0.0,2.82,11.13,12.4,17.14,7.3,1.72,0.0,4.4,25.14,28.64,41.49,17.95,4.4,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,351.0,666.0,1089.0,1932.0,1434.0,468.0,2.0,8.0,16.0,26.0,48.0,36.0,12.0,8.0,28.0,53.0,89.0,144.0,102.0,30.0,2.82,9.22,17.05,28.14,46.32,33.48,10.32,4.4,18.77,38.89,61.78,109.8,81.3,26.4
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,154.0,343.0,582.0,1210.0,941.0,78.0,0.0,2.0,8.0,14.0,30.0,24.0,2.0,0.0,8.0,27.0,50.0,88.0,62.0,5.0,0.0,2.82,8.86,14.96,28.64,21.06,1.72,0.0,4.4,19.62,33.74,68.13,53.15,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,154.0,333.0,502.0,732.0,864.0,0.0,0.0,2.0,8.0,12.0,18.0,22.0,0.0,0.0,8.0,26.0,39.0,59.0,56.0,0.0,0.0,2.82,8.54,12.76,18.0,19.32,0.0,0.0,4.4,19.49,30.46,41.7,49.24,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,350.0,584.0,1024.0,239.0,78.0,0.0,2.0,8.0,14.0,26.0,6.0,2.0,0.0,8.0,27.0,48.0,69.0,17.0,5.0,0.0,2.82,9.24,14.89,23.2,5.58,1.72,0.0,4.4,18.28,34.63,57.9,13.55,4.4,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,501.0,738.0,1104.0,78.0,0.0,0.0,2.0,12.0,18.0,28.0,2.0,0.0,0.0,12.0,55.0,78.0,100.0,7.0,0.0,0.0,2.82,12.78,18.4,24.85,1.72,0.0,0.0,4.4,29.97,42.54,63.19,4.4,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,154.0,371.0,582.0,1278.0,966.0,717.0,234.0,2.0,8.0,14.0,32.0,24.0,18.0,6.0,8.0,27.0,51.0,92.0,72.0,51.0,15.0,2.82,9.2,14.96,30.04,23.16,16.74,5.16,4.4,19.7,33.74,72.5,54.9,40.65,13.2
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,353.0,499.0,898.0,1205.0,795.0,234.0,2.0,8.0,12.0,22.0,30.0,20.0,6.0,8.0,26.0,41.0,71.0,89.0,56.0,15.0,2.82,9.17,12.82,22.28,28.74,18.46,5.16,4.4,19.74,28.99,51.2,68.45,45.05,13.2
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,502.0,748.0,1650.0,234.0,0.0,0.0,2.0,12.0,18.0,42.0,6.0,0.0,0.0,12.0,55.0,86.0,150.0,21.0,0.0,0.0,2.82,12.76,19.24,36.89,5.16,0.0,0.0,4.4,30.46,43.24,93.99,13.2,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,351.0,665.0,1582.0,702.0,0.0,0.0,2.0,8.0,16.0,40.0,18.0,0.0,0.0,8.0,28.0,60.0,109.0,45.0,0.0,0.0,2.82,9.22,17.1,36.01,15.48,0.0,0.0,4.4,18.77,38.49,90.29,39.6,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,513.0,499.0,1118.0,858.0,0.0,0.0,2.0,12.0,12.0,28.0,22.0,0.0,0.0,12.0,52.0,56.0,111.0,77.0,0.0,0.0,2.82,13.0,12.82,26.16,18.92,0.0,0.0,4.4,30.9,28.99,63.84,48.4,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,353.0,499.0,1202.0,1092.0,0.0,0.0,2.0,8.0,12.0,30.0,28.0,0.0,0.0,8.0,26.0,45.0,91.0,70.0,0.0,0.0,2.82,9.17,12.82,28.25,24.08,0.0,0.0,4.4,19.74,28.99,68.99,61.6,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,505.0,500.0,1025.0,156.0,0.0,0.0,2.0,12.0,12.0,26.0,4.0,0.0,0.0,12.0,52.0,55.0,95.0,14.0,0.0,0.0,2.82,12.64,12.77,23.18,3.44,0.0,0.0,4.4,31.75,29.39,58.39,8.8,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,336.0,660.0,1482.0,0.0,0.0,0.0,2.0,8.0,16.0,38.0,0.0,0.0,0.0,8.0,28.0,59.0,95.0,0.0,0.0,0.0,2.82,8.45,16.68,32.68,0.0,0.0,0.0,4.4,20.87,38.14,83.6,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,345.0,582.0,1502.0,936.0,0.0,0.0,2.0,8.0,14.0,38.0,24.0,0.0,0.0,8.0,27.0,54.0,107.0,60.0,0.0,0.0,2.82,8.72,14.96,34.36,20.64,0.0,0.0,4.4,20.56,33.74,85.0,52.8,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_bromide_1_smi1_1_s_1,154.0,464.0,498.0,1200.0,966.0,717.0,234.0,2.0,10.0,12.0,30.0,24.0,18.0,6.0,10.0,38.0,51.0,102.0,84.0,60.0,18.0,2.82,11.78,12.84,28.32,23.16,16.74,5.16,4.4,24.33,28.5,68.1,54.9,40.65,13.2
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,334.0,584.0,1202.0,858.0,0.0,0.0,2.0,8.0,14.0,30.0,22.0,0.0,0.0,8.0,27.0,50.0,88.0,55.0,0.0,0.0,2.82,8.52,14.92,28.25,18.92,0.0,0.0,4.4,19.98,34.72,68.99,48.4,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,513.0,416.0,807.0,629.0,78.0,0.0,2.0,12.0,10.0,20.0,16.0,2.0,0.0,12.0,51.0,45.0,81.0,58.0,7.0,0.0,2.82,13.0,10.68,19.23,14.18,1.72,0.0,4.4,30.9,24.24,46.64,35.55,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,154.0,360.0,577.0,1122.0,1175.0,78.0,0.0,2.0,8.0,14.0,28.0,30.0,2.0,0.0,8.0,27.0,49.0,86.0,77.0,5.0,0.0,2.82,9.56,14.54,26.6,26.22,1.72,0.0,4.4,18.31,33.39,63.7,66.35,4.4,0.0
