id,Z-0_FA_AB,Z-1_FA_AB,Z-2_FA_AB,Z-3_FA_AB,Z-4_FA_AB,Z-5_FA_AB,Z-6_FA_AB,I-0_FA_AB,I-1_FA_AB,I-2_FA_AB,I-3_FA_AB,I-4_FA_AB,I-5_FA_AB,I-6_FA_AB,T-0_FA_AB,T-1_FA_AB,T-2_FA_AB,T-3_FA_AB,T-4_FA_AB,T-5_FA_AB,T-6_FA_AB,S-0_FA_AB,S-1_FA_AB,S-2_FA_AB,S-3_FA_AB,S-4_FA_AB,S-5_FA_AB,S-6_FA_AB,chi-0_FA_AB,chi-1_FA_AB,chi-2_FA_AB,chi-3_FA_AB,chi-4_FA_AB,chi-5_FA_AB,chi-6_FA_AB
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,3541.0,5769.9,8499.3,12088.5,11122.2,9535.8,8077.3,433.0,744.5,1085.7,1365.5,1701.0,2084.3,2135.5,1177.5,1847.4,2711.7,3222.5,3942.1,4491.4,4311.2,297.649,479.02,704.537,866.311,1054.763,1192.317,1128.307,1086.87,1839.735,2665.465,3334.612,4224.554,5173.295,5229.852
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2800.5,4316.2,5271.2,4981.0,2972.7,2273.2,1302.8,233.5,404.9,556.4,618.8,628.0,543.8,384.2,650.8,1037.2,1360.6,1388.8,1293.1,1016.1,592.6,169.62,274.01,364.107,386.563,365.205,293.28,179.513,599.339,1040.995,1409.709,1555.063,1580.093,1313.771,898.486
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2538.6,4579.2,7069.9,4035.8,2485.9,1324.6,335.9,233.0,444.8,608.5,939.9,751.0,764.7,335.9,677.8,1053.3,1548.4,1690.9,1515.7,1100.6,335.9,162.791,282.217,393.154,459.124,362.726,284.095,104.133,563.6,1036.967,1462.53,2228.149,1785.632,1721.603,739.005
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,2636.4,4416.7,6670.1,6680.5,4067.5,2668.3,1287.4,273.0,490.1,717.0,925.2,1107.3,922.8,567.1,763.0,1207.1,1706.5,2064.4,2064.3,1544.2,891.8,187.798,309.088,446.848,536.908,555.96,421.643,235.573,671.708,1173.71,1721.731,2234.937,2661.191,2179.957,1300.436
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,2362.2,3188.6,4747.1,5709.8,2783.2,1780.1,1055.0,217.7,364.1,464.6,564.2,578.6,481.4,404.8,581.8,846.5,1141.8,1233.6,1108.1,950.9,667.3,153.528,233.946,314.462,356.598,326.824,250.014,178.369,560.76,936.929,1190.02,1404.721,1465.111,1183.448,943.121
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,2316.4,4176.9,6604.6,3017.4,2230.4,503.5,0.0,209.4,392.9,571.4,905.1,663.9,503.5,0.0,602.3,964.3,1476.5,1569.0,1167.4,503.5,0.0,145.178,246.58,373.1,434.183,318.268,156.09,0.0,517.395,938.888,1385.042,2154.932,1635.738,1107.739,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2174.3,3105.7,5249.8,2778.7,1565.9,928.3,157.0,187.8,332.6,454.9,617.6,397.0,387.9,157.0,520.4,805.4,1123.1,1040.6,816.3,606.9,157.0,128.942,203.205,290.898,296.18,210.358,161.439,48.657,484.706,858.749,1149.934,1547.207,994.906,908.258,345.31
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2746.6,4376.8,5345.8,4801.5,2639.1,1848.1,918.7,237.6,430.9,587.2,655.7,662.4,570.6,404.9,680.9,1094.3,1437.2,1461.8,1356.8,1061.8,614.5,168.408,281.267,375.988,388.605,358.112,277.306,164.156,604.693,1097.262,1474.744,1624.038,1644.137,1368.123,940.843
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3242.8,4632.8,6502.0,6126.7,3235.4,1915.5,540.0,262.0,507.0,661.8,1050.4,880.8,682.2,540.0,795.6,1298.6,1854.0,2191.6,1728.1,1284.2,540.0,183.153,315.326,435.45,560.426,440.08,312.041,167.415,683.133,1329.911,1714.96,2642.673,2214.448,1599.428,1188.104
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,2658.1,4535.6,6092.2,3798.8,2021.6,1020.1,158.7,196.9,367.2,498.1,651.0,440.3,445.0,158.7,564.1,883.3,1206.4,1116.5,919.6,665.7,158.7,143.488,244.342,328.277,342.147,237.034,177.882,49.207,492.675,900.678,1229.938,1580.762,1087.34,1046.635,349.209
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2253.9,3658.3,5795.5,3313.8,2488.9,1796.9,307.0,204.3,365.8,506.5,691.9,549.8,482.4,161.9,570.2,890.5,1255.6,1265.7,1071.8,709.4,161.9,141.809,227.458,328.109,358.749,303.309,226.939,57.346,527.551,936.171,1270.885,1713.734,1389.788,1155.339,359.843
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,2406.7,3732.5,5675.8,4093.1,2239.4,1484.4,555.0,208.6,376.1,488.5,637.5,469.5,496.7,404.8,584.7,882.5,1176.8,1132.1,999.7,964.3,470.7,148.838,244.383,322.623,345.961,267.378,232.683,137.145,520.09,918.097,1201.97,1545.926,1163.776,1178.986,905.084
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2615.8,4015.5,5310.6,7202.7,3837.2,2926.8,1950.7,266.4,464.6,607.0,723.4,812.7,774.0,664.8,731.1,1088.8,1460.4,1629.8,1651.6,1510.0,1302.0,185.37,293.93,392.591,449.15,461.139,405.247,312.809,666.636,1142.839,1495.021,1760.813,1980.741,1916.327,1557.742
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,2716.4,3402.6,4432.7,5521.6,2633.5,1196.1,804.8,212.7,380.4,461.9,561.9,571.7,360.9,293.6,606.0,917.1,1156.6,1295.3,1055.6,709.7,505.4,153.98,248.766,306.613,354.609,309.6,178.63,130.924,553.314,998.349,1191.014,1424.622,1453.445,866.13,694.025
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,2577.6,4539.8,5728.6,3331.3,1962.0,920.6,143.0,194.0,363.7,506.9,660.0,475.9,372.1,143.0,557.7,888.7,1224.3,1160.3,886.1,571.1,143.0,139.162,238.824,320.47,326.833,237.516,152.474,44.336,488.454,896.521,1261.589,1621.884,1183.747,885.323,314.643
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2720.2,4206.8,5326.4,4164.7,2691.3,1729.5,757.2,222.1,376.7,551.1,620.9,564.6,449.8,242.6,611.1,985.7,1367.5,1321.2,1116.3,788.9,368.3,162.189,260.636,366.546,370.805,321.784,234.362,112.121,574.348,977.307,1411.491,1573.823,1431.588,1123.314,591.042
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,3044.9,4764.7,5235.9,3624.5,1700.9,727.8,221.3,201.4,397.4,572.8,563.2,387.6,201.9,79.5,623.6,1107.5,1407.7,1137.6,692.8,337.1,118.1,154.684,286.753,384.81,331.842,210.281,100.799,35.202,520.035,1044.487,1491.779,1431.23,985.15,502.387,190.141
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,3486.3,5066.8,5194.0,4112.8,2019.6,822.6,281.0,218.8,444.5,595.8,630.0,473.0,245.0,105.6,702.3,1267.4,1518.8,1371.1,897.3,406.3,159.9,167.752,313.433,391.762,372.05,253.986,117.769,45.806,584.25,1223.704,1596.54,1654.583,1227.368,603.038,251.264
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,3383.3,5800.4,8726.8,9062.5,9822.3,8107.7,5636.2,381.2,671.7,1024.2,1330.1,1429.5,1733.5,1851.3,1052.9,1696.0,2551.0,2853.7,3276.8,3804.5,3323.6,266.964,445.202,665.63,778.695,877.223,985.284,875.512,937.599,1616.158,2485.209,3203.782,3520.329,4232.404,4367.895
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,2438.4,3513.8,5147.4,6051.4,3381.0,1717.4,954.9,216.1,380.7,475.5,565.1,566.6,490.9,410.8,596.8,892.2,1150.1,1218.9,1107.5,973.6,624.5,151.62,240.862,315.586,355.03,322.621,245.178,166.112,557.937,979.211,1209.699,1408.272,1430.586,1202.872,963.847
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3429.8,5231.6,6867.1,6802.2,3821.3,2112.0,656.5,275.4,550.5,731.0,1121.4,996.3,764.4,656.5,852.6,1411.1,2010.2,2378.8,1949.8,1482.9,656.5,196.139,353.847,473.432,598.747,500.839,346.56,203.508,702.361,1390.952,1863.204,2790.079,2465.377,1790.572,1444.249
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,3549.3,5722.8,8322.8,10164.9,10795.1,8606.4,6037.4,392.9,656.7,1000.7,1170.1,1391.9,1714.0,1714.5,1049.7,1657.5,2437.5,2688.6,3253.3,3686.8,3288.3,281.317,451.122,669.146,757.649,911.362,1011.092,881.001,966.462,1585.805,2406.279,2796.282,3380.688,4149.427,4078.772
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,3879.1,6810.6,10010.9,10984.7,11843.1,10143.6,6128.3,387.3,682.3,1025.0,1325.2,1410.2,1782.8,1891.1,1069.5,1707.2,2548.8,2829.5,3308.5,3892.6,3427.8,276.704,462.307,687.26,812.734,911.076,1038.826,902.574,948.517,1633.811,2471.063,3157.439,3444.096,4309.361,4438.969
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,2499.3,4349.3,7098.6,3607.9,1832.1,613.9,0.0,208.3,400.2,564.5,875.9,566.6,613.9,0.0,608.6,964.7,1440.4,1442.4,1180.4,613.9,0.0,150.737,264.283,379.038,435.442,276.116,190.294,0.0,500.042,925.746,1353.307,2057.067,1358.499,1350.47,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,2700.1,4183.0,5105.1,4090.2,2602.5,1603.4,713.5,215.9,368.3,544.0,591.3,519.8,389.3,211.0,596.6,970.3,1330.7,1240.7,1010.8,687.6,327.5,158.755,256.52,360.059,355.3,299.769,208.506,100.895,560.236,959.423,1402.526,1510.405,1340.773,988.33,521.68
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,2988.8,5549.3,7899.2,6745.0,4219.7,2029.2,503.5,264.9,519.4,756.7,1095.3,1164.2,994.2,503.5,784.3,1276.1,1852.0,2259.5,2158.4,1497.7,503.5,184.239,327.938,469.121,581.826,546.697,388.489,156.085,640.748,1212.225,1801.709,2625.277,2775.765,2280.702,1107.703
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,4437.2,7546.6,11194.6,15543.3,18335.1,16224.2,13966.2,573.7,966.5,1500.7,1826.5,2347.1,3191.8,3509.4,1540.2,2467.2,3724.6,4362.0,5766.6,7164.5,7279.5,400.151,647.19,989.046,1191.042,1560.994,1929.116,1938.06,1416.564,2346.843,3624.913,4399.507,5752.326,7816.172,8498.741
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,2396.6,3345.8,4903.9,4307.9,2595.7,1461.8,821.2,202.5,327.5,466.6,483.6,406.8,369.6,281.5,530.0,794.1,1080.4,954.6,825.8,711.8,488.7,149.71,230.107,316.227,300.243,250.822,198.07,131.949,506.536,812.558,1149.913,1181.746,1016.18,897.727,659.658
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,2763.6,4550.4,6144.4,4835.2,2886.2,1674.9,819.5,218.3,389.6,513.3,672.0,511.1,539.6,473.3,607.9,902.9,1246.3,1212.2,1080.4,1061.4,580.7,158.118,257.977,344.573,372.235,296.911,259.524,172.543,542.952,952.09,1269.39,1625.246,1264.13,1279.181,1078.735
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2463.6,3707.6,5201.4,4494.3,2873.4,2185.7,1274.7,213.0,328.1,470.5,524.4,515.4,472.8,317.8,541.2,798.6,1119.8,1100.3,1047.4,869.9,505.9,158.312,235.281,327.176,334.355,317.208,268.594,162.745,539.75,822.835,1170.491,1293.948,1292.272,1159.548,759.597
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2450.9,3711.4,5274.3,4461.2,2964.7,2024.5,1144.1,220.7,345.2,501.1,550.8,525.1,497.0,349.3,565.8,846.3,1182.1,1139.4,1081.3,925.8,579.5,160.975,242.223,339.588,340.191,317.293,269.561,168.214,558.523,861.025,1238.049,1363.84,1325.409,1236.867,846.257
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2989.0,5633.3,8013.5,5240.7,3655.6,2438.9,499.1,247.6,459.5,628.5,984.9,857.7,919.1,359.0,707.1,1088.0,1613.3,1842.5,1776.8,1278.1,359.0,178.648,303.054,421.797,517.693,457.987,381.725,118.207,599.78,1071.717,1502.294,2326.408,2062.543,2088.669,793.408
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,3387.8,5742.4,8016.4,7077.1,3902.5,1750.4,503.5,268.8,544.9,775.5,1169.8,1068.8,911.3,503.5,826.7,1358.9,1992.2,2353.1,2036.0,1414.7,503.5,191.234,347.419,482.519,609.294,500.594,352.974,156.074,654.07,1301.497,1880.561,2857.213,2541.624,2063.498,1107.618
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,3500.8,5555.1,7894.2,11443.0,10931.8,8601.4,6674.3,406.5,694.5,1015.1,1247.5,1523.3,1837.4,1740.4,1100.9,1727.5,2513.6,2927.7,3515.0,3830.5,3591.3,283.804,455.814,667.448,803.558,968.68,1039.643,929.944,1013.614,1707.843,2487.282,3030.593,3736.617,4529.322,4236.496
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2756.2,4271.2,5206.3,4834.3,2750.2,2008.1,1072.5,232.6,404.4,555.8,616.9,625.5,540.1,381.3,649.4,1036.1,1358.2,1383.6,1286.9,1007.8,589.7,167.209,271.613,361.85,378.688,353.364,279.055,167.536,600.759,1043.911,1411.892,1564.588,1596.105,1331.696,916.611
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,3544.4,5967.7,6771.7,4470.4,2252.0,923.8,143.0,227.1,457.7,624.3,903.2,562.3,375.4,143.0,711.5,1213.0,1684.1,1686.8,1027.5,574.3,143.0,170.339,314.833,411.088,458.692,276.561,153.475,44.331,587.683,1182.352,1610.017,2283.035,1404.377,892.446,314.609
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2404.6,3431.3,4758.5,6328.1,2872.2,2333.5,1713.5,242.5,408.8,509.2,616.7,699.8,655.5,570.1,651.3,935.9,1239.0,1406.3,1412.0,1294.6,1090.1,165.672,252.465,330.531,382.522,375.123,333.6,270.997,624.529,1047.96,1301.518,1543.222,1779.016,1602.247,1341.486
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,3775.4,5381.8,7772.7,11398.9,10575.5,7824.2,6163.5,404.9,712.8,1014.1,1258.4,1573.1,1679.8,1628.2,1130.6,1782.6,2558.0,3065.7,3558.5,3645.4,3440.9,283.752,462.932,659.501,804.364,953.871,951.229,870.915,1018.254,1792.01,2531.845,3121.964,3990.626,4196.001,3953.142
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2671.3,4539.7,5999.3,4222.9,2548.7,1590.6,583.2,215.6,404.5,520.8,666.7,506.9,556.4,422.8,620.1,943.4,1244.9,1198.0,1097.4,1041.9,489.2,152.198,255.73,329.031,341.612,276.794,250.87,142.318,541.353,1002.197,1303.744,1658.92,1273.525,1324.014,948.361
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2379.1,3679.8,5804.5,5723.6,2921.7,2491.2,1122.6,250.4,453.3,577.7,832.0,777.1,789.1,789.8,703.6,1048.9,1461.7,1670.7,1603.5,1641.7,970.8,165.001,263.88,367.023,444.721,397.0,382.617,272.793,637.7,1139.489,1443.619,2040.75,1948.767,1875.244,1760.867
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,4424.4,7240.1,11213.1,15595.6,18461.5,16006.5,13210.6,559.8,950.2,1466.7,1762.2,2237.2,2970.5,3306.5,1510.0,2416.9,3622.3,4187.8,5437.4,6711.2,6964.4,391.783,637.474,971.249,1158.272,1507.736,1820.141,1828.692,1383.337,2314.239,3555.754,4249.785,5507.874,7288.995,7981.58
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,2320.1,3543.6,4627.9,3796.7,2258.3,1367.6,620.8,197.0,311.6,444.6,470.1,438.3,367.9,229.3,508.6,774.0,1031.3,964.5,871.2,667.5,368.9,145.141,221.694,300.622,290.031,257.595,190.463,101.879,496.442,773.694,1096.011,1154.551,1102.844,905.166,539.7
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,2381.8,3459.0,4830.0,5750.8,2907.0,2390.9,1369.6,227.7,372.4,488.7,603.9,649.8,578.6,417.7,600.1,879.0,1205.7,1343.4,1288.6,1068.7,681.3,159.96,240.739,327.769,379.278,366.359,310.397,197.569,592.642,965.27,1259.797,1530.647,1676.433,1470.491,1024.688
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2250.4,3309.3,4587.8,3990.1,2335.1,1569.7,792.4,203.8,318.3,457.9,497.2,472.4,401.7,267.1,522.1,776.1,1080.2,1029.6,932.3,739.1,440.2,145.899,215.866,304.338,302.329,276.024,215.156,124.408,523.754,814.949,1161.662,1234.396,1195.46,995.799,634.548
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,2451.2,3793.5,6396.3,4694.2,2330.6,1251.6,471.4,204.3,359.2,508.8,675.7,450.7,450.3,251.3,563.5,868.0,1250.4,1158.8,929.3,748.2,344.3,146.727,237.134,349.076,369.85,249.83,199.122,96.063,507.675,878.744,1231.653,1605.315,1109.149,1048.425,569.523
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,2554.4,3367.0,5342.9,3320.7,1299.9,745.1,141.4,188.4,353.4,471.3,673.0,327.3,295.0,141.4,554.8,880.7,1229.2,1118.9,670.6,492.4,141.4,135.17,225.611,311.519,338.168,172.366,126.356,43.833,487.027,922.234,1183.481,1665.085,803.853,692.298,311.072
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2707.7,4029.9,5950.9,4739.7,2419.7,1464.7,562.8,231.1,440.7,611.7,740.9,664.3,518.0,296.6,684.1,1145.3,1574.3,1559.9,1269.0,899.1,415.9,161.669,278.683,388.501,403.436,332.579,233.487,112.694,598.616,1147.892,1570.634,1877.651,1657.276,1232.503,677.761
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,2927.0,4280.5,6442.1,6457.5,3214.3,1703.0,912.2,255.7,506.2,692.1,915.9,974.0,684.0,431.3,774.8,1254.2,1704.2,2015.1,1764.9,1173.8,630.3,178.344,311.926,420.544,507.053,454.97,290.677,167.436,642.882,1266.816,1708.1,2301.222,2387.89,1598.108,1003.456
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,2661.3,3989.1,6674.3,3091.2,1280.0,503.6,0.0,206.8,414.5,578.8,957.8,440.8,503.6,0.0,634.3,1031.3,1580.5,1510.4,944.3,503.6,0.0,145.748,256.199,372.093,425.194,207.134,156.103,0.0,515.768,1030.732,1442.861,2350.672,1028.425,1107.829,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,3565.1,5462.6,8174.5,12255.3,11438.7,9148.0,7839.4,427.3,737.6,1029.1,1250.0,1560.8,1874.5,2015.8,1164.9,1784.6,2532.0,2967.6,3582.9,4139.8,4359.5,295.495,473.532,676.534,819.048,1000.137,1096.272,1094.439,1066.774,1819.784,2529.588,3044.108,3864.771,4652.038,4896.349
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,4593.4,7579.7,11822.1,17128.8,20754.7,18111.7,14756.5,577.6,985.3,1489.1,1781.2,2303.8,3091.1,3538.6,1562.9,2474.4,3661.7,4273.4,5625.4,7062.6,7675.1,403.038,656.159,988.091,1187.644,1574.383,1912.345,1986.208,1425.696,2398.147,3603.782,4287.574,5650.657,7569.937,8556.911
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2646.7,4337.1,5906.6,3836.4,2088.6,1247.7,438.4,228.2,450.0,608.2,817.8,647.2,502.0,360.6,691.5,1133.6,1575.1,1564.7,1217.9,903.4,407.3,155.783,273.468,377.478,401.936,303.661,215.389,118.333,584.527,1154.869,1541.756,2006.903,1587.738,1166.194,798.859
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,2894.1,4972.4,6592.4,4946.1,2623.2,1243.6,438.5,201.4,360.7,517.1,658.8,423.2,372.2,230.5,562.1,877.8,1241.8,1114.6,825.3,647.7,314.3,153.679,259.054,356.872,366.433,240.25,173.779,88.193,488.591,849.091,1246.179,1560.369,1050.277,877.572,524.006
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2665.5,4685.0,7092.5,4232.7,2446.2,1304.0,335.9,225.4,432.8,579.2,886.4,627.4,744.1,335.9,658.1,1012.0,1465.6,1513.8,1371.6,1080.0,335.9,154.62,262.729,370.197,419.684,319.763,277.708,104.131,557.266,1050.196,1425.093,2158.549,1525.367,1676.278,738.996
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2902.6,5510.7,7891.8,4424.5,2944.2,1644.7,0.0,228.1,420.8,603.1,962.6,788.7,760.3,0.0,648.9,1023.9,1565.6,1751.3,1549.0,760.3,0.0,167.087,284.956,407.925,494.353,404.373,279.331,0.0,552.152,976.778,1441.773,2272.604,1892.239,1695.139,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,2526.9,3961.4,6121.5,5874.5,3228.6,2027.2,656.5,239.2,452.0,600.7,845.8,711.9,679.6,656.5,691.2,1069.9,1510.5,1620.2,1425.0,1398.1,656.5,165.944,280.453,386.622,458.783,384.901,320.268,203.504,593.445,1097.216,1481.071,2034.27,1745.988,1603.993,1444.224
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,2763.9,4197.7,5483.2,4506.5,2548.7,1271.7,540.0,204.3,360.1,508.2,534.3,436.4,340.3,198.0,576.8,927.3,1227.7,1099.6,863.5,617.0,312.3,152.161,253.71,345.448,325.837,251.828,173.42,88.436,522.39,929.317,1292.784,1329.987,1085.324,825.935,466.351
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,4523.1,7644.2,11397.1,15821.7,18906.7,17027.8,15430.8,576.5,967.7,1501.7,1830.2,2356.2,3208.3,3544.8,1544.3,2469.4,3729.1,4374.7,5792.0,7215.8,7350.9,404.804,651.546,993.211,1203.24,1586.886,1970.099,2021.386,1429.615,2360.385,3642.312,4432.487,5831.006,7916.106,8625.63
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2742.6,4540.3,7095.8,7027.7,4603.1,3564.7,2017.4,282.0,499.7,725.3,951.0,1158.0,1034.0,662.8,781.8,1225.1,1740.6,2140.9,2226.2,1755.6,999.6,195.922,317.662,457.53,561.403,602.091,502.655,297.609,698.995,1205.194,1748.022,2315.548,2793.129,2435.681,1526.733
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2356.4,3479.2,4713.6,5650.8,2738.8,2162.6,1054.9,227.5,372.5,490.7,606.1,653.6,580.4,404.7,600.0,881.1,1209.8,1349.6,1297.3,1055.0,667.2,159.067,240.073,327.744,377.662,363.457,299.595,178.346,585.583,951.166,1253.14,1509.258,1641.625,1440.925,942.968
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,2482.2,4251.8,5896.8,3777.6,2422.0,1227.2,465.1,210.0,365.9,538.0,706.9,530.5,399.2,238.5,575.9,904.0,1310.9,1269.4,963.8,687.5,322.3,155.214,255.411,363.614,380.831,286.835,187.559,91.904,511.647,858.816,1292.773,1683.419,1320.299,948.336,544.116
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,3109.0,5335.4,6865.8,3856.1,2320.8,977.8,91.0,240.0,480.7,732.5,1028.3,755.4,413.2,69.3,745.4,1364.6,2004.5,1992.4,1224.7,517.7,69.3,172.211,318.224,473.562,520.13,351.413,164.722,22.567,611.268,1223.692,1840.311,2518.889,1821.002,982.863,156.293
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,3688.9,6424.8,9200.8,9515.5,10515.2,8887.4,5806.1,382.2,672.6,1013.0,1309.4,1393.7,1759.0,1861.6,1054.7,1685.6,2517.2,2797.2,3266.6,3835.8,3376.4,269.814,448.529,661.473,771.375,871.699,997.125,883.413,939.671,1623.659,2470.996,3173.449,3447.35,4293.683,4379.626
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,3359.8,5157.3,7911.1,9792.2,10162.4,7985.2,5774.4,382.2,640.7,966.9,1116.2,1305.0,1588.4,1615.1,1022.9,1607.6,2346.1,2547.4,3036.7,3445.7,3141.7,269.272,429.172,637.088,719.025,851.102,939.637,838.412,952.309,1579.355,2367.239,2711.908,3247.733,3924.371,3866.273
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,3350.4,5708.2,9167.9,5560.7,4086.4,2278.8,452.6,294.3,609.1,897.0,1378.9,1210.3,1108.7,387.2,928.0,1685.0,2587.8,2829.4,2427.6,1514.6,387.2,202.294,378.724,584.24,699.775,597.337,426.266,123.31,751.999,1554.605,2247.802,3391.735,2934.932,2570.639,863.487
