id,Z-0_FR_AB,Z-1_FR_AB,Z-2_FR_AB,Z-3_FR_AB,Z-4_FR_AB,Z-5_FR_AB,Z-6_FR_AB,I-0_FR_AB,I-1_FR_AB,I-2_FR_AB,I-3_FR_AB,I-4_FR_AB,I-5_FR_AB,I-6_FR_AB,T-0_FR_AB,T-1_FR_AB,T-2_FR_AB,T-3_FR_AB,T-4_FR_AB,T-5_FR_AB,T-6_FR_AB,S-0_FR_AB,S-1_FR_AB,S-2_FR_AB,S-3_FR_AB,S-4_FR_AB,S-5_FR_AB,S-6_FR_AB,chi-0_FR_AB,chi-1_FR_AB,chi-2_FR_AB,chi-3_FR_AB,chi-4_FR_AB,chi-5_FR_AB,chi-6_FR_AB
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1775.3,2888.5,3749.9,3844.2,2172.5,1793.0,1150.7,169.9,285.7,391.1,423.4,436.6,406.1,314.5,463.2,728.3,949.8,959.6,926.7,783.0,504.2,117.694,190.629,254.404,267.9,261.387,226.381,152.509,433.214,732.359,987.451,1063.045,1111.319,988.004,740.398
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1707.0,3240.6,6027.0,3393.1,2150.8,1208.8,313.3,187.9,341.8,433.2,748.8,577.0,686.7,313.3,529.7,775.0,1182.0,1325.8,1263.7,1000.0,313.3,123.401,210.615,298.311,369.328,296.337,256.739,97.114,453.397,789.867,1043.146,1777.934,1390.838,1547.319,689.199
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,1776.3,3019.5,5168.7,5487.3,3251.1,2213.1,1122.8,212.3,370.8,536.3,683.9,849.2,724.9,472.9,583.1,907.1,1267.8,1557.5,1593.5,1238.1,764.3,139.207,229.351,332.647,405.711,433.071,339.621,200.506,518.722,885.454,1278.868,1653.454,2049.602,1724.079,1088.149
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,1583.1,2298.6,3548.6,4652.5,2200.4,1434.5,894.6,167.6,272.2,351.4,414.7,435.5,375.5,331.0,439.8,636.7,851.4,921.4,841.2,754.3,559.7,113.238,173.596,234.997,268.736,251.563,198.386,148.525,429.302,698.695,895.832,1034.556,1109.477,928.28,773.535
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1535.9,2833.8,5651.0,2355.8,1943.5,470.2,0.0,164.3,304.4,414.2,713.4,480.6,470.2,0.0,468.7,718.6,1127.6,1194.0,950.8,470.2,0.0,107.777,182.739,283.315,339.426,254.01,145.76,0.0,401.814,724.046,1001.357,1690.374,1220.941,1034.425,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1393.5,2214.1,4375.5,2262.8,1293.1,832.9,144.4,147.3,252.7,339.4,473.4,298.8,331.9,144.4,400.0,605.3,854.4,786.2,651.1,534.5,144.4,95.773,151.007,222.73,228.503,166.812,141.057,44.756,377.121,645.462,853.803,1196.138,760.909,781.12,317.625
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1763.2,2875.4,4057.5,3779.0,2000.2,1554.0,816.9,176.7,308.4,411.3,454.6,469.0,446.2,353.2,492.7,770.9,1005.6,1031.5,997.9,871.7,541.9,119.52,197.434,264.486,276.052,263.999,225.714,144.351,446.862,786.035,1028.577,1127.271,1176.244,1078.689,822.469
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2037.4,3134.8,5223.0,4916.6,2582.6,1666.7,487.5,200.5,374.3,480.5,783.2,632.7,549.8,487.5,589.0,930.6,1366.8,1634.6,1313.9,1095.5,487.5,132.891,224.593,320.604,424.048,332.6,261.602,151.129,515.129,969.195,1234.209,1986.669,1627.909,1298.41,1072.531
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1714.6,3142.3,4978.8,3125.9,1669.5,920.4,143.1,152.4,273.2,357.0,500.1,314.6,392.8,143.1,425.5,643.2,904.1,829.5,726.8,594.2,143.1,104.261,177.247,243.214,266.358,184.128,158.287,44.365,378.608,667.263,879.677,1216.244,790.677,926.578,314.848
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1505.0,2471.8,4736.6,2547.2,1939.2,1566.9,268.8,156.6,280.6,376.1,529.9,391.3,395.1,141.4,437.2,669.7,953.0,936.2,811.4,593.0,141.4,103.735,167.003,248.61,270.755,228.545,191.236,50.119,399.704,715.695,938.689,1309.261,1007.282,951.782,314.317
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1590.8,2614.4,4609.1,3397.4,1844.3,1310.4,506.4,164.1,285.8,352.9,492.7,344.6,410.4,367.6,449.9,651.8,887.1,852.1,774.5,835.7,428.3,110.642,180.753,241.267,269.389,208.851,198.927,124.715,406.921,693.117,867.758,1196.178,866.352,981.569,822.136
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1773.1,2744.4,3891.7,5975.0,2990.7,2373.8,1692.0,206.2,355.7,451.5,537.1,597.8,573.0,538.4,561.9,820.7,1087.9,1209.0,1207.1,1160.5,1109.1,137.463,218.345,289.511,337.458,346.823,314.922,262.59,512.744,877.161,1109.039,1297.59,1456.912,1443.006,1270.057
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,1732.9,2370.2,3333.0,4466.9,2129.9,973.8,696.9,161.5,278.7,344.3,408.4,422.5,281.0,244.3,447.4,670.7,855.1,948.1,801.9,568.5,432.4,111.254,178.801,226.755,263.043,238.975,142.387,111.097,416.593,726.434,883.002,1035.984,1092.253,678.446,579.81
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,1708.0,3312.4,4781.9,2737.0,1655.7,826.2,128.7,153.0,274.0,369.1,518.9,372.9,325.8,128.7,427.0,656.1,935.0,906.7,724.5,506.8,128.7,103.624,177.128,243.716,259.057,193.336,134.798,39.886,383.253,671.219,917.466,1278.15,937.159,777.831,283.059
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1712.8,2800.2,3764.6,3104.9,1966.0,1322.2,634.6,157.7,255.3,387.9,421.9,391.4,328.8,194.6,420.6,681.6,948.6,911.4,787.0,591.4,300.6,110.494,177.996,254.883,255.52,226.935,175.675,91.807,405.005,660.484,988.866,1070.04,997.61,826.931,477.636
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,1828.8,3208.3,3763.0,2721.5,1290.4,586.2,191.1,141.7,261.0,397.1,384.1,281.2,157.0,66.8,417.8,743.8,975.4,797.5,511.9,266.8,100.7,103.595,189.866,266.426,232.189,155.803,79.786,29.964,364.607,683.52,1031.573,980.314,719.03,392.922,160.324
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2058.0,3297.4,3691.1,3046.2,1507.3,664.5,246.4,151.4,288.5,408.9,420.0,329.2,184.7,89.4,461.7,830.4,1039.5,935.4,647.5,317.2,137.9,110.702,203.855,267.082,252.702,183.03,91.919,39.418,400.144,787.145,1090.44,1110.112,868.677,459.692,213.687
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,2275.6,4145.6,6873.4,6825.5,7355.8,6296.9,4464.3,290.1,483.4,745.4,1003.3,1062.5,1306.9,1434.7,773.5,1228.8,1889.5,2139.5,2446.8,2898.9,2605.8,194.237,322.256,491.967,587.212,655.928,749.893,685.981,710.628,1160.735,1804.996,2418.148,2624.761,3194.147,3390.051
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,1620.7,2438.4,4010.0,4977.7,2756.7,1455.8,835.0,168.6,290.8,359.8,419.5,424.3,388.3,359.5,459.4,676.7,866.8,908.3,841.9,809.6,546.3,112.904,179.719,237.744,271.055,250.069,201.468,145.329,432.238,747.416,909.585,1045.079,1082.827,960.74,843.355
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2155.0,3508.3,5449.9,5578.5,3105.5,1846.1,607.5,211.9,406.9,527.9,846.5,720.2,599.5,607.5,633.1,1010.9,1487.8,1785.1,1475.0,1265.2,607.5,142.421,252.684,346.489,457.213,382.219,287.259,188.32,533.504,1015.614,1335.625,2114.936,1820.769,1419.383,1336.468
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2300.3,3875.1,5993.8,7413.3,7751.1,6340.2,4507.4,284.5,446.2,712.0,826.2,982.5,1219.0,1246.3,730.8,1158.2,1724.0,1906.8,2298.5,2644.2,2419.2,195.102,311.778,473.088,540.435,646.648,725.603,648.557,696.087,1083.029,1708.066,1973.661,2385.654,2954.997,2969.907
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,2493.0,4694.2,7595.9,8291.6,8619.0,7669.1,4857.7,288.2,479.8,730.1,975.1,999.4,1315.4,1432.3,768.0,1209.9,1845.1,2048.3,2391.8,2893.8,2640.3,195.516,326.154,493.896,601.042,656.357,772.421,695.523,702.299,1148.585,1757.878,2320.523,2451.226,3182.281,3370.367
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1622.8,2973.6,6014.5,3037.7,1604.6,576.1,0.0,164.9,302.1,401.3,693.3,418.1,576.1,0.0,467.0,703.5,1094.6,1111.4,994.1,576.1,0.0,111.285,193.255,284.192,351.045,223.832,178.576,0.0,394.44,692.613,962.97,1629.319,1024.747,1267.316,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,1691.8,2785.7,3543.8,3034.2,1880.3,1206.0,593.9,151.8,250.2,382.6,400.5,355.7,278.8,165.9,409.6,671.1,921.9,848.3,701.4,503.7,263.0,107.407,175.09,249.523,243.214,208.514,153.365,81.497,390.503,649.3,981.108,1021.627,923.244,714.395,414.489
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,2008.3,4081.7,6554.0,5778.8,3681.2,1833.3,470.2,216.0,402.1,563.3,856.8,944.7,866.8,470.2,618.1,965.4,1420.1,1801.5,1811.5,1337.0,470.2,141.307,248.569,360.156,467.77,457.032,343.671,145.764,521.6,932.108,1335.308,2059.697,2269.039,1994.159,1034.451
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,2934.2,5069.8,8149.9,11055.2,13121.6,11875.8,10301.0,416.5,663.7,1075.6,1291.9,1647.8,2232.0,2543.9,1080.2,1739.3,2647.2,3087.3,4034.6,5082.2,5325.4,279.536,452.114,702.779,844.114,1097.708,1368.537,1417.851,1021.66,1619.499,2593.013,3105.581,4038.333,5476.638,6169.941
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,1542.1,2280.2,3478.3,3351.7,2039.6,1149.9,674.2,148.8,228.8,338.2,340.3,289.7,270.8,224.1,377.6,567.0,773.1,678.8,590.2,536.3,396.0,104.93,161.55,225.94,215.284,183.827,150.258,106.684,370.017,568.752,829.111,831.273,727.437,664.156,527.028
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1790.0,3233.3,4807.5,3898.4,2344.7,1408.2,738.2,168.2,288.4,363.4,511.2,369.0,425.0,421.7,456.6,651.8,919.4,901.6,811.1,885.3,519.3,114.875,187.216,251.927,284.505,226.049,212.163,154.324,415.922,699.458,899.541,1238.339,923.69,1012.712,962.073
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1590.6,2417.4,3666.8,3426.0,2084.9,1635.9,1046.0,152.9,228.9,337.0,360.9,353.2,336.0,250.2,381.7,565.8,790.7,760.2,723.5,636.7,404.9,108.905,163.051,230.823,232.902,221.551,196.955,130.799,384.801,575.449,835.066,887.987,890.127,830.009,598.757
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1584.4,2422.1,3657.5,3387.6,2194.0,1516.8,930.7,158.0,238.1,357.3,378.9,357.4,350.9,270.8,396.1,595.4,830.8,785.3,742.5,672.0,457.8,110.679,167.345,238.02,236.256,220.736,196.667,133.412,396.137,593.985,877.968,934.871,906.171,881.343,661.156
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1927.1,3824.5,6431.3,4137.2,2920.2,2179.9,458.9,190.3,344.6,434.2,755.9,592.0,779.3,328.4,534.8,778.7,1190.1,1347.9,1371.3,1107.7,328.4,128.478,218.205,306.36,392.212,344.188,330.658,108.235,457.786,796.087,1041.26,1778.202,1452.041,1775.666,725.742
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,2182.8,4060.2,6548.0,6048.0,3374.3,1571.1,470.2,214.6,413.3,568.7,896.7,834.5,787.4,470.2,635.2,1004.0,1495.8,1834.2,1674.1,1257.6,470.2,143.008,256.063,362.69,482.494,407.835,309.925,145.773,519.119,974.797,1370.405,2212.664,2006.04,1787.128,1034.52
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,2340.0,3916.1,5845.3,8614.3,8081.7,6535.1,5125.6,304.2,497.6,743.5,906.1,1103.6,1344.3,1314.8,801.7,1254.2,1829.9,2133.0,2550.2,2840.0,2735.0,204.091,328.005,485.76,588.832,707.118,770.168,709.013,754.225,1227.674,1816.106,2200.769,2709.65,3321.8,3203.961
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1761.6,2872.6,3746.5,3770.9,2033.5,1606.5,945.4,170.3,286.0,391.3,424.2,437.8,408.0,316.0,463.8,728.7,950.9,962.2,929.8,787.2,505.6,117.167,189.946,253.749,264.679,255.11,217.955,142.884,436.311,734.912,990.121,1073.952,1130.226,1013.489,765.882
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2139.7,3890.7,5236.2,3501.9,1789.2,820.6,128.7,165.2,320.6,423.1,658.3,378.7,320.2,128.7,500.0,819.3,1187.1,1222.2,761.6,501.2,128.7,116.512,213.453,285.262,339.558,202.624,133.064,39.889,420.289,816.22,1082.157,1680.344,969.987,765.514,283.084
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1666.7,2562.7,3547.7,5260.0,2279.7,1893.9,1467.2,190.7,311.8,383.1,458.9,534.5,528.6,460.7,502.4,708.0,927.4,1064.9,1102.6,1039.3,921.2,125.332,190.827,248.421,292.512,292.258,269.462,225.958,488.185,795.955,978.114,1150.495,1369.476,1295.188,1089.644
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,2490.8,3816.7,5792.7,8570.9,7906.3,6012.7,4815.3,304.9,511.6,748.2,914.5,1130.4,1237.0,1249.2,823.7,1295.0,1870.2,2227.2,2585.4,2731.1,2660.0,205.184,333.451,483.191,587.644,694.878,711.09,674.44,761.77,1284.371,1860.441,2272.534,2881.24,3099.012,3042.171
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1775.0,3182.6,4915.2,3483.1,2104.2,1412.7,531.8,169.4,307.4,372.5,516.8,361.8,469.9,385.0,476.7,692.9,936.3,893.5,851.0,912.5,445.3,113.249,188.917,246.051,264.431,212.97,217.115,129.614,421.934,756.652,929.787,1290.601,927.826,1124.917,863.818
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1675.0,2763.9,4834.0,4822.1,2427.6,2191.3,1010.3,204.8,361.3,439.0,659.9,608.9,660.7,709.1,566.1,813.4,1139.4,1318.6,1296.0,1427.4,872.4,129.655,204.857,287.005,356.529,320.021,328.925,245.115,517.867,904.259,1095.157,1622.077,1546.68,1578.664,1581.005
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,2942.6,4978.2,8226.5,11243.5,13484.3,12016.4,10001.3,414.1,663.0,1065.3,1260.5,1585.9,2123.8,2454.2,1077.0,1728.3,2607.6,2994.0,3864.1,4870.8,5208.3,278.487,451.446,698.391,832.435,1074.352,1322.99,1369.733,1017.644,1621.108,2575.299,3038.563,3903.57,5224.104,5934.498
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,1508.2,2331.0,3345.9,2944.7,1691.6,1086.8,530.5,143.2,219.2,319.2,325.8,302.6,272.5,188.2,362.4,551.6,733.5,667.8,611.4,510.5,309.5,101.147,155.365,213.368,203.986,183.671,146.482,85.223,358.721,547.102,782.406,796.198,765.623,678.191,444.821
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,1606.7,2437.5,3485.5,4621.8,2168.2,1855.2,1141.1,171.2,276.6,365.6,438.3,478.3,433.1,324.0,447.8,655.3,889.3,988.1,948.9,805.3,552.1,116.128,176.67,241.363,280.34,271.629,236.556,158.957,441.903,713.098,938.217,1107.984,1237.976,1109.382,803.089
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1482.4,2243.7,3259.1,3103.6,1718.7,1206.6,648.6,148.4,224.1,333.5,346.9,329.8,291.6,213.6,372.5,557.6,773.0,722.8,655.9,551.2,358.0,102.293,153.162,217.937,213.934,195.821,161.238,100.762,378.755,574.505,842.275,860.643,838.294,729.802,508.276
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,1576.7,2584.2,5045.7,3849.6,1899.3,1072.0,428.0,157.3,267.1,372.1,514.4,326.6,363.3,221.4,424.4,639.2,933.5,865.4,707.5,624.0,308.7,106.563,170.779,259.5,286.855,190.952,164.965,85.696,388.216,653.952,896.587,1221.094,814.963,850.129,502.853
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,1626.3,2430.5,4414.3,2755.4,1080.4,664.8,129.8,147.2,266.2,354.7,517.2,250.4,248.2,129.8,420.6,656.0,940.5,860.9,536.5,430.2,129.8,99.729,165.1,239.054,265.769,137.849,109.211,40.243,376.652,687.021,890.435,1290.133,621.963,586.096,285.595
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1782.2,2833.5,4712.2,3910.9,1962.8,1262.9,506.8,179.4,329.3,454.9,556.0,504.6,423.3,261.2,516.2,849.1,1181.6,1180.5,992.0,757.9,370.9,119.827,204.602,291.31,307.774,260.749,195.8,100.101,460.807,852.264,1160.762,1416.823,1275.399,1014.082,597.948
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,1923.9,2977.8,5196.8,5443.8,2687.2,1478.3,825.4,202.6,385.8,521.5,685.1,764.2,573.8,384.7,595.6,942.4,1278.7,1547.8,1427.1,1009.2,565.6,134.022,231.744,318.272,392.74,367.316,247.815,150.064,504.517,955.694,1275.125,1737.926,1893.985,1344.666,896.79
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1718.3,2830.3,5747.7,2632.7,1123.5,470.2,0.0,165.0,316.8,423.3,760.3,339.9,470.2,0.0,489.0,762.1,1214.9,1204.7,810.0,470.2,0.0,109.366,189.119,285.943,345.445,171.184,145.749,0.0,407.486,775.947,1053.696,1891.799,802.579,1034.351,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,2383.5,3814.9,6046.5,9319.0,8391.8,6931.4,6058.7,320.4,529.5,746.2,905.1,1122.1,1365.8,1531.8,849.9,1288.8,1830.6,2150.5,2584.8,3075.6,3345.8,212.589,339.872,489.365,599.102,727.469,810.809,839.844,795.441,1309.851,1829.626,2204.187,2785.754,3400.216,3724.785
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,3061.5,5213.4,8603.4,12621.8,15300.2,13704.0,11357.8,431.9,698.8,1082.0,1278.2,1635.0,2224.2,2656.0,1130.7,1780.9,2643.0,3060.8,4013.4,5173.9,5809.3,289.498,468.536,711.864,857.11,1129.287,1401.545,1506.046,1060.45,1706.823,2612.814,3072.961,4011.568,5462.15,6433.883
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1744.9,3148.3,4878.0,3207.2,1769.1,1116.5,404.3,181.1,343.2,444.9,628.1,504.9,429.5,331.8,531.4,839.9,1186.8,1217.1,993.7,798.8,375.3,117.406,202.762,284.929,315.413,246.109,188.169,108.945,460.177,874.029,1125.89,1552.177,1257.073,1001.852,735.014
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,1804.1,3393.1,4983.4,3943.5,2119.2,1050.5,395.5,150.4,258.9,361.9,496.8,297.0,286.9,200.9,409.2,620.7,905.6,818.1,601.0,523.6,279.3,107.457,181.901,255.232,279.027,178.714,139.428,77.925,362.255,606.587,870.101,1173.099,749.183,681.762,457.696
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1786.2,3377.9,6046.0,3596.6,2123.6,1192.0,313.3,182.5,338.2,419.7,711.8,467.6,669.9,313.3,520.7,757.9,1131.5,1179.4,1137.6,983.2,313.3,118.27,198.106,284.918,337.669,258.429,251.533,97.116,448.044,814.502,1030.656,1742.107,1161.284,1510.367,689.207
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1855.1,3728.5,6380.8,3438.1,2344.5,1500.1,0.0,173.4,310.6,419.3,740.4,545.7,671.7,0.0,484.0,729.9,1159.7,1286.1,1217.3,671.7,0.0,118.572,203.415,297.321,375.307,305.605,249.087,0.0,416.933,713.478,1004.559,1741.818,1337.655,1498.641,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,1708.3,2834.5,5049.4,4999.0,2711.6,1800.0,607.5,193.2,354.4,455.2,673.0,545.1,553.3,607.5,547.6,823.0,1180.6,1267.6,1118.0,1219.0,607.5,127.067,214.0,298.997,368.597,307.84,272.958,188.32,477.275,857.53,1119.635,1616.087,1354.347,1317.895,1336.464
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,1710.9,2858.8,3956.4,3456.2,2009.0,1020.6,458.8,148.5,245.8,364.0,370.7,315.4,258.1,163.3,401.9,647.9,869.2,779.2,633.7,480.2,261.7,105.106,174.599,245.077,231.823,186.703,134.916,73.987,378.25,632.978,922.949,926.239,788.639,630.413,385.982
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2966.4,5110.1,8144.7,11172.2,13413.7,12372.2,11189.4,414.9,663.1,1075.0,1289.9,1642.9,2223.3,2525.3,1078.0,1738.1,2644.6,3080.3,4021.0,5055.1,5287.9,280.252,453.055,703.322,846.916,1105.735,1384.757,1453.974,1021.162,1623.262,2601.307,3119.832,4062.15,5497.681,6157.888
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1829.3,3073.7,5383.8,5690.7,3570.8,2880.6,1754.6,216.6,375.2,541.0,697.8,877.4,793.7,536.4,591.8,916.3,1286.6,1599.7,1690.5,1372.5,835.0,142.997,233.162,338.418,418.968,459.749,395.891,248.881,532.688,900.345,1294.744,1702.404,2124.536,1880.496,1241.517
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1589.5,2402.2,3501.0,4554.0,2050.4,1729.3,894.7,172.1,277.0,365.7,439.2,479.8,436.3,331.1,449.1,655.8,890.2,990.4,953.0,817.4,559.8,115.802,176.362,241.465,279.19,269.788,232.842,148.545,440.314,706.86,929.175,1091.929,1209.388,1094.858,773.665
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,1594.4,2773.4,4556.6,2895.7,1898.0,1010.7,418.1,155.1,264.4,377.4,526.2,362.4,305.0,206.0,419.5,641.8,950.5,913.0,686.9,549.2,284.5,108.665,179.91,259.726,281.338,208.86,148.781,80.687,374.463,618.327,905.481,1242.322,920.768,730.742,471.505
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1914.4,3548.0,5405.0,2931.2,1849.7,865.4,83.8,176.6,336.1,507.7,748.1,554.8,350.2,63.4,527.8,939.9,1421.9,1480.0,948.8,445.1,63.4,119.8,217.204,334.16,384.838,269.857,141.942,20.682,445.743,849.281,1268.774,1841.46,1349.688,838.031,143.161
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2451.9,4521.7,7171.0,7169.8,7891.5,6908.8,4670.3,290.4,484.1,734.8,980.3,1005.5,1325.7,1446.5,774.5,1218.9,1856.9,2059.6,2408.6,2919.5,2665.4,195.67,323.893,485.976,575.649,641.421,759.017,696.494,710.423,1166.353,1786.943,2378.651,2498.943,3240.763,3412.441
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,2210.2,3567.0,5761.0,7169.8,7433.8,5987.3,4375.7,280.8,444.6,701.1,798.4,927.4,1143.3,1193.4,725.5,1145.8,1687.0,1824.0,2165.2,2505.9,2349.8,189.899,302.901,457.839,517.227,609.792,684.342,627.233,695.533,1099.544,1710.81,1942.14,2309.095,2830.736,2865.111
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2142.4,3983.0,7480.5,4393.2,3407.4,2034.8,415.1,229.4,458.5,641.9,1025.4,915.2,963.2,354.2,703.1,1218.7,1905.9,2142.1,1975.5,1334.8,354.2,149.631,273.433,429.985,530.774,476.91,374.217,112.857,579.58,1159.123,1603.123,2539.768,2247.59,2239.393,790.103
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1882.1,3460.2,6728.2,5558.4,3740.1,2593.8,753.0,224.7,411.3,571.4,880.5,998.4,1061.9,570.2,636.0,982.7,1451.9,1878.9,2060.4,1632.1,570.2,146.717,250.905,370.263,492.807,516.496,442.196,185.905,543.708,955.329,1348.769,2099.748,2409.214,2495.315,1286.841
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2182.5,3540.3,5517.6,6017.7,3390.4,1798.6,813.8,216.6,404.3,561.6,788.4,935.5,681.6,397.3,635.1,1041.6,1452.4,1904.6,1784.8,1135.6,579.3,145.776,256.371,354.403,465.662,464.514,298.565,155.432,545.442,1008.474,1383.681,2001.598,2320.268,1604.221,914.154
