id,Z-0_MA_AB,Z-1_MA_AB,Z-2_MA_AB,Z-3_MA_AB,Z-4_MA_AB,Z-5_MA_AB,Z-6_MA_AB,I-0_MA_AB,I-1_MA_AB,I-2_MA_AB,I-3_MA_AB,I-4_MA_AB,I-5_MA_AB,I-6_MA_AB,T-0_MA_AB,T-1_MA_AB,T-2_MA_AB,T-3_MA_AB,T-4_MA_AB,T-5_MA_AB,T-6_MA_AB,S-0_MA_AB,S-1_MA_AB,S-2_MA_AB,S-3_MA_AB,S-4_MA_AB,S-5_MA_AB,S-6_MA_AB,chi-0_MA_AB,chi-1_MA_AB,chi-2_MA_AB,chi-3_MA_AB,chi-4_MA_AB,chi-5_MA_AB,chi-6_MA_AB
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,1260.5,1439.3,2441.8,3241.5,0.0,0.0,0.0,16.4,18.7,31.7,42.1,0.0,0.0,0.0,65.5,74.8,126.8,168.4,0.0,0.0,0.0,23.081,26.357,44.713,59.357,0.0,0.0,0.0,36.014,41.124,69.765,92.614,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1265.8,2489.6,4307.9,0.0,0.0,0.0,0.0,16.4,32.3,55.9,0.0,0.0,0.0,0.0,65.8,129.3,223.8,0.0,0.0,0.0,0.0,23.179,45.589,78.884,0.0,0.0,0.0,0.0,36.166,71.132,123.082,0.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1310.9,1726.8,3459.9,731.2,0.0,0.0,0.0,17.0,22.4,44.9,9.5,0.0,0.0,0.0,68.1,89.7,179.7,38.0,0.0,0.0,0.0,24.005,31.621,63.357,13.389,0.0,0.0,0.0,37.455,49.337,98.855,20.89,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1619.5,2499.5,2825.3,2203.5,0.0,0.0,0.0,21.0,32.5,36.7,28.6,0.0,0.0,0.0,105.2,162.3,183.5,143.1,0.0,0.0,0.0,29.656,45.771,51.737,40.35,0.0,0.0,0.0,46.272,71.415,80.724,62.957,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2014.3,2381.0,3441.1,2248.7,0.0,0.0,0.0,26.2,30.9,44.7,29.2,0.0,0.0,0.0,157.0,185.5,268.1,175.2,0.0,0.0,0.0,36.885,43.6,63.013,41.178,0.0,0.0,0.0,57.552,68.029,98.318,64.249,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1288.2,1915.7,3633.4,745.1,0.0,0.0,0.0,16.7,24.9,47.2,9.7,0.0,0.0,0.0,66.9,99.5,188.7,38.7,0.0,0.0,0.0,23.59,35.079,66.534,13.643,0.0,0.0,0.0,36.807,54.733,103.811,21.287,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1238.2,2127.5,3755.5,744.9,0.0,0.0,0.0,16.1,27.6,48.8,9.7,0.0,0.0,0.0,64.3,110.5,195.1,38.7,0.0,0.0,0.0,22.673,38.959,68.77,13.64,0.0,0.0,0.0,35.377,60.787,107.301,21.282,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1283.0,1807.5,3490.5,1450.1,0.0,0.0,0.0,16.7,23.5,45.3,18.8,0.0,0.0,0.0,66.6,93.9,181.3,75.3,0.0,0.0,0.0,23.493,33.098,63.916,26.554,0.0,0.0,0.0,36.656,51.642,99.728,41.432,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1254.7,1891.9,2481.9,4389.6,238.8,0.0,0.0,16.3,24.6,32.2,57.0,3.1,0.0,0.0,65.2,98.3,128.9,228.0,12.4,0.0,0.0,22.976,34.643,45.447,80.381,4.372,0.0,0.0,35.849,54.054,70.91,125.417,6.822,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,1645.3,1436.2,2126.6,2979.8,0.0,0.0,0.0,21.4,18.7,27.6,38.7,0.0,0.0,0.0,106.8,93.3,138.1,193.5,0.0,0.0,0.0,30.129,26.299,38.942,54.565,0.0,0.0,0.0,47.009,41.033,60.761,85.137,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,1257.6,2064.0,3401.1,745.1,0.0,0.0,0.0,16.3,26.8,44.2,9.7,0.0,0.0,0.0,65.3,107.2,176.7,38.7,0.0,0.0,0.0,23.028,37.796,62.279,13.645,0.0,0.0,0.0,35.931,58.972,97.173,21.289,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1613.8,2416.6,2784.0,1497.7,238.7,0.0,0.0,21.0,31.4,36.2,19.5,3.1,0.0,0.0,104.8,156.9,180.8,97.3,15.5,0.0,0.0,29.552,44.252,50.98,27.426,4.371,0.0,0.0,46.11,69.045,79.543,42.792,6.821,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,2024.9,2588.5,2147.3,992.7,0.0,0.0,0.0,26.3,33.6,27.9,12.9,0.0,0.0,0.0,157.8,201.7,167.3,77.4,0.0,0.0,0.0,37.079,47.4,39.32,18.178,0.0,0.0,0.0,57.853,73.957,61.35,28.362,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2385.1,2665.2,2146.1,1227.7,0.0,0.0,0.0,31.0,34.6,27.9,15.9,0.0,0.0,0.0,216.8,242.3,195.1,111.6,0.0,0.0,0.0,43.676,48.805,39.298,22.48,0.0,0.0,0.0,68.147,76.15,61.316,35.076,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,1275.2,2326.2,3729.7,3313.4,3313.6,716.3,0.0,16.6,30.2,48.4,43.0,43.0,9.3,0.0,66.2,120.8,193.8,172.1,172.1,37.2,0.0,23.351,42.596,68.297,60.674,60.677,13.117,0.0,36.433,66.462,106.563,94.669,94.674,20.467,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,1271.2,1521.1,2533.9,2994.2,0.0,0.0,0.0,16.5,19.8,32.9,38.9,0.0,0.0,0.0,66.0,79.0,131.6,155.5,0.0,0.0,0.0,23.278,27.853,46.4,54.828,0.0,0.0,0.0,36.32,43.459,72.397,85.548,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2024.5,2460.6,3450.7,2668.3,0.0,0.0,0.0,26.3,32.0,44.8,34.7,0.0,0.0,0.0,157.8,191.7,268.9,207.9,0.0,0.0,0.0,37.072,45.058,63.189,48.861,0.0,0.0,0.0,57.842,70.303,98.593,76.237,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1300.3,2126.2,2963.7,4392.5,3629.2,716.3,0.0,16.9,27.6,38.5,57.0,47.1,9.3,0.0,67.5,110.4,154.0,228.2,188.5,37.2,0.0,23.811,38.934,54.27,80.434,66.456,13.117,0.0,37.152,60.747,84.676,125.501,103.69,20.467,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,1322.0,2206.0,3961.3,3390.1,3313.5,716.3,0.0,17.2,28.6,51.4,44.0,43.0,9.3,0.0,68.7,114.6,205.8,176.1,172.1,37.2,0.0,24.207,40.396,72.538,62.078,60.675,13.117,0.0,37.77,63.029,113.18,96.859,94.671,20.467,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1303.1,2177.6,4540.4,0.0,0.0,0.0,0.0,16.9,28.3,59.0,0.0,0.0,0.0,0.0,67.7,113.1,235.9,0.0,0.0,0.0,0.0,23.863,39.876,83.143,0.0,0.0,0.0,0.0,37.233,62.218,129.726,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,1613.5,2412.5,2551.0,1497.7,238.7,0.0,0.0,21.0,31.3,33.1,19.5,3.1,0.0,0.0,104.8,156.7,165.7,97.3,15.5,0.0,0.0,29.545,44.176,46.714,27.425,4.371,0.0,0.0,46.099,68.928,72.887,42.79,6.821,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,1280.9,2357.2,4406.5,2154.5,0.0,0.0,0.0,16.6,30.6,57.2,28.0,0.0,0.0,0.0,66.5,122.4,228.9,111.9,0.0,0.0,0.0,23.456,43.163,80.69,39.452,0.0,0.0,0.0,36.598,67.347,125.899,61.556,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,1279.1,2579.3,3388.6,6779.8,6626.8,1432.7,0.0,16.6,33.5,44.0,88.0,86.1,18.6,0.0,66.4,134.0,176.0,352.2,344.3,74.4,0.0,23.422,47.232,62.05,124.149,121.348,26.234,0.0,36.545,73.695,96.816,193.708,189.338,40.933,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,1278.5,1494.7,2542.5,2003.9,477.5,0.0,0.0,16.6,19.4,33.0,26.0,6.2,0.0,0.0,66.4,77.6,132.1,104.1,24.8,0.0,0.0,23.411,27.37,46.558,36.694,8.743,0.0,0.0,36.528,42.706,72.643,57.254,13.642,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1288.9,1833.2,3571.6,1711.6,0.0,0.0,0.0,16.7,23.8,46.4,22.2,0.0,0.0,0.0,67.0,95.2,185.5,88.9,0.0,0.0,0.0,23.602,33.569,65.402,31.342,0.0,0.0,0.0,36.826,52.377,102.046,48.903,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1251.2,1895.1,2820.8,1995.2,238.7,0.0,0.0,16.2,24.6,36.6,25.9,3.1,0.0,0.0,65.0,98.4,146.5,103.6,12.4,0.0,0.0,22.911,34.703,51.654,36.535,4.372,0.0,0.0,35.748,54.147,80.595,57.005,6.821,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1252.6,1896.2,2865.7,2003.8,477.5,0.0,0.0,16.3,24.6,37.2,26.0,6.2,0.0,0.0,65.1,98.5,148.9,104.1,24.8,0.0,0.0,22.937,34.722,52.476,36.693,8.743,0.0,0.0,35.788,54.176,81.878,57.251,13.642,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1282.6,2604.3,4925.6,718.8,0.0,0.0,0.0,16.7,33.8,64.0,9.3,0.0,0.0,0.0,66.6,135.3,255.9,37.3,0.0,0.0,0.0,23.486,47.688,90.197,13.163,0.0,0.0,0.0,36.645,74.407,140.732,20.538,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1663.4,2126.9,4406.1,2154.3,0.0,0.0,0.0,21.6,27.6,57.2,28.0,0.0,0.0,0.0,108.0,138.1,286.1,139.9,0.0,0.0,0.0,30.459,38.948,80.683,39.449,0.0,0.0,0.0,47.525,60.77,125.888,61.552,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,1283.7,2066.5,2629.8,5639.0,3313.5,716.3,0.0,16.7,26.8,34.2,73.2,43.0,9.3,0.0,66.7,107.4,136.6,292.9,172.1,37.2,0.0,23.507,37.841,48.155,103.259,60.675,13.118,0.0,36.677,59.043,75.136,161.113,94.671,20.467,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1614.1,2415.8,2737.4,2189.4,0.0,0.0,0.0,21.0,31.4,35.6,28.4,0.0,0.0,0.0,104.8,156.9,177.8,142.2,0.0,0.0,0.0,29.557,44.238,50.126,40.092,0.0,0.0,0.0,46.118,69.023,78.21,62.555,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2033.2,2564.9,3400.3,745.1,0.0,0.0,0.0,26.4,33.3,44.2,9.7,0.0,0.0,0.0,158.4,199.9,265.0,58.1,0.0,0.0,0.0,37.231,46.968,62.265,13.643,0.0,0.0,0.0,58.091,73.284,97.152,21.287,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1232.8,1669.2,2473.4,3960.9,0.0,0.0,0.0,16.0,21.7,32.1,51.4,0.0,0.0,0.0,64.0,86.7,128.5,205.8,0.0,0.0,0.0,22.574,30.565,45.293,72.531,0.0,0.0,0.0,35.222,47.691,70.67,113.168,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,1636.4,1729.6,2629.9,5638.9,3236.6,716.4,0.0,21.3,22.5,34.2,73.2,42.0,9.3,0.0,106.3,112.3,170.8,366.2,210.2,46.5,0.0,29.965,31.672,48.158,103.258,59.268,13.118,0.0,46.754,49.417,75.14,161.111,92.475,20.467,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1255.3,1915.0,3665.0,1464.1,0.0,0.0,0.0,16.3,24.9,47.6,19.0,0.0,0.0,0.0,65.2,99.5,190.4,76.1,0.0,0.0,0.0,22.986,35.066,67.112,26.81,0.0,0.0,0.0,35.865,54.713,104.714,41.832,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1241.4,1956.4,3473.1,2967.8,0.0,0.0,0.0,16.1,25.4,45.1,38.5,0.0,0.0,0.0,64.5,101.6,180.4,154.2,0.0,0.0,0.0,22.733,35.825,63.599,54.346,0.0,0.0,0.0,35.47,55.897,99.233,84.795,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1304.5,2179.9,3384.2,6779.7,6472.9,1432.7,0.0,16.9,28.3,44.0,88.0,84.1,18.6,0.0,67.8,113.2,175.8,352.2,336.3,74.4,0.0,23.887,39.917,61.97,124.148,118.53,26.235,0.0,37.271,62.282,96.691,193.706,184.941,40.934,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,1253.7,1895.0,2464.8,1733.9,238.7,0.0,0.0,16.3,24.6,32.0,22.5,3.1,0.0,0.0,65.1,98.4,128.0,90.1,12.4,0.0,0.0,22.958,34.701,45.136,31.75,4.372,0.0,0.0,35.821,54.143,70.424,49.539,6.821,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,1233.8,1759.8,2532.3,3241.2,0.0,0.0,0.0,16.0,22.9,32.9,42.1,0.0,0.0,0.0,64.1,91.4,131.5,168.4,0.0,0.0,0.0,22.593,32.226,46.371,59.352,0.0,0.0,0.0,35.251,50.281,72.352,92.606,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1236.6,1836.7,2541.4,1994.1,238.7,0.0,0.0,16.1,23.9,33.0,25.9,3.1,0.0,0.0,64.2,95.4,132.0,103.6,12.4,0.0,0.0,22.645,33.633,46.538,36.515,4.371,0.0,0.0,35.333,52.477,72.612,56.973,6.821,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,1299.1,1782.9,3542.0,1002.6,238.7,0.0,0.0,16.9,23.2,46.0,13.0,3.1,0.0,0.0,67.5,92.6,184.0,52.1,12.4,0.0,0.0,23.788,32.648,64.86,18.359,4.372,0.0,0.0,37.116,50.94,101.2,28.645,6.821,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,1651.7,1646.0,3226.3,731.1,0.0,0.0,0.0,21.5,21.4,41.9,9.5,0.0,0.0,0.0,107.3,106.9,209.5,47.5,0.0,0.0,0.0,30.245,30.14,59.079,13.387,0.0,0.0,0.0,47.191,47.028,92.18,20.888,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1611.4,2048.5,3307.8,1929.5,0.0,0.0,0.0,20.9,26.6,43.0,25.1,0.0,0.0,0.0,104.6,133.0,214.8,125.3,0.0,0.0,0.0,29.508,37.511,60.571,35.332,0.0,0.0,0.0,46.04,58.528,94.507,55.128,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,1632.5,1811.8,3499.9,2899.7,0.0,0.0,0.0,21.2,23.5,45.5,37.7,0.0,0.0,0.0,106.0,117.6,227.3,188.3,0.0,0.0,0.0,29.894,33.177,64.089,53.098,0.0,0.0,0.0,46.643,51.765,99.996,82.848,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1641.1,2013.0,4308.2,0.0,0.0,0.0,0.0,21.3,26.1,56.0,0.0,0.0,0.0,0.0,106.6,130.7,279.8,0.0,0.0,0.0,0.0,30.051,36.862,78.891,0.0,0.0,0.0,0.0,46.887,57.515,123.092,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,1283.7,1810.1,2892.4,6358.1,3390.7,716.4,0.0,16.7,23.5,37.6,82.6,44.0,9.3,0.0,66.7,94.0,150.3,330.3,176.1,37.2,0.0,23.507,33.146,52.965,116.427,62.089,13.118,0.0,36.677,51.718,82.641,181.66,96.876,20.468,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,1315.6,2179.5,3414.6,7421.7,6473.0,1432.7,0.0,17.1,28.3,44.3,96.4,84.1,18.6,0.0,68.3,113.2,177.4,385.5,336.3,74.4,0.0,24.092,39.91,62.528,135.904,118.532,26.235,0.0,37.59,62.27,97.561,212.049,184.944,40.934,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1620.0,2532.0,3436.2,1197.8,0.0,0.0,0.0,21.0,32.9,44.6,15.6,0.0,0.0,0.0,105.2,164.4,223.1,77.8,0.0,0.0,0.0,29.666,46.365,62.922,21.934,0.0,0.0,0.0,46.287,72.343,98.177,34.224,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,1317.1,1887.6,3308.2,1002.6,238.7,0.0,0.0,17.1,24.5,43.0,13.0,3.1,0.0,0.0,68.4,98.1,171.9,52.1,12.4,0.0,0.0,24.119,34.564,60.579,18.359,4.372,0.0,0.0,37.633,53.93,94.521,28.645,6.821,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1264.7,2121.2,4571.6,719.0,0.0,0.0,0.0,16.4,27.5,59.4,9.3,0.0,0.0,0.0,65.7,110.2,237.5,37.4,0.0,0.0,0.0,23.16,38.843,83.713,13.166,0.0,0.0,0.0,36.135,60.606,130.616,20.543,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1281.9,2605.0,4894.8,0.0,0.0,0.0,0.0,16.6,33.8,63.6,0.0,0.0,0.0,0.0,66.6,135.3,254.3,0.0,0.0,0.0,0.0,23.474,47.702,89.631,0.0,0.0,0.0,0.0,36.626,74.428,139.85,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,1281.9,1807.6,3450.9,2668.1,0.0,0.0,0.0,16.6,23.5,44.8,34.7,0.0,0.0,0.0,66.6,93.9,179.3,138.6,0.0,0.0,0.0,23.474,33.1,63.193,48.857,0.0,0.0,0.0,36.626,51.646,98.598,76.23,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,1653.4,2015.2,2460.9,1497.7,238.7,0.0,0.0,21.5,26.2,32.0,19.5,3.1,0.0,0.0,107.4,130.9,159.8,97.3,15.5,0.0,0.0,30.276,36.901,45.063,27.425,4.372,0.0,0.0,47.239,57.576,70.311,42.791,6.821,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1277.0,2574.5,3506.2,6779.5,6626.6,1432.6,0.0,16.6,33.4,45.5,88.0,86.1,18.6,0.0,66.3,133.7,182.1,352.2,344.2,74.4,0.0,23.383,47.144,64.205,124.143,121.344,26.233,0.0,36.485,73.558,100.178,193.699,189.332,40.932,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1256.8,2212.1,3995.3,3155.5,238.7,0.0,0.0,16.3,28.7,51.9,41.0,3.1,0.0,0.0,65.3,114.9,207.5,163.9,12.4,0.0,0.0,23.014,40.507,73.161,57.782,4.372,0.0,0.0,35.909,63.202,114.152,90.157,6.821,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1237.7,1838.2,2441.3,3241.4,0.0,0.0,0.0,16.1,23.9,31.7,42.1,0.0,0.0,0.0,64.3,95.5,126.8,168.4,0.0,0.0,0.0,22.665,33.66,44.705,59.355,0.0,0.0,0.0,35.364,52.519,69.752,92.611,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,1274.9,2259.2,3309.0,1002.6,238.7,0.0,0.0,16.6,29.3,43.0,13.0,3.1,0.0,0.0,66.2,117.4,171.9,52.1,12.4,0.0,0.0,23.346,41.37,60.593,18.359,4.372,0.0,0.0,36.427,64.55,94.542,28.645,6.821,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2006.7,3281.6,3711.2,238.7,0.0,0.0,0.0,26.1,42.6,48.2,3.1,0.0,0.0,0.0,156.4,255.7,289.2,18.6,0.0,0.0,0.0,36.746,60.092,67.959,4.371,0.0,0.0,0.0,57.335,93.761,106.035,6.82,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1279.8,2205.5,3961.8,3313.4,3236.6,716.4,0.0,16.6,28.6,51.5,43.0,42.0,9.3,0.0,66.5,114.6,205.8,172.1,168.1,37.2,0.0,23.435,40.387,72.547,60.675,59.268,13.118,0.0,36.565,63.015,113.194,94.67,92.476,20.467,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,1281.8,1809.1,2963.3,4391.1,3552.2,716.3,0.0,16.6,23.5,38.5,57.0,46.1,9.3,0.0,66.6,94.0,153.9,228.1,184.5,37.2,0.0,23.473,33.128,54.262,80.409,65.047,13.117,0.0,36.624,51.69,84.665,125.46,101.491,20.467,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2012.2,3188.7,5410.0,718.9,0.0,0.0,0.0,26.1,41.4,70.3,9.3,0.0,0.0,0.0,156.8,248.5,421.6,56.0,0.0,0.0,0.0,36.846,58.391,99.065,13.164,0.0,0.0,0.0,57.49,91.106,154.57,20.54,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1276.7,2583.1,4962.9,2154.3,0.0,0.0,0.0,16.6,33.5,64.5,28.0,0.0,0.0,0.0,66.3,134.2,257.8,111.9,0.0,0.0,0.0,23.378,47.301,90.879,39.448,0.0,0.0,0.0,36.477,73.803,141.797,61.551,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2023.4,2465.8,3558.5,2885.7,0.0,0.0,0.0,26.3,32.0,46.2,37.5,0.0,0.0,0.0,157.7,192.1,277.3,224.9,0.0,0.0,0.0,37.053,45.152,65.162,52.842,0.0,0.0,0.0,57.812,70.45,101.672,82.448,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1281.7,1892.8,3764.0,3618.7,0.0,0.0,0.0,16.6,24.6,48.9,47.0,0.0,0.0,0.0,66.6,98.3,195.5,188.0,0.0,0.0,0.0,23.471,34.66,68.924,66.264,0.0,0.0,0.0,36.621,54.079,107.542,103.391,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,2014.0,2376.6,3226.3,731.1,0.0,0.0,0.0,26.2,30.9,41.9,9.5,0.0,0.0,0.0,156.9,185.2,251.4,57.0,0.0,0.0,0.0,36.881,43.52,59.079,13.388,0.0,0.0,0.0,57.544,67.904,92.18,20.889,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1248.5,2243.1,4541.0,0.0,0.0,0.0,0.0,16.2,29.1,59.0,0.0,0.0,0.0,0.0,64.9,116.5,235.9,0.0,0.0,0.0,0.0,22.861,41.076,83.154,0.0,0.0,0.0,0.0,35.67,64.089,129.744,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1259.4,2097.8,4671.5,2873.4,0.0,0.0,0.0,16.4,27.2,60.7,37.3,0.0,0.0,0.0,65.4,109.0,242.7,149.3,0.0,0.0,0.0,23.061,38.415,85.543,52.618,0.0,0.0,0.0,35.981,59.938,133.472,82.098,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_bromide_1_smi1_1_s_1,1700.1,2174.6,3729.3,3389.9,3313.4,716.3,0.0,22.1,28.2,48.4,44.0,43.0,9.3,0.0,110.4,141.2,242.2,220.1,215.2,46.5,0.0,31.132,39.821,68.29,62.075,60.674,13.117,0.0,48.574,62.132,106.552,96.854,94.668,20.466,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1243.9,2127.5,3795.7,2967.4,0.0,0.0,0.0,16.2,27.6,49.3,38.5,0.0,0.0,0.0,64.6,110.5,197.2,154.2,0.0,0.0,0.0,22.778,38.958,69.506,54.339,0.0,0.0,0.0,35.54,60.786,108.449,84.784,0.0,0.0,0.0
