id,Z-0_MD_AB,Z-1_MD_AB,Z-2_MD_AB,Z-3_MD_AB,Z-4_MD_AB,Z-5_MD_AB,Z-6_MD_AB,I-0_MD_AB,I-1_MD_AB,I-2_MD_AB,I-3_MD_AB,I-4_MD_AB,I-5_MD_AB,I-6_MD_AB,T-0_MD_AB,T-1_MD_AB,T-2_MD_AB,T-3_MD_AB,T-4_MD_AB,T-5_MD_AB,T-6_MD_AB,S-0_MD_AB,S-1_MD_AB,S-2_MD_AB,S-3_MD_AB,S-4_MD_AB,S-5_MD_AB,S-6_MD_AB,chi-0_MD_AB,chi-1_MD_AB,chi-2_MD_AB,chi-3_MD_AB,chi-4_MD_AB,chi-5_MD_AB,chi-6_MD_AB
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,907.7,1588.3,3186.7,2962.0,227.9,0.0,0.0,-4.3,-7.7,-5.3,-2.0,-0.1,0.0,0.0,31.7,55.3,120.7,115.0,8.9,0.0,0.0,0.572,0.894,11.886,14.009,1.129,0.0,0.0,10.052,17.484,45.066,44.819,3.499,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.6,1136.3,2047.3,2960.9,0.0,0.0,0.0,-4.4,-3.7,-4.7,-3.1,0.0,0.0,0.0,31.6,41.3,76.3,113.9,0.0,0.0,0.0,0.55,2.457,6.359,12.893,0.0,0.0,0.0,10.03,14.307,27.689,43.703,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,907.6,1815.7,4102.1,0.0,0.0,0.0,0.0,-4.4,-8.3,-1.9,0.0,0.0,0.0,0.0,31.6,63.7,160.1,0.0,0.0,0.0,0.0,0.481,1.507,20.194,0.0,0.0,0.0,0.0,9.961,20.467,62.854,0.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,907.0,1363.6,3189.1,683.5,0.0,0.0,0.0,-5.0,-4.4,-2.9,-0.5,0.0,0.0,0.0,31.0,49.6,123.1,26.5,0.0,0.0,0.0,-0.105,2.954,14.286,3.194,0.0,0.0,0.0,9.375,17.174,47.466,10.304,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1134.0,1815.5,2504.3,2050.4,0.0,0.0,0.0,-6.0,-8.5,-3.7,-1.6,0.0,0.0,0.0,54.0,87.5,128.3,106.4,0.0,0.0,0.0,0.117,1.378,9.837,9.453,0.0,0.0,0.0,11.967,20.338,35.907,30.783,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.8,1817.1,3189.3,2049.8,0.0,0.0,0.0,-8.2,-6.9,-2.7,-2.2,0.0,0.0,0.0,81.8,113.1,207.3,132.8,0.0,0.0,0.0,-0.78,2.918,14.53,8.866,0.0,0.0,0.0,13.44,21.878,47.71,30.196,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.3,1361.1,3417.8,683.3,0.0,0.0,0.0,-4.7,-6.9,-2.2,-0.7,0.0,0.0,0.0,31.3,47.1,132.8,26.3,0.0,0.0,0.0,0.19,0.501,16.263,3.014,0.0,0.0,0.0,9.67,14.721,51.813,10.124,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,907.9,1589.4,3416.2,683.3,0.0,0.0,0.0,-4.1,-6.6,-3.8,-0.7,0.0,0.0,0.0,31.9,56.4,131.2,26.3,0.0,0.0,0.0,0.84,1.98,14.677,3.016,0.0,0.0,0.0,10.32,18.57,50.227,10.126,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.3,1362.5,3188.7,1367.2,0.0,0.0,0.0,-4.7,-5.5,-3.3,-0.8,0.0,0.0,0.0,31.3,48.5,122.7,53.2,0.0,0.0,0.0,0.258,1.906,13.889,6.547,0.0,0.0,0.0,9.738,16.126,47.069,20.767,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,907.7,1361.4,2046.8,4101.0,227.9,0.0,0.0,-4.3,-6.6,-5.2,-3.0,-0.1,0.0,0.0,31.7,47.4,75.8,159.0,8.9,0.0,0.0,0.625,0.81,5.838,19.132,1.129,0.0,0.0,10.105,15.03,27.168,61.792,3.499,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,1133.6,1136.3,1820.4,2733.3,0.0,0.0,0.0,-6.4,-3.7,-3.6,-2.7,0.0,0.0,0.0,53.6,56.3,92.4,141.3,0.0,0.0,0.0,-0.218,2.498,6.221,12.061,0.0,0.0,0.0,11.632,14.348,25.181,40.501,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,907.7,1590.2,3189.8,683.3,0.0,0.0,0.0,-4.3,-5.8,-2.2,-0.7,0.0,0.0,0.0,31.7,57.2,123.8,26.3,0.0,0.0,0.0,0.588,2.804,15.05,3.013,0.0,0.0,0.0,10.068,19.394,48.23,10.123,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1134.0,1816.6,2273.8,1366.5,227.9,0.0,0.0,-6.0,-7.4,-6.2,-1.5,-0.1,0.0,0.0,54.0,88.6,113.8,70.5,11.9,0.0,0.0,0.191,2.456,6.144,5.929,1.13,0.0,0.0,12.041,21.416,29.844,20.149,3.5,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,1359.7,2045.4,1820.1,911.1,0.0,0.0,0.0,-8.3,-6.6,-3.9,-0.9,0.0,0.0,0.0,81.7,128.4,116.1,59.1,0.0,0.0,0.0,-0.917,4.453,5.954,4.028,0.0,0.0,0.0,13.303,25.783,24.914,13.508,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1586.0,2044.4,1820.1,1139.1,0.0,0.0,0.0,-10.0,-7.6,-3.9,-0.9,0.0,0.0,0.0,116.0,154.4,140.1,89.1,0.0,0.0,0.0,-1.366,3.457,5.969,5.206,0.0,0.0,0.0,15.224,24.787,24.929,17.056,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,907.4,1817.8,3416.6,2729.0,2729.0,683.7,0.0,-4.6,-6.2,-3.4,-7.0,-7.0,-0.3,0.0,31.4,65.8,131.6,101.0,101.0,26.7,0.0,0.359,3.63,15.012,7.729,7.726,3.387,0.0,9.839,22.59,50.562,36.169,36.166,10.497,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,907.5,1135.2,2277.1,2733.1,0.0,0.0,0.0,-4.5,-4.8,-2.9,-2.9,0.0,0.0,0.0,31.5,40.2,87.1,105.1,0.0,0.0,0.0,0.411,1.396,9.392,11.875,0.0,0.0,0.0,9.891,13.246,33.092,40.315,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.7,1816.0,3189.2,2506.3,0.0,0.0,0.0,-8.3,-8.0,-2.8,-1.7,0.0,0.0,0.0,81.7,112.0,207.2,163.3,0.0,0.0,0.0,-0.912,1.884,14.405,11.877,0.0,0.0,0.0,13.308,20.844,47.585,37.947,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,907.1,1589.4,2502.5,3639.0,2955.9,683.7,0.0,-4.9,-6.6,-5.5,-9.0,-8.1,-0.3,0.0,31.1,56.4,93.5,135.0,108.9,26.7,0.0,0.033,1.998,8.041,10.634,7.858,3.387,0.0,9.513,18.588,34.111,48.554,38.668,10.497,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,906.8,1588.4,3644.6,2728.0,2729.0,683.7,0.0,-5.2,-7.6,-3.4,-8.0,-7.0,-0.3,0.0,30.8,55.4,140.6,100.0,101.0,26.7,0.0,-0.248,0.96,16.235,6.733,7.728,3.387,0.0,9.232,17.55,54.155,35.173,36.168,10.497,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.1,1588.7,4330.0,0.0,0.0,0.0,0.0,-4.9,-7.3,-2.0,0.0,0.0,0.0,0.0,31.1,55.7,169.0,0.0,0.0,0.0,0.0,-0.004,1.329,21.404,0.0,0.0,0.0,0.0,9.476,17.919,66.434,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,1134.0,1816.7,2045.9,1366.5,227.9,0.0,0.0,-6.0,-7.3,-6.1,-1.5,-0.1,0.0,0.0,54.0,88.7,101.9,70.5,11.9,0.0,0.0,0.196,2.509,4.94,5.93,1.13,0.0,0.0,12.046,21.469,26.27,20.15,3.5,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,907.4,1817.4,4100.8,2051.0,0.0,0.0,0.0,-4.6,-6.6,-3.2,-1.0,0.0,0.0,0.0,31.4,65.4,158.8,80.0,0.0,0.0,0.0,0.284,3.228,18.913,10.09,0.0,0.0,0.0,9.764,22.188,61.573,31.42,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,907.4,1814.5,2959.0,5456.0,5457.9,1367.4,0.0,-4.6,-9.5,-5.0,-16.0,-14.1,-0.6,0.0,31.4,62.5,112.0,200.0,201.9,53.4,0.0,0.308,0.342,10.983,13.471,15.457,6.774,0.0,9.788,19.302,41.793,70.351,72.337,20.994,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.4,1135.6,2046.0,1822.0,455.8,0.0,0.0,-4.6,-4.4,-6.0,-2.0,-0.2,0.0,0.0,31.4,40.6,75.0,70.0,17.8,0.0,0.0,0.317,1.738,5.05,7.816,2.259,0.0,0.0,9.797,13.588,26.38,26.776,6.999,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.3,1362.2,3187.6,1594.8,0.0,0.0,0.0,-4.7,-5.8,-4.4,-1.2,0.0,0.0,0.0,31.3,48.2,121.6,61.8,0.0,0.0,0.0,0.181,1.572,12.835,7.381,0.0,0.0,0.0,9.661,15.792,46.015,23.971,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,907.8,1361.4,2273.4,1822.1,227.9,0.0,0.0,-4.2,-6.6,-6.6,-1.9,-0.1,0.0,0.0,31.8,47.4,83.4,70.1,8.9,0.0,0.0,0.671,0.768,5.666,7.929,1.13,0.0,0.0,10.151,14.988,29.366,26.889,3.5,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,907.7,1361.4,2272.8,1822.0,455.8,0.0,0.0,-4.3,-6.6,-7.2,-2.0,-0.2,0.0,0.0,31.7,47.4,82.8,70.0,17.8,0.0,0.0,0.653,0.754,5.083,7.817,2.259,0.0,0.0,10.133,14.974,28.783,26.777,6.999,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,907.3,1814.2,4556.0,683.7,0.0,0.0,0.0,-4.7,-9.8,-4.0,-0.3,0.0,0.0,0.0,31.3,62.2,176.0,26.7,0.0,0.0,0.0,0.263,0.019,20.631,3.354,0.0,0.0,0.0,9.743,18.979,68.031,10.464,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1133.4,1589.4,4100.8,2051.0,0.0,0.0,0.0,-6.6,-6.6,-3.2,-1.0,0.0,0.0,0.0,53.4,77.4,212.8,107.0,0.0,0.0,0.0,-0.452,1.987,18.918,10.092,0.0,0.0,0.0,11.398,18.577,61.578,31.422,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,907.3,1590.2,2275.8,4777.8,2729.0,683.7,0.0,-4.7,-5.8,-4.2,-10.2,-7.0,-0.3,0.0,31.3,57.2,85.8,178.8,101.0,26.7,0.0,0.249,2.772,8.147,15.597,7.728,3.387,0.0,9.729,19.362,31.847,65.367,36.168,10.497,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1134.0,1816.6,2274.4,2050.6,0.0,0.0,0.0,-6.0,-7.4,-5.6,-1.4,0.0,0.0,0.0,54.0,88.6,114.4,106.6,0.0,0.0,0.0,0.187,2.466,6.75,9.636,0.0,0.0,0.0,12.037,21.426,30.45,30.966,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.6,1814.7,3189.8,683.3,0.0,0.0,0.0,-8.4,-9.3,-2.2,-0.7,0.0,0.0,0.0,81.6,110.7,207.8,44.3,0.0,0.0,0.0,-1.025,0.529,15.06,3.014,0.0,0.0,0.0,13.195,19.489,48.24,10.124,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,908.0,1364.3,2046.9,3644.6,0.0,0.0,0.0,-4.0,-3.7,-5.1,-3.4,0.0,0.0,0.0,32.0,50.3,75.9,140.6,0.0,0.0,0.0,0.91,3.702,5.947,16.24,0.0,0.0,0.0,10.39,17.922,27.277,54.16,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,1133.7,1363.5,2275.8,4777.8,2730.0,683.7,0.0,-6.3,-4.5,-4.2,-10.2,-6.0,-0.3,0.0,53.7,67.5,115.8,241.8,138.0,35.7,0.0,-0.102,2.918,8.145,15.598,8.726,3.387,0.0,11.748,17.138,31.845,65.368,37.166,10.497,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,907.7,1361.1,3417.4,1367.0,0.0,0.0,0.0,-4.3,-6.9,-2.6,-1.0,0.0,0.0,0.0,31.7,47.1,132.4,53.0,0.0,0.0,0.0,0.618,0.511,15.853,6.365,0.0,0.0,0.0,10.098,14.731,51.403,20.585,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,907.9,1591.6,3188.9,2733.5,0.0,0.0,0.0,-4.1,-4.4,-3.1,-2.5,0.0,0.0,0.0,31.9,58.6,122.9,105.5,0.0,0.0,0.0,0.797,4.202,14.114,12.217,0.0,0.0,0.0,10.277,20.792,47.294,40.657,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.1,1588.7,2959.0,5456.0,5459.9,1367.4,0.0,-4.9,-7.3,-5.0,-16.0,-12.1,-0.6,0.0,31.1,55.7,112.0,200.0,203.9,53.4,0.0,-0.021,1.3,11.04,13.472,17.456,6.774,0.0,9.459,17.89,41.85,70.352,74.336,20.994,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,907.7,1361.4,2047.0,1594.5,227.9,0.0,0.0,-4.3,-6.6,-5.0,-1.5,-0.1,0.0,0.0,31.7,47.4,76.0,61.5,8.9,0.0,0.0,0.638,0.769,6.059,7.092,1.13,0.0,0.0,10.118,14.989,27.389,23.682,3.5,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,908.0,1363.1,2046.1,2960.9,0.0,0.0,0.0,-4.0,-4.9,-5.9,-3.1,0.0,0.0,0.0,32.0,49.1,75.1,113.9,0.0,0.0,0.0,0.897,2.525,5.183,12.897,0.0,0.0,0.0,10.377,16.745,26.513,43.707,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,907.9,1362.1,2046.0,1822.1,227.9,0.0,0.0,-4.1,-5.9,-6.0,-1.9,-0.1,0.0,0.0,31.9,48.1,75.0,70.1,8.9,0.0,0.0,0.86,1.527,5.065,7.943,1.13,0.0,0.0,10.34,15.747,26.395,26.903,3.5,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,907.1,1362.8,3188.0,911.0,227.9,0.0,0.0,-4.9,-5.2,-4.0,-1.0,-0.1,0.0,0.0,31.1,48.8,122.0,35.0,8.9,0.0,0.0,0.049,2.226,13.22,3.9,1.13,0.0,0.0,9.529,16.446,46.4,13.38,3.5,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,1133.5,1364.6,2961.1,683.5,0.0,0.0,0.0,-6.5,-3.4,-2.9,-0.5,0.0,0.0,0.0,53.5,68.6,153.1,35.5,0.0,0.0,0.0,-0.301,4.004,13.09,3.195,0.0,0.0,0.0,11.549,18.224,43.9,10.305,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1134.1,1590.4,2960.0,1822.9,0.0,0.0,0.0,-5.9,-5.6,-4.0,-1.1,0.0,0.0,0.0,54.1,78.4,152.0,94.9,0.0,0.0,0.0,0.223,3.006,12.032,8.782,0.0,0.0,0.0,12.073,19.596,42.842,27.742,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,1133.8,1362.5,3188.5,2734.3,0.0,0.0,0.0,-6.2,-5.5,-3.5,-1.7,0.0,0.0,0.0,53.8,66.5,164.5,142.3,0.0,0.0,0.0,-0.052,1.851,13.767,13.102,0.0,0.0,0.0,11.798,16.071,46.947,41.542,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1133.7,1590.9,4102.0,0.0,0.0,0.0,0.0,-6.3,-5.1,-2.0,0.0,0.0,0.0,0.0,53.7,78.9,214.0,0.0,0.0,0.0,0.0,-0.162,3.467,20.189,0.0,0.0,0.0,0.0,11.688,20.057,62.849,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.3,1362.5,2503.4,5461.4,2728.0,683.7,0.0,-4.7,-5.5,-4.6,-10.6,-8.0,-0.3,0.0,31.3,48.5,94.4,205.4,100.0,26.7,0.0,0.249,1.872,8.966,18.947,6.725,3.387,0.0,9.729,16.092,35.036,75.827,35.165,10.497,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,906.9,1588.7,2958.7,6140.6,5459.9,1367.4,0.0,-5.1,-7.3,-5.3,-15.4,-12.1,-0.6,0.0,30.9,55.7,111.7,227.6,203.9,53.4,0.0,-0.166,1.305,10.644,17.824,17.455,6.774,0.0,9.314,17.895,41.454,81.814,74.335,20.994,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1134.0,2046.1,3189.4,1139.4,0.0,0.0,0.0,-6.0,-5.9,-2.6,-0.6,0.0,0.0,0.0,54.0,102.1,165.4,59.4,0.0,0.0,0.0,0.11,5.187,14.594,5.594,0.0,0.0,0.0,11.96,26.517,47.774,17.444,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,906.9,1361.5,2960.0,911.0,227.9,0.0,0.0,-5.1,-6.5,-4.0,-1.0,-0.1,0.0,0.0,30.9,47.5,113.0,35.0,8.9,0.0,0.0,-0.186,0.866,12.026,3.9,1.129,0.0,0.0,9.294,15.086,42.836,13.38,3.499,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,907.6,1589.5,4329.6,683.7,0.0,0.0,0.0,-4.4,-6.5,-2.4,-0.3,0.0,0.0,0.0,31.6,56.5,168.6,26.7,0.0,0.0,0.0,0.495,2.062,20.999,3.352,0.0,0.0,0.0,9.975,18.652,66.029,10.462,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,907.4,1814.2,4556.4,0.0,0.0,0.0,0.0,-4.6,-9.8,-3.6,0.0,0.0,0.0,0.0,31.4,62.2,176.4,0.0,0.0,0.0,0.0,0.272,0.009,21.032,0.0,0.0,0.0,0.0,9.752,18.969,68.432,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.4,1362.5,3189.2,2506.3,0.0,0.0,0.0,-4.6,-5.5,-2.8,-1.7,0.0,0.0,0.0,31.4,48.5,123.2,97.3,0.0,0.0,0.0,0.272,1.904,14.403,11.88,0.0,0.0,0.0,9.752,16.124,47.583,37.95,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,1133.5,1590.8,2047.0,1366.5,227.9,0.0,0.0,-6.5,-5.2,-5.0,-1.5,-0.1,0.0,0.0,53.5,78.8,103.0,70.5,11.9,0.0,0.0,-0.322,3.439,6.11,5.929,1.13,0.0,0.0,11.528,20.029,27.44,20.149,3.5,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,907.4,1814.6,2957.5,5456.0,5457.9,1367.4,0.0,-4.6,-9.4,-6.5,-16.0,-14.1,-0.6,0.0,31.4,62.6,110.5,200.0,201.9,53.4,0.0,0.336,0.405,9.455,13.475,15.46,6.775,0.0,9.816,19.365,40.265,70.355,72.34,20.995,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,907.7,1588.3,3413.1,2962.0,227.9,0.0,0.0,-4.3,-7.7,-6.9,-2.0,-0.1,0.0,0.0,31.7,55.3,128.1,115.0,8.9,0.0,0.0,0.598,0.882,11.563,14.01,1.13,0.0,0.0,10.078,17.472,47.113,44.82,3.5,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,907.9,1362.1,2047.3,2960.9,0.0,0.0,0.0,-4.1,-5.9,-4.7,-3.1,0.0,0.0,0.0,31.9,48.1,76.3,113.9,0.0,0.0,0.0,0.845,1.508,6.364,12.894,0.0,0.0,0.0,10.325,15.728,27.694,43.704,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,907.4,1587.7,2960.0,911.0,227.9,0.0,0.0,-4.6,-8.3,-4.0,-1.0,-0.1,0.0,0.0,31.4,54.7,113.0,35.0,8.9,0.0,0.0,0.362,0.269,12.016,3.899,1.129,0.0,0.0,9.842,16.859,42.826,13.379,3.499,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1359.9,2498.4,3416.8,227.9,0.0,0.0,0.0,-8.1,-9.6,-3.2,-0.1,0.0,0.0,0.0,81.9,155.4,221.8,14.9,0.0,0.0,0.0,-0.681,3.911,15.252,1.13,0.0,0.0,0.0,13.539,29.981,50.802,3.5,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,907.4,1588.4,3644.5,2729.0,2730.0,683.7,0.0,-4.6,-7.6,-3.5,-7.0,-6.0,-0.3,0.0,31.4,55.4,140.5,101.0,102.0,26.7,0.0,0.3,0.967,16.228,7.728,8.726,3.387,0.0,9.78,17.557,54.148,36.168,37.166,10.497,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.4,1362.5,2502.5,3639.0,2956.9,683.7,0.0,-4.6,-5.5,-5.5,-9.0,-7.1,-0.3,0.0,31.4,48.5,93.5,135.0,109.9,26.7,0.0,0.273,1.885,8.046,10.653,8.858,3.387,0.0,9.753,16.105,34.116,48.573,39.668,10.497,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1359.9,2499.6,5011.7,683.7,0.0,0.0,0.0,-8.1,-8.4,-4.3,-0.3,0.0,0.0,0.0,81.9,156.6,325.7,44.7,0.0,0.0,0.0,-0.752,5.118,22.801,3.354,0.0,0.0,0.0,13.468,31.188,74.941,10.464,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,907.4,1814.5,4555.5,2051.0,0.0,0.0,0.0,-4.6,-9.5,-4.5,-1.0,0.0,0.0,0.0,31.4,62.5,175.5,80.0,0.0,0.0,0.0,0.34,0.293,20.147,10.092,0.0,0.0,0.0,9.82,19.253,67.547,31.422,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.7,1816.0,3187.8,2734.5,0.0,0.0,0.0,-8.3,-8.0,-4.2,-1.5,0.0,0.0,0.0,81.7,112.0,205.8,178.5,0.0,0.0,0.0,-0.898,1.817,13.006,13.284,0.0,0.0,0.0,13.322,20.777,46.186,41.724,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.4,1361.4,3416.1,3418.0,0.0,0.0,0.0,-4.6,-6.6,-3.9,-2.0,0.0,0.0,0.0,31.4,47.4,131.1,133.0,0.0,0.0,0.0,0.274,0.799,14.567,16.454,0.0,0.0,0.0,9.754,15.019,50.117,52.004,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.8,1817.1,2961.1,683.5,0.0,0.0,0.0,-8.2,-6.9,-2.9,-0.5,0.0,0.0,0.0,81.8,113.1,192.1,44.5,0.0,0.0,0.0,-0.776,2.975,13.09,3.195,0.0,0.0,0.0,13.444,21.935,43.9,10.305,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,907.8,1818.9,4330.0,0.0,0.0,0.0,0.0,-4.2,-5.1,-2.0,0.0,0.0,0.0,0.0,31.8,66.9,169.0,0.0,0.0,0.0,0.0,0.706,4.708,21.395,0.0,0.0,0.0,0.0,10.186,23.668,66.425,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,907.6,1589.8,4328.3,2734.7,0.0,0.0,0.0,-4.4,-6.2,-3.7,-1.3,0.0,0.0,0.0,31.6,56.8,167.3,106.7,0.0,0.0,0.0,0.565,2.365,19.701,13.443,0.0,0.0,0.0,10.045,18.955,64.731,41.883,0.0,0.0,0.0
