id,Z-0_MR_AB,Z-1_MR_AB,Z-2_MR_AB,Z-3_MR_AB,Z-4_MR_AB,Z-5_MR_AB,Z-6_MR_AB,I-0_MR_AB,I-1_MR_AB,I-2_MR_AB,I-3_MR_AB,I-4_MR_AB,I-5_MR_AB,I-6_MR_AB,T-0_MR_AB,T-1_MR_AB,T-2_MR_AB,T-3_MR_AB,T-4_MR_AB,T-5_MR_AB,T-6_MR_AB,S-0_MR_AB,S-1_MR_AB,S-2_MR_AB,S-3_MR_AB,S-4_MR_AB,S-5_MR_AB,S-6_MR_AB,chi-0_MR_AB,chi-1_MR_AB,chi-2_MR_AB,chi-3_MR_AB,chi-4_MR_AB,chi-5_MR_AB,chi-6_MR_AB
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,762.9,1541.2,4022.8,0.0,0.0,0.0,0.0,9.9,20.0,52.2,0.0,0.0,0.0,0.0,39.6,80.1,209.0,0.0,0.0,0.0,0.0,13.97,28.222,73.664,0.0,0.0,0.0,0.0,21.797,44.034,114.936,0.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,731.7,1203.1,3070.7,663.6,0.0,0.0,0.0,9.5,15.6,39.9,8.6,0.0,0.0,0.0,38.0,62.5,159.5,34.5,0.0,0.0,0.0,13.398,22.032,56.23,12.152,0.0,0.0,0.0,20.905,34.376,87.735,18.961,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,949.1,1527.1,2347.6,1980.3,0.0,0.0,0.0,12.3,19.8,30.5,25.7,0.0,0.0,0.0,61.6,99.2,152.4,128.6,0.0,0.0,0.0,17.38,27.964,42.989,36.262,0.0,0.0,0.0,27.118,43.632,67.075,56.579,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1126.5,1557.6,3073.1,1961.6,0.0,0.0,0.0,14.6,20.2,39.9,25.5,0.0,0.0,0.0,87.8,121.4,239.5,152.8,0.0,0.0,0.0,20.628,28.522,56.273,35.92,0.0,0.0,0.0,32.185,44.502,87.801,56.045,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,759.0,1126.2,3327.5,653.7,0.0,0.0,0.0,9.9,14.6,43.2,8.5,0.0,0.0,0.0,39.4,58.5,172.9,34.0,0.0,0.0,0.0,13.898,20.623,60.933,11.971,0.0,0.0,0.0,21.685,32.177,95.073,18.677,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,769.1,1345.3,3261.6,653.8,0.0,0.0,0.0,10.0,17.5,42.4,8.5,0.0,0.0,0.0,40.0,69.9,169.4,34.0,0.0,0.0,0.0,14.083,24.635,59.726,11.972,0.0,0.0,0.0,21.974,38.438,93.189,18.68,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,759.8,1174.3,3049.9,1333.3,0.0,0.0,0.0,9.9,15.3,39.6,17.3,0.0,0.0,0.0,39.5,61.0,158.4,69.3,0.0,0.0,0.0,13.913,21.503,55.848,24.415,0.0,0.0,0.0,21.708,33.551,87.139,38.094,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,765.1,1153.0,1825.1,3971.8,224.0,0.0,0.0,9.9,15.0,23.7,51.6,2.9,0.0,0.0,39.7,59.9,94.8,206.3,11.6,0.0,0.0,14.01,21.113,33.422,72.73,4.101,0.0,0.0,21.86,32.942,52.147,113.479,6.399,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,944.5,983.4,1663.2,2625.3,0.0,0.0,0.0,12.3,12.8,21.6,34.1,0.0,0.0,0.0,61.3,63.9,108.0,170.5,0.0,0.0,0.0,17.295,18.009,30.456,48.073,0.0,0.0,0.0,26.985,28.098,47.52,75.008,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,765.1,1374.9,3098.0,653.7,0.0,0.0,0.0,9.9,17.9,40.2,8.5,0.0,0.0,0.0,39.7,71.4,160.9,34.0,0.0,0.0,0.0,14.01,25.176,56.73,11.97,0.0,0.0,0.0,21.86,39.281,88.514,18.676,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,950.5,1568.4,2028.2,1300.9,224.0,0.0,0.0,12.3,20.4,26.3,16.9,2.9,0.0,0.0,61.7,101.8,131.7,84.5,14.5,0.0,0.0,17.406,28.72,37.14,23.823,4.101,0.0,0.0,27.158,44.812,57.949,37.17,6.399,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,1124.9,1799.7,1659.6,870.3,0.0,0.0,0.0,14.6,23.4,21.6,11.3,0.0,0.0,0.0,87.7,140.2,129.3,67.8,0.0,0.0,0.0,20.599,32.955,30.389,15.936,0.0,0.0,0.0,32.14,51.419,47.416,24.865,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1308.7,1759.6,1660.4,1098.6,0.0,0.0,0.0,17.0,22.9,21.6,14.3,0.0,0.0,0.0,119.0,160.0,150.9,99.9,0.0,0.0,0.0,23.965,32.222,30.404,20.118,0.0,0.0,0.0,37.393,50.276,47.439,31.39,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,761.3,1588.5,3262.9,2442.5,2442.5,671.8,0.0,9.9,20.6,42.4,31.7,31.7,8.7,0.0,39.6,82.5,169.5,126.9,126.9,34.9,0.0,13.942,29.089,59.749,44.727,44.727,12.302,0.0,21.753,45.386,93.225,69.786,69.787,19.195,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,763.1,966.3,2148.3,2615.0,0.0,0.0,0.0,9.9,12.5,27.9,34.0,0.0,0.0,0.0,39.6,50.2,111.6,135.8,0.0,0.0,0.0,13.973,17.694,39.339,47.885,0.0,0.0,0.0,21.802,27.608,61.38,74.715,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1124.1,1529.2,3068.5,2436.9,0.0,0.0,0.0,14.6,19.9,39.9,31.6,0.0,0.0,0.0,87.6,119.2,239.1,189.9,0.0,0.0,0.0,20.584,28.002,56.189,44.623,0.0,0.0,0.0,32.117,43.691,87.67,69.625,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,756.0,1359.5,2269.6,3269.4,2628.1,671.8,0.0,9.8,17.7,29.5,42.5,34.1,8.7,0.0,39.3,70.6,117.9,169.8,136.5,34.9,0.0,13.844,24.896,41.561,59.869,48.125,12.302,0.0,21.601,38.844,64.846,93.412,75.089,19.194,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,752.7,1332.4,3493.1,2404.3,2442.6,671.8,0.0,9.8,17.3,45.4,31.2,31.7,8.7,0.0,39.1,69.2,181.5,124.9,126.9,34.9,0.0,13.782,24.398,63.964,44.027,44.728,12.302,0.0,21.504,38.068,99.801,68.694,69.788,19.195,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,755.8,1340.1,4252.2,0.0,0.0,0.0,0.0,9.8,17.4,55.2,0.0,0.0,0.0,0.0,39.3,69.6,220.9,0.0,0.0,0.0,0.0,13.841,24.54,77.865,0.0,0.0,0.0,0.0,21.595,38.29,121.492,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,950.6,1571.3,1799.1,1301.0,224.0,0.0,0.0,12.3,20.4,23.4,16.9,2.9,0.0,0.0,61.7,102.0,116.8,84.5,14.5,0.0,0.0,17.408,28.772,32.944,23.823,4.101,0.0,0.0,27.161,44.893,51.403,37.171,6.399,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,760.4,1579.9,3964.5,2010.9,0.0,0.0,0.0,9.9,20.5,51.5,26.1,0.0,0.0,0.0,39.5,82.1,205.9,104.5,0.0,0.0,0.0,13.925,28.931,72.596,36.824,0.0,0.0,0.0,21.727,45.141,113.271,57.455,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,760.3,1507.3,2728.3,4808.8,4885.3,1343.6,0.0,9.9,19.6,35.4,62.5,63.4,17.4,0.0,39.5,78.3,141.7,249.8,253.8,69.8,0.0,13.923,27.6,49.96,88.058,89.458,24.604,0.0,21.724,43.064,77.951,137.395,139.579,38.389,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,760.6,983.7,1807.4,1730.9,447.9,0.0,0.0,9.9,12.8,23.5,22.5,5.8,0.0,0.0,39.5,51.1,93.9,89.9,23.3,0.0,0.0,13.927,18.013,33.097,31.696,8.202,0.0,0.0,21.73,28.106,51.64,49.455,12.798,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,758.7,1167.3,3009.2,1540.0,0.0,0.0,0.0,9.9,15.2,39.1,20.0,0.0,0.0,0.0,39.4,60.6,156.3,80.0,0.0,0.0,0.0,13.893,21.375,55.104,28.2,0.0,0.0,0.0,21.678,33.351,85.978,43.999,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,766.1,1150.5,2009.0,1735.4,224.0,0.0,0.0,9.9,14.9,26.1,22.5,2.9,0.0,0.0,39.8,59.8,104.4,90.1,11.6,0.0,0.0,14.028,21.067,36.789,31.777,4.101,0.0,0.0,21.888,32.871,57.401,49.582,6.399,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,765.8,1149.9,1987.2,1731.0,447.9,0.0,0.0,9.9,14.9,25.8,22.5,5.8,0.0,0.0,39.8,59.7,103.2,89.9,23.3,0.0,0.0,14.023,21.056,36.389,31.697,8.203,0.0,0.0,21.879,32.854,56.777,49.456,12.798,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,759.9,1500.2,4394.9,669.8,0.0,0.0,0.0,9.9,19.5,57.1,8.7,0.0,0.0,0.0,39.5,77.9,228.3,34.8,0.0,0.0,0.0,13.915,27.471,80.478,12.264,0.0,0.0,0.0,21.712,42.862,125.568,19.136,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,940.8,1347.2,3964.7,2011.1,0.0,0.0,0.0,12.2,17.5,51.5,26.1,0.0,0.0,0.0,61.1,87.5,257.4,130.6,0.0,0.0,0.0,17.227,24.669,72.601,36.826,0.0,0.0,0.0,26.879,38.491,113.278,57.459,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,759.8,1385.6,2084.2,4365.7,2442.6,671.8,0.0,9.9,18.0,27.1,56.7,31.7,8.7,0.0,39.5,72.0,108.3,226.8,126.9,34.9,0.0,13.914,25.374,38.165,79.944,44.728,12.302,0.0,21.71,39.59,59.548,124.735,69.788,19.194,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,950.3,1569.0,2046.0,1990.3,0.0,0.0,0.0,12.3,20.4,26.6,25.8,0.0,0.0,0.0,61.7,101.9,132.9,129.2,0.0,0.0,0.0,17.402,28.731,37.466,36.445,0.0,0.0,0.0,27.153,44.829,58.458,56.865,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1122.6,1483.9,3098.5,653.7,0.0,0.0,0.0,14.6,19.3,40.2,8.5,0.0,0.0,0.0,87.5,115.6,241.4,50.9,0.0,0.0,0.0,20.556,27.172,56.739,11.971,0.0,0.0,0.0,32.073,42.396,88.529,18.678,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,770.2,1239.5,1829.3,3501.1,0.0,0.0,0.0,10.0,16.1,23.8,45.5,0.0,0.0,0.0,40.0,64.4,95.0,181.9,0.0,0.0,0.0,14.104,22.697,33.497,64.111,0.0,0.0,0.0,22.006,35.413,52.264,100.032,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,946.2,1188.2,2084.1,4365.8,2481.0,671.8,0.0,12.3,15.4,27.1,56.7,32.2,8.7,0.0,61.4,77.2,135.3,283.5,161.1,43.6,0.0,17.326,21.757,38.164,79.945,45.432,12.302,0.0,27.034,33.947,59.547,124.737,70.886,19.194,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,765.6,1126.7,3306.0,1323.3,0.0,0.0,0.0,9.9,14.6,42.9,17.2,0.0,0.0,0.0,39.8,58.5,171.7,68.7,0.0,0.0,0.0,14.02,20.632,60.538,24.232,0.0,0.0,0.0,21.875,32.191,94.457,37.809,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,768.6,1435.8,3051.1,2631.1,0.0,0.0,0.0,10.0,18.6,39.6,34.2,0.0,0.0,0.0,39.9,74.6,158.5,136.7,0.0,0.0,0.0,14.074,26.293,55.871,48.18,0.0,0.0,0.0,21.959,41.024,87.174,75.174,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,755.5,1339.6,2732.3,4808.9,4962.2,1343.6,0.0,9.8,17.4,35.5,62.5,64.4,17.4,0.0,39.2,69.6,141.9,249.8,257.8,69.8,0.0,13.835,24.531,50.034,88.059,90.867,24.604,0.0,21.586,38.275,78.066,137.397,141.778,38.389,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,765.3,1150.9,1844.7,1528.6,224.0,0.0,0.0,9.9,14.9,24.0,19.9,2.9,0.0,0.0,39.8,59.8,95.8,79.4,11.6,0.0,0.0,14.014,21.075,33.78,27.991,4.101,0.0,0.0,21.866,32.883,52.706,43.674,6.399,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,770.0,1188.5,1801.5,2832.0,0.0,0.0,0.0,10.0,15.4,23.4,36.8,0.0,0.0,0.0,40.0,61.7,93.6,147.1,0.0,0.0,0.0,14.101,21.764,32.988,51.859,0.0,0.0,0.0,22.001,33.957,51.47,80.914,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,769.1,1175.6,1808.2,1736.1,224.0,0.0,0.0,10.0,15.3,23.5,22.5,2.9,0.0,0.0,40.0,61.1,93.9,90.2,11.6,0.0,0.0,14.083,21.527,33.112,31.791,4.101,0.0,0.0,21.973,33.589,51.663,49.602,6.399,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,756.8,1179.7,3029.4,865.0,224.0,0.0,0.0,9.8,15.3,39.3,11.2,2.9,0.0,0.0,39.3,61.3,157.4,44.9,11.6,0.0,0.0,13.859,21.603,55.474,15.84,4.101,0.0,0.0,21.624,33.707,86.555,24.716,6.399,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,943.0,1218.8,2842.1,663.7,0.0,0.0,0.0,12.2,15.8,36.9,8.6,0.0,0.0,0.0,61.2,79.1,184.6,43.1,0.0,0.0,0.0,17.267,22.317,52.044,12.153,0.0,0.0,0.0,26.942,34.822,81.204,18.962,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,951.3,1382.1,2793.9,1779.7,0.0,0.0,0.0,12.4,17.9,36.3,23.1,0.0,0.0,0.0,61.8,89.7,181.4,115.6,0.0,0.0,0.0,17.421,25.308,51.161,32.59,0.0,0.0,0.0,27.181,39.487,79.826,50.85,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,946.8,1148.0,3039.3,2664.6,0.0,0.0,0.0,12.3,14.9,39.5,34.6,0.0,0.0,0.0,61.5,74.5,197.4,173.0,0.0,0.0,0.0,17.338,21.023,55.655,48.794,0.0,0.0,0.0,27.053,32.801,86.837,76.133,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,944.9,1386.3,4022.5,0.0,0.0,0.0,0.0,12.3,18.0,52.2,0.0,0.0,0.0,0.0,61.4,90.0,261.2,0.0,0.0,0.0,0.0,17.304,25.385,73.658,0.0,0.0,0.0,0.0,26.998,39.607,114.928,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,759.8,1173.4,2292.8,5035.3,2404.0,671.8,0.0,9.9,15.2,29.8,65.4,31.2,8.7,0.0,39.5,61.0,119.1,261.6,124.9,34.9,0.0,13.914,21.487,41.984,92.204,44.021,12.301,0.0,21.71,33.526,65.507,143.865,68.685,19.194,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,753.5,1340.2,2711.3,5517.1,4962.2,1343.6,0.0,9.8,17.4,35.2,71.7,64.4,17.4,0.0,39.1,69.6,140.8,286.6,257.8,69.8,0.0,13.798,24.542,49.649,101.027,90.865,24.604,0.0,21.529,38.293,77.466,157.63,141.776,38.389,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,949.1,1831.9,3076.6,1116.5,0.0,0.0,0.0,12.3,23.8,40.0,14.5,0.0,0.0,0.0,61.6,119.0,199.8,72.5,0.0,0.0,0.0,17.38,33.545,56.338,20.444,0.0,0.0,0.0,27.118,52.34,87.903,31.899,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,753.5,1145.1,2801.0,865.0,224.0,0.0,0.0,9.8,14.9,36.4,11.2,2.9,0.0,0.0,39.1,59.5,145.5,44.9,11.6,0.0,0.0,13.799,20.968,51.29,15.84,4.101,0.0,0.0,21.53,32.716,80.028,24.716,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,763.6,1363.4,4230.9,669.6,0.0,0.0,0.0,9.9,17.7,54.9,8.7,0.0,0.0,0.0,39.7,70.8,219.8,34.8,0.0,0.0,0.0,13.982,24.965,77.475,12.262,0.0,0.0,0.0,21.816,38.953,120.883,19.132,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,760.2,1499.5,4416.1,0.0,0.0,0.0,0.0,9.9,19.5,57.4,0.0,0.0,0.0,0.0,39.5,77.9,229.4,0.0,0.0,0.0,0.0,13.92,27.458,80.867,0.0,0.0,0.0,0.0,21.719,42.843,126.175,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,760.3,1174.0,3068.3,2437.0,0.0,0.0,0.0,9.9,15.2,39.8,31.6,0.0,0.0,0.0,39.5,61.0,159.4,126.6,0.0,0.0,0.0,13.922,21.499,56.185,44.626,0.0,0.0,0.0,21.723,33.544,87.665,69.628,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,943.0,1402.3,1848.3,1301.0,224.0,0.0,0.0,12.2,18.2,24.0,16.9,2.9,0.0,0.0,61.2,91.1,120.0,84.5,14.5,0.0,0.0,17.268,25.678,33.846,23.823,4.101,0.0,0.0,26.944,40.065,52.81,37.171,6.399,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,761.1,1509.7,2666.4,4809.0,4885.4,1343.7,0.0,9.9,19.6,34.6,62.5,63.4,17.5,0.0,39.5,78.4,138.5,249.8,253.8,69.8,0.0,13.937,27.644,48.827,88.061,89.461,24.605,0.0,21.746,43.133,76.184,137.401,139.584,38.39,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,765.0,1339.6,3134.6,2877.0,224.0,0.0,0.0,9.9,17.4,40.7,37.4,2.9,0.0,0.0,39.7,69.6,162.8,149.5,11.6,0.0,0.0,14.008,24.531,57.399,52.683,4.101,0.0,0.0,21.857,38.275,89.559,82.201,6.399,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,768.9,1174.8,1851.3,2831.8,0.0,0.0,0.0,10.0,15.3,24.0,36.8,0.0,0.0,0.0,39.9,61.0,96.2,147.1,0.0,0.0,0.0,14.08,21.513,33.901,51.856,0.0,0.0,0.0,21.968,33.566,52.895,80.91,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,761.1,1320.7,2800.4,865.0,224.0,0.0,0.0,9.9,17.2,36.4,11.2,2.9,0.0,0.0,39.5,68.6,145.5,44.9,11.6,0.0,0.0,13.937,24.184,51.279,15.84,4.101,0.0,0.0,21.745,37.734,80.01,24.716,6.399,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1128.3,2159.3,3286.3,224.0,0.0,0.0,0.0,14.7,28.0,42.7,2.9,0.0,0.0,0.0,87.9,168.3,256.1,17.5,0.0,0.0,0.0,20.661,39.541,60.178,4.102,0.0,0.0,0.0,32.237,61.694,93.895,6.4,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,760.8,1332.3,3492.7,2442.5,2481.0,671.8,0.0,9.9,17.3,45.4,31.7,32.2,8.7,0.0,39.5,69.2,181.4,126.9,128.9,34.9,0.0,13.931,24.397,63.958,44.726,45.431,12.302,0.0,21.736,38.066,99.792,69.786,70.886,19.194,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,759.9,1173.6,2269.9,3270.4,2666.6,671.8,0.0,9.9,15.2,29.5,42.5,34.6,8.7,0.0,39.5,61.0,117.9,169.9,138.5,34.9,0.0,13.916,21.491,41.566,59.886,48.83,12.302,0.0,21.712,33.533,64.854,93.439,76.188,19.194,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1127.5,2199.0,4835.4,669.7,0.0,0.0,0.0,14.6,28.6,62.8,8.7,0.0,0.0,0.0,87.9,171.3,376.8,52.2,0.0,0.0,0.0,20.646,40.267,88.544,12.263,0.0,0.0,0.0,32.214,62.827,138.154,19.134,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,761.1,1505.2,4373.1,2011.1,0.0,0.0,0.0,9.9,19.5,56.8,26.1,0.0,0.0,0.0,39.5,78.2,227.2,104.5,0.0,0.0,0.0,13.936,27.563,80.079,36.827,0.0,0.0,0.0,21.744,43.006,124.946,57.46,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1124.0,1527.4,3012.4,2674.5,0.0,0.0,0.0,14.6,19.8,39.1,34.7,0.0,0.0,0.0,87.6,119.0,234.7,208.4,0.0,0.0,0.0,20.583,27.969,55.162,48.975,0.0,0.0,0.0,32.115,43.639,86.068,76.415,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,760.0,1132.9,3247.1,3334.3,0.0,0.0,0.0,9.9,14.7,42.2,43.3,0.0,0.0,0.0,39.5,58.9,168.7,173.2,0.0,0.0,0.0,13.917,20.745,59.459,61.056,0.0,0.0,0.0,21.714,32.368,92.773,95.265,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1126.4,1560.7,2842.1,663.6,0.0,0.0,0.0,14.6,20.3,36.9,8.6,0.0,0.0,0.0,87.8,121.6,221.5,51.7,0.0,0.0,0.0,20.627,28.579,52.043,12.152,0.0,0.0,0.0,32.184,44.592,81.203,18.961,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,766.7,1632.6,4251.7,0.0,0.0,0.0,0.0,10.0,21.2,55.2,0.0,0.0,0.0,0.0,39.8,84.8,220.9,0.0,0.0,0.0,0.0,14.04,29.896,77.856,0.0,0.0,0.0,0.0,21.907,46.647,121.477,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,764.6,1369.8,4171.4,2680.6,0.0,0.0,0.0,9.9,17.8,54.2,34.8,0.0,0.0,0.0,39.7,71.2,216.7,139.3,0.0,0.0,0.0,14.001,25.084,76.386,49.086,0.0,0.0,0.0,21.845,39.138,119.184,76.588,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_bromide_1_smi1_1_s_1,933.6,1342.7,3263.1,2404.4,2442.7,671.8,0.0,12.1,17.4,42.4,31.2,31.7,8.7,0.0,60.6,87.2,211.9,156.1,158.6,43.6,0.0,17.095,24.587,59.753,44.029,44.729,12.302,0.0,26.673,38.362,93.232,68.697,69.79,19.195,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,768.0,1369.7,3231.2,2631.4,0.0,0.0,0.0,10.0,17.8,42.0,34.2,0.0,0.0,0.0,39.9,71.2,167.9,136.7,0.0,0.0,0.0,14.063,25.082,59.169,48.185,0.0,0.0,0.0,21.942,39.136,92.321,75.183,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1124.6,1299.0,2084.0,2188.5,224.0,0.0,0.0,14.6,16.9,27.1,28.4,2.9,0.0,0.0,87.6,101.2,162.4,170.5,17.5,0.0,0.0,20.593,23.787,38.162,40.075,4.101,0.0,0.0,32.13,37.114,59.544,62.529,6.399,0.0,0.0
