id,qnat-0_FS_AA,qnat-1_FS_AA,qnat-2_FS_AA,qnat-3_FS_AA,qnat-4_FS_AA,qnat-5_FS_AA,qnat-6_FS_AA,Vnat-0_FS_AA,Vnat-1_FS_AA,Vnat-2_FS_AA,Vnat-3_FS_AA,Vnat-4_FS_AA,Vnat-5_FS_AA,Vnat-6_FS_AA,Ns-0_FS_AA,Ns-1_FS_AA,Ns-2_FS_AA,Ns-3_FS_AA,Ns-4_FS_AA,Ns-5_FS_AA,Ns-6_FS_AA,Np-0_FS_AA,Np-1_FS_AA,Np-2_FS_AA,Np-3_FS_AA,Np-4_FS_AA,Np-5_FS_AA,Np-6_FS_AA,Nd-0_FS_AA,Nd-1_FS_AA,Nd-2_FS_AA,Nd-3_FS_AA,Nd-4_FS_AA,Nd-5_FS_AA,Nd-6_FS_AA,Nlp-0_FS_AA,Nlp-1_FS_AA,Nlp-2_FS_AA,Nlp-3_FS_AA,Nlp-4_FS_AA,Nlp-5_FS_AA,Nlp-6_FS_AA,LPde-0_FS_AA,LPde-1_FS_AA,LPde-2_FS_AA,LPde-3_FS_AA,LPde-4_FS_AA,LPde-5_FS_AA,LPde-6_FS_AA,LPe-0_FS_AA,LPe-1_FS_AA,LPe-2_FS_AA,LPe-3_FS_AA,LPe-4_FS_AA,LPe-5_FS_AA,LPe-6_FS_AA,LPocc-0_FS_AA,LPocc-1_FS_AA,LPocc-2_FS_AA,LPocc-3_FS_AA,LPocc-4_FS_AA,LPocc-5_FS_AA,LPocc-6_FS_AA,LPs-0_FS_AA,LPs-1_FS_AA,LPs-2_FS_AA,LPs-3_FS_AA,LPs-4_FS_AA,LPs-5_FS_AA,LPs-6_FS_AA,LPp-0_FS_AA,LPp-1_FS_AA,LPp-2_FS_AA,LPp-3_FS_AA,LPp-4_FS_AA,LPp-5_FS_AA,LPp-6_FS_AA,LPd-0_FS_AA,LPd-1_FS_AA,LPd-2_FS_AA,LPd-3_FS_AA,LPd-4_FS_AA,LPd-5_FS_AA,LPd-6_FS_AA,Nlv-0_FS_AA,Nlv-1_FS_AA,Nlv-2_FS_AA,Nlv-3_FS_AA,Nlv-4_FS_AA,Nlv-5_FS_AA,Nlv-6_FS_AA,LVde-0_FS_AA,LVde-1_FS_AA,LVde-2_FS_AA,LVde-3_FS_AA,LVde-4_FS_AA,LVde-5_FS_AA,LVde-6_FS_AA,LVe-0_FS_AA,LVe-1_FS_AA,LVe-2_FS_AA,LVe-3_FS_AA,LVe-4_FS_AA,LVe-5_FS_AA,LVe-6_FS_AA,LVocc-0_FS_AA,LVocc-1_FS_AA,LVocc-2_FS_AA,LVocc-3_FS_AA,LVocc-4_FS_AA,LVocc-5_FS_AA,LVocc-6_FS_AA,LVs-0_FS_AA,LVs-1_FS_AA,LVs-2_FS_AA,LVs-3_FS_AA,LVs-4_FS_AA,LVs-5_FS_AA,LVs-6_FS_AA,LVp-0_FS_AA,LVp-1_FS_AA,LVp-2_FS_AA,LVp-3_FS_AA,LVp-4_FS_AA,LVp-5_FS_AA,LVp-6_FS_AA,LVd-0_FS_AA,LVd-1_FS_AA,LVd-2_FS_AA,LVd-3_FS_AA,LVd-4_FS_AA,LVd-5_FS_AA,LVd-6_FS_AA,I-0_FS_AA,I-1_FS_AA,I-2_FS_AA,I-3_FS_AA,I-4_FS_AA,I-5_FS_AA,I-6_FS_AA
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,-2e-05,-31.7207,-3.85954,-30.03626,-15.39214,-37.41916,42.71148,191.23296,589.38632,915.60258,1433.7653,1843.6829,1418.4939,818.63118,72.36,158.54,295.34,408.96,645.38,547.56,446.22,102.48,348.04,521.38,725.02,1051.32,874.44,374.04,16.98,84.7,102.32,304.68,153.18,0.36,0.0,20.0,60.0,112.0,210.0,270.0,108.0,0.0,0.81392,1.2288,3.46312,6.12816,13.71708,6.3918,0.0,-2.26254,-6.18544,-13.74794,-15.70524,-32.83182,-17.50608,0.0,15.16656,45.10012,95.16068,128.22978,206.89794,100.94076,0.0,1.577,4.2602,8.54,10.2474,24.0282,12.8502,0.0,4.571,10.4846,32.3504,22.4364,67.2912,41.1354,0.0,1.8516,9.254,11.1064,33.3144,16.6752,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,156.0,300.0,420.0,648.0,576.0,540.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,2e-05,-23.02298,-0.70612,4.60954,-36.94966,-9.62984,18.9171,199.06304,560.50666,882.21662,1199.00438,1518.94678,1524.24364,1025.52566,70.74,151.88,271.2,360.54,472.5,580.64,439.02,112.02,342.86,495.52,606.44,866.46,948.04,588.18,17.04,67.94,119.18,237.28,186.38,1.32,0.98,20.0,54.0,102.0,162.0,170.0,116.0,80.0,0.55862,1.59516,3.27102,4.30442,3.58754,1.5983,2.87694,-3.27458,-6.00912,-11.8196,-15.32512,-23.28958,-33.67828,-22.26634,21.73846,46.8507,89.09834,131.14638,173.7175,191.39162,118.5805,3.9264,6.672,11.2818,19.0508,34.8078,46.6602,22.8778,6.2088,11.8786,25.6804,26.8846,42.702,59.2998,39.0858,1.865,7.45,13.0388,26.0668,20.4908,0.0406,0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,148.0,276.0,376.0,476.0,592.0,472.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,2e-05,-23.02298,-0.70612,4.60954,-36.94966,-9.62984,18.9171,199.06304,560.50666,882.21662,1199.00438,1518.94678,1524.24364,1025.52566,70.74,151.88,271.2,360.54,472.5,580.64,439.02,112.02,342.86,495.52,606.44,866.46,948.04,588.18,17.04,67.94,119.18,237.28,186.38,1.32,0.98,20.0,54.0,102.0,162.0,170.0,116.0,80.0,0.55862,1.59516,3.27102,4.30442,3.58754,1.5983,2.87694,-3.27458,-6.00912,-11.8196,-15.32512,-23.28958,-33.67828,-22.26634,21.73846,46.8507,89.09834,131.14638,173.7175,191.39162,118.5805,3.9264,6.672,11.2818,19.0508,34.8078,46.6602,22.8778,6.2088,11.8786,25.6804,26.8846,42.702,59.2998,39.0858,1.865,7.45,13.0388,26.0668,20.4908,0.0406,0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,148.0,276.0,376.0,476.0,592.0,472.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2e-05,-25.64972,-2.14012,0.32038,-45.95818,-28.54706,32.07588,199.144,581.21852,899.68726,1231.58866,1572.58154,1609.85088,1152.118,71.64,157.34,276.72,360.06,484.16,597.6,511.3,111.26,358.48,508.2,607.26,909.44,1016.5,642.42,16.92,67.54,118.48,269.3,185.34,1.1,0.84,16.0,46.0,88.0,140.0,142.0,90.0,66.0,0.59082,1.71768,3.49014,5.25672,3.91662,1.614,3.5508,-2.13096,-5.05782,-10.07644,-11.00282,-17.15134,-19.8336,-12.59324,17.2326,45.73116,87.73622,125.57304,156.48912,131.4761,75.89252,2.4818,5.8486,10.7462,14.7694,28.0208,27.3464,7.568,5.6468,12.6736,26.1702,25.3394,43.4176,52.6108,36.3902,1.8714,7.4778,13.0836,29.8912,20.5616,0.0428,0.0418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,156.0,284.0,384.0,500.0,640.0,588.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2e-05,-25.64972,-2.14012,0.32038,-45.95818,-28.54706,32.07588,199.144,581.21852,899.68726,1231.58866,1572.58154,1609.85088,1152.118,71.64,157.34,276.72,360.06,484.16,597.6,511.3,111.26,358.48,508.2,607.26,909.44,1016.5,642.42,16.92,67.54,118.48,269.3,185.34,1.1,0.84,16.0,46.0,88.0,140.0,142.0,90.0,66.0,0.59082,1.71768,3.49014,5.25672,3.91662,1.614,3.5508,-2.13096,-5.05782,-10.07644,-11.00282,-17.15134,-19.8336,-12.59324,17.2326,45.73116,87.73622,125.57304,156.48912,131.4761,75.89252,2.4818,5.8486,10.7462,14.7694,28.0208,27.3464,7.568,5.6468,12.6736,26.1702,25.3394,43.4176,52.6108,36.3902,1.8714,7.4778,13.0836,29.8912,20.5616,0.0428,0.0418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,156.0,284.0,384.0,500.0,640.0,588.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,-22.47048,-17.69308,-25.49808,4.2365,-36.8416,50.84584,183.27598,558.33342,928.14182,1355.6805,1477.91938,1130.95768,628.53852,65.12,144.52,271.64,360.98,530.7,399.88,354.36,102.44,334.34,545.7,723.22,870.46,733.84,275.4,16.3,81.34,113.94,276.56,81.84,0.42,0.1,20.0,58.0,122.0,188.0,220.0,82.0,10.0,1.2256,1.58888,5.17486,9.4874,19.74536,5.6739,0.0,-2.15276,-6.49688,-14.93432,-14.55772,-21.468,-13.12882,-2.6081,17.89944,57.19762,123.6273,144.16002,175.33046,91.12876,17.1368,1.2472,3.7532,6.253,7.7556,7.9008,13.1262,3.616,6.9628,19.3048,51.2284,39.8516,81.1408,38.8366,6.373,1.7896,8.9404,12.514,30.3906,8.9542,0.0362,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,144.0,276.0,368.0,548.0,412.0,432.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,-22.47048,-17.69308,-25.49808,4.2365,-36.8416,50.84584,183.27598,558.33342,928.14182,1355.6805,1477.91938,1130.95768,628.53852,65.12,144.52,271.64,360.98,530.7,399.88,354.36,102.44,334.34,545.7,723.22,870.46,733.84,275.4,16.3,81.34,113.94,276.56,81.84,0.42,0.1,20.0,58.0,122.0,188.0,220.0,82.0,10.0,1.2256,1.58888,5.17486,9.4874,19.74536,5.6739,0.0,-2.15276,-6.49688,-14.93432,-14.55772,-21.468,-13.12882,-2.6081,17.89944,57.19762,123.6273,144.16002,175.33046,91.12876,17.1368,1.2472,3.7532,6.253,7.7556,7.9008,13.1262,3.616,6.9628,19.3048,51.2284,39.8516,81.1408,38.8366,6.373,1.7896,8.9404,12.514,30.3906,8.9542,0.0362,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,144.0,276.0,368.0,548.0,412.0,432.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,-2e-05,-21.85936,10.77912,-53.61098,38.04704,-42.08644,68.73,171.28036,475.91304,717.922,1228.60572,1227.473,1153.96768,505.80972,61.06,129.12,223.46,313.82,506.58,387.16,332.72,93.86,280.92,362.18,599.58,724.78,768.68,173.52,16.86,67.24,134.52,318.54,1.12,0.88,0.36,20.0,52.0,104.0,188.0,88.0,80.0,108.0,0.68128,1.13104,1.73072,3.37984,1.59408,3.71952,9.56448,-2.85126,-5.96494,-12.78718,-15.59014,-24.9957,-21.3957,-7.6554,17.97104,43.32544,92.84896,131.02196,132.99156,98.01688,58.89744,2.5988,5.0804,10.3732,15.1196,29.4012,20.5884,0.0,5.5562,11.5522,26.8958,19.8994,46.5734,31.3754,35.946,1.845,7.3674,14.731,34.981,0.0254,0.0362,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,124.0,228.0,316.0,532.0,388.0,396.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,-2e-05,-21.85936,10.77912,-53.61098,38.04704,-42.08644,68.73,171.28036,475.91304,717.922,1228.60572,1227.473,1153.96768,505.80972,61.06,129.12,223.46,313.82,506.58,387.16,332.72,93.86,280.92,362.18,599.58,724.78,768.68,173.52,16.86,67.24,134.52,318.54,1.12,0.88,0.36,20.0,52.0,104.0,188.0,88.0,80.0,108.0,0.68128,1.13104,1.73072,3.37984,1.59408,3.71952,9.56448,-2.85126,-5.96494,-12.78718,-15.59014,-24.9957,-21.3957,-7.6554,17.97104,43.32544,92.84896,131.02196,132.99156,98.01688,58.89744,2.5988,5.0804,10.3732,15.1196,29.4012,20.5884,0.0,5.5562,11.5522,26.8958,19.8994,46.5734,31.3754,35.946,1.845,7.3674,14.731,34.981,0.0254,0.0362,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,124.0,228.0,316.0,532.0,388.0,396.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,-2e-05,-14.50088,-15.9631,-22.19892,7.9858,12.08176,5.28374,191.22664,566.26966,924.34914,1282.7578,1391.9396,1071.46286,700.40576,62.52,139.24,253.42,333.66,479.98,378.24,287.18,113.0,331.54,528.0,726.64,867.32,695.3,413.98,16.22,96.98,145.5,226.38,49.0,0.52,0.54,20.0,70.0,126.0,154.0,96.0,70.0,100.0,0.68854,1.46474,1.93046,2.70666,3.13222,4.2664,6.9329,-2.33852,-6.3422,-16.2653,-14.0864,-15.17484,-9.3561,-10.8637,17.76264,54.6197,120.7703,120.90382,100.5782,65.49778,84.71632,2.1518,5.7728,14.9198,15.404,17.341,7.0368,6.5868,6.0488,13.4538,36.9196,25.4634,35.2548,30.9292,41.3522,1.7996,10.7738,16.1618,25.1342,5.4068,0.0346,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,140.0,256.0,340.0,508.0,408.0,304.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,-2e-05,-14.50088,-15.9631,-22.19892,7.9858,12.08176,5.28374,191.22664,566.26966,924.34914,1282.7578,1391.9396,1071.46286,700.40576,62.52,139.24,253.42,333.66,479.98,378.24,287.18,113.0,331.54,528.0,726.64,867.32,695.3,413.98,16.22,96.98,145.5,226.38,49.0,0.52,0.54,20.0,70.0,126.0,154.0,96.0,70.0,100.0,0.68854,1.46474,1.93046,2.70666,3.13222,4.2664,6.9329,-2.33852,-6.3422,-16.2653,-14.0864,-15.17484,-9.3561,-10.8637,17.76264,54.6197,120.7703,120.90382,100.5782,65.49778,84.71632,2.1518,5.7728,14.9198,15.404,17.341,7.0368,6.5868,6.0488,13.4538,36.9196,25.4634,35.2548,30.9292,41.3522,1.7996,10.7738,16.1618,25.1342,5.4068,0.0346,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,140.0,256.0,340.0,508.0,408.0,304.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,-0.0,-15.07134,13.28174,-44.22918,21.42644,-4.78,8.06818,153.87098,443.7915,669.97064,953.46256,959.4012,448.76044,320.91444,50.74,113.54,201.2,251.8,362.68,146.2,142.56,88.48,256.28,395.68,508.44,569.06,303.62,178.92,16.6,82.8,83.22,214.9,33.74,0.34,0.0,22.0,64.0,110.0,174.0,182.0,20.0,0.0,1.45186,2.23562,6.5876,8.15914,16.96922,2.34492,0.0,-2.08826,-4.95752,-9.38016,-12.61682,-22.46492,-2.78708,0.0,14.48814,39.69422,68.76012,104.14598,133.9525,15.65068,0.0,1.2784,3.1004,4.1976,7.8416,14.626,2.1944,0.0,4.9008,9.8016,26.696,24.5072,55.7116,5.8036,0.0,1.8206,9.097,9.1054,23.6486,3.662,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,108.0,192.0,248.0,360.0,152.0,168.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,-0.0,-15.07134,13.28174,-44.22918,21.42644,-4.78,8.06818,153.87098,443.7915,669.97064,953.46256,959.4012,448.76044,320.91444,50.74,113.54,201.2,251.8,362.68,146.2,142.56,88.48,256.28,395.68,508.44,569.06,303.62,178.92,16.6,82.8,83.22,214.9,33.74,0.34,0.0,22.0,64.0,110.0,174.0,182.0,20.0,0.0,1.45186,2.23562,6.5876,8.15914,16.96922,2.34492,0.0,-2.08826,-4.95752,-9.38016,-12.61682,-22.46492,-2.78708,0.0,14.48814,39.69422,68.76012,104.14598,133.9525,15.65068,0.0,1.2784,3.1004,4.1976,7.8416,14.626,2.1944,0.0,4.9008,9.8016,26.696,24.5072,55.7116,5.8036,0.0,1.8206,9.097,9.1054,23.6486,3.662,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,108.0,192.0,248.0,360.0,152.0,168.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2e-05,-15.6026,-12.5956,-1.46518,-11.21756,-19.72178,4.97044,199.13726,543.40576,831.14334,998.81186,1201.93954,1190.261,988.88826,62.8,137.1,227.78,271.56,337.54,384.8,338.26,120.6,342.56,507.74,567.2,672.1,809.58,653.62,16.54,65.86,98.8,164.56,197.38,1.16,1.04,22.0,58.0,102.0,126.0,168.0,138.0,64.0,1.23574,2.46428,4.17104,5.0657,7.82586,8.33702,5.00562,-2.12546,-5.15554,-9.28194,-10.10716,-13.66286,-16.34762,-10.01656,19.2942,49.1075,86.0658,102.10572,137.48088,125.81954,77.02664,0.9154,2.2014,1.9042,4.0848,5.9568,6.631,8.5122,9.2608,20.5238,41.183,39.741,56.222,77.2928,37.4286,1.8236,7.2742,10.9114,18.173,21.82,0.0742,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,136.0,232.0,284.0,348.0,384.0,360.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2e-05,-15.6026,-12.5956,-1.46518,-11.21756,-19.72178,4.97044,199.13726,543.40576,831.14334,998.81186,1201.93954,1190.261,988.88826,62.8,137.1,227.78,271.56,337.54,384.8,338.26,120.6,342.56,507.74,567.2,672.1,809.58,653.62,16.54,65.86,98.8,164.56,197.38,1.16,1.04,22.0,58.0,102.0,126.0,168.0,138.0,64.0,1.23574,2.46428,4.17104,5.0657,7.82586,8.33702,5.00562,-2.12546,-5.15554,-9.28194,-10.10716,-13.66286,-16.34762,-10.01656,19.2942,49.1075,86.0658,102.10572,137.48088,125.81954,77.02664,0.9154,2.2014,1.9042,4.0848,5.9568,6.631,8.5122,9.2608,20.5238,41.183,39.741,56.222,77.2928,37.4286,1.8236,7.2742,10.9114,18.173,21.82,0.0742,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,136.0,232.0,284.0,348.0,384.0,360.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,2e-05,-8.2713,1.5382,-1.9825,6.76868,-5.89804,-7.16032,171.15198,439.9964,662.65332,815.79778,777.0195,666.70114,481.21026,51.16,108.34,175.36,226.82,228.84,202.16,156.2,103.5,265.08,404.62,455.56,448.76,432.48,326.12,17.2,68.58,86.12,137.18,103.08,34.72,0.28,20.0,48.0,80.0,122.0,130.0,86.0,30.0,0.80912,1.2059,2.69188,4.44238,6.20844,4.32568,1.35372,-2.03866,-3.64086,-5.7983,-9.49698,-10.72708,-12.06232,-7.19136,14.55308,31.98312,54.76504,79.52308,84.38336,71.05692,34.21352,1.5954,2.7144,4.5394,6.506,6.9824,10.0896,6.8988,4.4838,7.6082,17.8562,22.1372,27.4958,24.0602,11.0934,1.9208,7.6768,9.6036,15.3558,11.5214,3.8514,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,108.0,172.0,228.0,224.0,192.0,160.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,2e-05,-8.2713,1.5382,-1.9825,6.76868,-5.89804,-7.16032,171.15198,439.9964,662.65332,815.79778,777.0195,666.70114,481.21026,51.16,108.34,175.36,226.82,228.84,202.16,156.2,103.5,265.08,404.62,455.56,448.76,432.48,326.12,17.2,68.58,86.12,137.18,103.08,34.72,0.28,20.0,48.0,80.0,122.0,130.0,86.0,30.0,0.80912,1.2059,2.69188,4.44238,6.20844,4.32568,1.35372,-2.03866,-3.64086,-5.7983,-9.49698,-10.72708,-12.06232,-7.19136,14.55308,31.98312,54.76504,79.52308,84.38336,71.05692,34.21352,1.5954,2.7144,4.5394,6.506,6.9824,10.0896,6.8988,4.4838,7.6082,17.8562,22.1372,27.4958,24.0602,11.0934,1.9208,7.6768,9.6036,15.3558,11.5214,3.8514,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,108.0,172.0,228.0,224.0,192.0,160.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2e-05,-21.16632,12.7819,-40.13648,12.39658,-23.13862,-17.576,195.14318,542.80492,795.03012,1178.76352,1336.98198,1305.53944,1121.76306,65.5,142.44,235.86,301.92,443.82,413.86,412.32,113.42,334.92,444.28,629.72,763.72,894.96,711.4,16.9,67.4,118.28,251.64,135.04,1.48,0.6,20.0,52.0,96.0,132.0,134.0,118.0,100.0,0.72164,1.28258,1.84352,3.33936,3.09982,3.20796,7.48524,-2.31562,-5.35238,-9.45972,-11.32,-18.74114,-20.89348,-9.83428,19.88898,53.05182,103.02264,119.48964,150.5777,150.44068,73.26124,2.2234,5.4172,9.9496,11.8164,21.8884,20.8824,5.6416,7.9118,19.1374,41.021,28.2982,53.212,73.0534,38.3016,1.8648,7.4454,13.0294,27.8854,14.8996,0.0642,0.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,140.0,244.0,308.0,472.0,416.0,448.0
